index,latitude,longitude,area(m²),bioma
0,5.1,-60.36,1226163.8507418772,Amazonia
1,5.065,-60.375,3678695.3194713695,Amazonia
2,4.94,-60.575,2452913.3342682715,Amazonia
3,4.893571,-60.155,3679620.9395866683,Amazonia
4,4.889286,-60.10642900000001,13492026.58173056,Amazonia
5,4.865,-60.44,2453181.4272022247,Amazonia
6,4.78,-60.585,2453480.335937215,Amazonia
7,4.543571,-60.685,3681427.2744222,Amazonia
8,4.48,-60.38,1227246.6178931093,Amazonia
9,4.455,-60.26,2454574.6772084474,Amazonia
10,4.415,-60.755,4909408.102865906,Amazonia
11,4.41,-60.88,1227360.075194038,Amazonia
12,4.395,-60.89,2454768.3016341217,Amazonia
13,4.37,-60.705,2454848.2138678273,Amazonia
14,4.355,-60.221667,6137231.880190781,Amazonia
15,4.35,-60.37,1227455.9043348923,Amazonia
16,4.34,-60.4,1227471.7484186892,Amazonia
17,4.325,-61.115,3682478.4395312336,Amazonia
18,4.33,-60.39,1227487.556090263,Amazonia
19,4.32,-60.4,1227503.3273474223,Amazonia
20,4.315,-60.38,2455022.3895408767,Amazonia
21,4.307581,-60.750484,39280686.734508224,Amazonia
22,4.31,-60.41,1227519.062193454,Amazonia
23,4.3,-60.74,1227534.7606239764,Amazonia
24,4.28,-59.995,2455132.096494511,Amazonia
25,4.26,-59.835,4910388.7244305285,Amazonia
26,4.26,-60.98,1227597.190209593,Amazonia
27,4.26,-60.31,1227597.1902117834,Amazonia
28,4.25,-60.32,1227612.7065702358,Amazonia
29,4.232895,-60.964474,33146269.2144978,Amazonia
30,4.22,-60.935,2455318.074305076,Amazonia
31,4.2,-61.035,2455379.484248768,Amazonia
32,4.2,-59.925,2455379.484248768,Amazonia
33,4.19,-61.02,1227705.0399832095,Amazonia
34,4.185,-60.61,2455425.34141083,Amazonia
35,4.19,-59.91,1227705.039982114,Amazonia
36,4.185,-59.88,2455425.34140864,Amazonia
37,4.18,-60.59,1227720.301427621,Amazonia
38,4.169,-59.911,6138677.59583644,Amazonia
39,4.175,-61.053,14732765.235221598,Amazonia
40,4.17,-59.87,1227735.5264532377,Amazonia
41,4.161667,-61.17333299999999,12277385.49605222,Amazonia
42,4.155,-60.87,2455516.582303764,Amazonia
43,4.14,-61.49,1227780.98300965,Amazonia
44,4.14,-61.18,1227780.9830118408,Amazonia
45,4.125,-60.31,2455607.167651815,Amazonia
46,4.12,-61.425,2455622.2105768844,Amazonia
47,4.12,-60.33,1227811.1052884422,Amazonia
48,4.11,-60.765,2455652.2235960057,Amazonia
49,4.103571,-61.406429,8594842.662933748,Amazonia
50,4.103571,-60.325,3683508.275568968,Amazonia
51,4.09,-60.31,1227856.015554167,Amazonia
52,4.08,-61.24,1227870.9127985807,Amazonia
53,4.056304,-61.118913,38065065.69009916,Amazonia
54,4.07,-61.25,1227885.7736220085,Amazonia
55,4.06,-60.54,6139502.9537034575,Amazonia
56,4.06,-60.22,1227900.5980244507,Amazonia
57,4.05,-61.235,2455830.7720074337,Amazonia
58,4.045,-60.23,2455845.523569,Amazonia
59,4.05,-60.21,1227915.3860037168,Amazonia
60,4.03,-61.356667,25786988.03810621,Amazonia
61,4.04,-60.52,1227930.1375619974,Amazonia
62,4.0375,-60.13,6139694.833209824,Amazonia
63,4.03,-61.37,1227944.8526960071,Amazonia
64,4.03,-60.51,1227944.8526949112,Amazonia
65,4.03,-60.34,1227944.8526960071,Amazonia
66,4.02,-60.33,1227959.5314068396,Amazonia
67,3.99,-60.69,1228003.3489980916,Amazonia
68,3.991923,-60.645,13508080.365177184,Amazonia
69,3.98,-60.7,1228017.8820140294,Amazonia
70,3.95,-60.685,2456122.5250083357,Amazonia
71,3.935,-60.915,3684255.6512319366,Amazonia
72,3.935,-59.86,4912316.950160376,Amazonia
73,3.93,-61.31,1228090.0007066492,Amazonia
74,3.93,-59.88,1228090.000703363,Amazonia
75,3.93,-59.62,3684270.002118851,Amazonia
