index,latitude,longitude,area(m²),bioma
0,4.53,-60.635,4908657.902554142,Amazonia
1,4.465,-60.1,2454542.1516079064,Amazonia
2,4.45,-61.025,2454590.921802606,Amazonia
3,4.389667,-60.773667,29457443.0024458,Amazonia
4,4.38,-60.9,1227408.1536134465,Amazonia
5,4.365,-60.89,2454864.1307749758,Amazonia
6,4.355,-59.86833299999999,4909775.975853698,Amazonia
7,4.35,-60.88,1227455.904333797,Amazonia
8,4.35,-60.77,1227455.9043348923,Amazonia
9,4.345,-60.150714,4909839.461423366,Amazonia
10,4.35,-59.725,2454911.8086697846,Amazonia
11,4.34,-60.635,2454943.4968373785,Amazonia
12,4.325,-60.67,2454990.883442066,Amazonia
13,4.33,-60.6,1227487.556090263,Amazonia
14,4.323571,-60.756429,8592475.977663765,Amazonia
15,4.32,-60.61,1227503.3273474223,Amazonia
16,4.336579,-60.685526,23322104.65150169,Amazonia
17,4.29,-60.745,4910201.654157973,Amazonia
18,4.3,-60.73,1227534.7606250716,Amazonia
19,4.3,-60.68,1227534.7606239764,Amazonia
20,4.3,-60.615,2455069.521250143,Amazonia
21,4.29,-60.775,2455100.845286741,Amazonia
22,4.29,-60.645,2455100.845286741,Amazonia
23,4.28,-60.76,1227566.0482472554,Amazonia
24,4.27,-60.97,1227581.6374367264,Amazonia
25,4.255,-60.9025,15958887.421539972,Amazonia
26,4.243571,-60.985,3682869.079596594,Amazonia
27,4.23,-60.95,1227643.6300406132,Amazonia
28,4.23,-60.64,6138218.113788652,Amazonia
29,4.213,-60.909,9821318.409309553,Amazonia
30,4.22,-60.62,1227659.037152538,Amazonia
31,4.21,-60.63,1227674.407846763,Amazonia
32,4.191,-60.601000000000006,7366214.832792807,Amazonia
33,4.198333,-60.585,6138433.339925502,Amazonia
34,4.19,-60.56,3683115.083535214,Amazonia
35,4.195,-59.945,3683099.822090802,Amazonia
36,4.2,-59.92,1227689.742125479,Amazonia
37,4.19,-60.59,1227705.0399832095,Amazonia
38,4.18375,-59.91875,4910865.944263882,Amazonia
39,4.17,-60.72,1227735.526451047,Amazonia
40,4.16,-60.99,1227750.715056773,Amazonia
41,4.162778,-60.967222,7366458.578850471,Amazonia
42,4.150556,-60.911667,17188752.26369175,Amazonia
43,4.148333,-60.7075,9822126.865116427,Amazonia
44,4.14,-61.14,1227780.9830129358,Amazonia
45,4.14,-60.0,1227780.9830118408,Amazonia
46,4.14,-59.97,3683342.9490355225,Amazonia
47,4.11625,-61.175,11050344.857863896,Amazonia
48,4.13,-61.13,1227796.0623589915,Amazonia
49,4.135769,-61.013462,9822308.10864793,Amazonia
50,4.13,-60.98,1227796.062360087,Amazonia
51,4.13,-60.725,2455592.124720173,Amazonia
52,4.13,-60.68,1227796.0623589915,Amazonia
53,4.13375,-60.40875,4911169.170092101,Amazonia
54,4.12,-60.01,3683433.279446532,Amazonia
55,4.11,-61.2,1227826.1117958124,Amazonia
56,4.116429,-60.955,4911259.3912445335,Amazonia
57,4.11,-60.895,2455652.2235960057,Amazonia
58,4.11,-60.4,1227826.1117980029,Amazonia
59,4.105,-60.325,3683508.275567873,Amazonia
60,4.1,-60.39,1227841.0818854829,Amazonia
61,4.1,-60.3,1227841.0818854829,Amazonia
62,4.09,-60.97,1227856.0155519769,Amazonia
