index,latitude,longitude,area(m²),bioma
0,4.5,-60.355,2454427.747701982,Amazonia
1,4.46,-60.38,1227279.2163071444,Amazonia
2,4.45,-60.745,2454590.921802606,Amazonia
3,4.445,-60.358333,6136509.7208824335,Amazonia
4,4.435,-60.25,2454639.5099548083,Amazonia
5,4.43,-60.38,1227327.840866093,Amazonia
6,4.43,-60.35,1227327.8408639028,Amazonia
7,4.42,-60.45,3682031.9287068886,Amazonia
8,4.395,-60.475,3682160.4655203535,Amazonia
9,4.36,-60.83,3682320.0715188063,Amazonia
10,4.33,-60.29,1227487.5560891677,Amazonia
11,4.32,-60.275,2455006.6546970354,Amazonia
12,4.317857,-60.770714,8592491.712507606,Amazonia
13,4.31,-60.7,1227519.0621945492,Amazonia
14,4.31,-60.235,2455038.124386908,Amazonia
15,4.3,-60.415,2455069.521250143,Amazonia
16,4.299,-60.731,11047859.795261746,Amazonia
17,4.27,-60.53,1227581.6374378216,Amazonia
18,4.27,-60.395,2455163.2748734527,Amazonia
19,4.27,-60.18,1227581.6374367264,Amazonia
20,4.27,-60.14,1227581.6374367264,Amazonia
21,4.27,-59.75,1227581.6374378216,Amazonia
22,4.26,-60.54,1227597.190209593,Amazonia
23,4.26,-60.15,1227597.1902128786,Amazonia
24,4.26,-59.76,1227597.190209593,Amazonia
25,4.269444,-60.147222,19641383.48945581,Amazonia
26,4.21,-60.6,1227674.407846763,Amazonia
27,4.21,-59.895,2455348.815695717,Amazonia
28,4.195,-60.69,2455394.782107593,Amazonia
29,4.195,-60.62,2455394.782107593,Amazonia
30,4.2,-60.59,1227689.7421243838,Amazonia
31,4.179545,-60.589545,6138601.470717119,Amazonia
32,4.17,-60.68,1227735.5264488566,Amazonia
33,4.155,-60.835,9822066.25636432,Amazonia
34,4.155,-60.646875,40516149.19669284,Amazonia
35,4.15,-60.6,1227765.8672437046,Amazonia
36,4.13,-60.85,1227796.0623589915,Amazonia
37,4.13,-60.815,2455592.124720173,Amazonia
38,4.101667,-61.155,4911349.321033467,Amazonia
39,4.11,-60.66,1227826.1117980029,Amazonia
40,4.101667,-60.596111,8594827.692846268,Amazonia
41,4.095,-60.945,4911394.194874919,Amazonia
42,4.1,-60.6,1227841.0818854829,Amazonia
43,4.115526,-60.544474,31923207.15067216,Amazonia
44,4.09,-60.6,1227856.0155519769,Amazonia
45,4.075,-60.62,2455756.686419494,Amazonia
46,4.075,-60.58,2455756.686419494,Amazonia
47,4.07,-60.365,2455771.547248398,Amazonia
48,4.06,-60.5,1227900.598025546,Amazonia
49,4.047941000000002,-60.48735300000001,31925740.119314786,Amazonia
50,3.991,-60.721,25787661.58332089,Amazonia
51,4.009615,-60.608846,17191740.308531605,Amazonia
52,4.000385,-60.455769,7367918.035061826,Amazonia
53,3.99,-60.45,1228003.3490002821,Amazonia
54,3.975,-60.575,4912100.52123069,Amazonia
55,3.98,-60.47,1228017.8820129344,Amazonia
56,3.98,-60.46,1228017.882010744,Amazonia
57,3.944333,-60.812333,20877055.485645894,Amazonia
58,3.978333,-60.44944399999999,7368136.2488333825,Amazonia
59,3.95,-60.435,2456122.5250105257,Amazonia
60,3.94,-60.81,1228075.6498186393,Amazonia
61,3.915,-60.285,7368654.44705416,Amazonia
62,3.905,-60.44785699999999,8596844.393988885,Amazonia
63,3.885,-60.455,3684455.2886995687,Amazonia
64,3.89,-60.42,1228147.0399820202,Amazonia
65,3.8798,-59.767,22106844.790752467,Amazonia
66,3.8625,-61.03,6140918.956518084,Amazonia
67,3.87,-60.42,1228175.341053815,Amazonia
68,3.855,-61.005,3684582.3703055633,Amazonia
69,3.86,-59.73,1228189.436946734,Amazonia
70,3.847857,-60.885,9825655.980932767,Amazonia
71,3.85,-60.49,1228203.4964110001,Amazonia
72,3.845,-60.43,2456421.015858709,Amazonia
73,3.84,-60.5,1228217.5194488044,Amazonia
74,3.84,-60.49,1228217.5194444235,Amazonia
75,3.84,-59.965,2456435.038893228,Amazonia
76,3.843,-60.499,12282146.747668782,Amazonia
77,3.8425,-59.6925,18423346.49275373,Amazonia
78,3.82,-60.87,3684736.368689082,Amazonia
79,3.829194,-60.459194,29477624.03821969,Amazonia
80,3.815,-59.72,2456504.8262024727,Amazonia
81,3.665,-60.805,7370728.538259477,Amazonia
82,3.666538,-59.81423100000001,33168224.98958626,Amazonia
83,3.658333,-60.775,6142305.117882026,Amazonia
84,3.665,-60.2,2456914.041376817,Amazonia
85,3.665,-60.175,3685364.378435411,Amazonia
86,3.67,-59.8,1228450.3370607842,Amazonia
87,3.649286,-60.875,6142398.433617817,Amazonia
88,3.65,-60.518333,7370862.13792947,Amazonia
89,3.63,-60.86,1228503.5874660541,Amazonia
90,3.63,-60.5,1228503.5874660541,Amazonia
91,3.63,-60.19,6142517.93732589,Amazonia
92,3.585,-60.05,2457125.585545124,Amazonia
93,3.565,-61.02,2457177.7428498603,Amazonia
94,3.551,-60.677,9828866.568795988,Amazonia
95,3.55,-61.03,1228608.3393190273,Amazonia
96,3.55,-60.63,1228608.3393190273,Amazonia
97,3.533889,-60.639444,4914523.758038447,Amazonia
98,3.51,-60.615,2457319.681461173,Amazonia
99,3.41,-59.905,2457572.086862532,Amazonia
100,3.391667,-59.925,4915230.9668416325,Amazonia
101,3.373571,-59.910714,6144152.899650179,Amazonia
102,3.35,-60.437778,15975192.04244114,Amazonia
103,3.325,-60.105,14746660.911767125,Amazonia
104,3.315,-60.1525,6144494.641971269,Amazonia
105,3.28,-60.13,1228944.6587237092,Amazonia
106,3.27,-60.115,2457913.20957014,Amazonia
107,3.25,-60.14,1228980.387564881,Amazonia
108,3.24,-60.125,2457984.4485644707,Amazonia
109,3.22,-60.66,1229015.788378414,Amazonia
110,3.22,-60.19,1229015.7883762235,Amazonia
111,3.205,-60.65,2458066.7224372663,Amazonia
112,3.2097830000000003,-60.198913,20893408.69358428,Amazonia
113,3.165,-60.56,2458159.6666807584,Amazonia
114,3.14,-60.465,2458217.17364154,Amazonia
115,3.13,-60.45,1229120.0226049891,Amazonia
116,3.095,-60.105,3687473.6237262636,Amazonia
117,3.075,-60.155,3687541.1813478763,Amazonia
118,3.065,-60.285,3687585.9767461517,Amazonia
119,3.07,-60.14,1229187.8718343494,Amazonia
120,3.06,-60.13,1229199.0524559012,Amazonia
121,3.04,-60.26,1229221.304350617,Amazonia
122,3.035,-60.04,2458453.679967828,Amazonia
123,3.03,-60.27,1229232.37561721,Amazonia
124,2.81,-60.575,2458933.44090779,Amazonia
125,-1.26,-47.045,2461235.0907847127,Amazonia
126,-2.06,-54.16,1230132.991967441,Amazonia
127,-2.89,-45.15,1229383.5456827807,Amazonia
128,-2.9,-45.14,1229372.984777666,Amazonia
129,-3.08,-45.215,2458353.309513526,Amazonia
130,-7.88,-63.05,1219591.1158193492,Amazonia
131,-7.89,-63.04,1219562.410990815,Amazonia
