index,latitude,longitude,area(m²),bioma
70,3.703571,-59.865,3685216.5370757454,Amazonia
71,3.68,-60.65,1228436.933371407,Amazonia
72,3.67,-60.64,1228450.3370607842,Amazonia
73,3.62,-61.685,2457033.617954242,Amazonia
74,3.600714,-61.54357099999999,11056901.323535567,Amazonia
75,3.59,-61.54,1228556.254890215,Amazonia
76,3.585,-60.83,2457125.585545124,Amazonia
77,3.58,-61.54,1228569.3306549091,Amazonia
78,3.42,-59.91,1228773.5871475262,Amazonia
79,3.41,-60.925,4915144.137290935,Amazonia
80,3.41,-59.895,2457572.086866913,Amazonia
81,3.37,-60.95,1228835.5041340298,Amazonia
82,3.388611,-60.960278,46694523.56521622,Amazonia
83,3.335,-60.98,2457756.5987396548,Amazonia
84,3.34,-60.155,2457744.4340067096,Amazonia
85,3.325,-61.06,2457780.891761559,Amazonia
86,3.325,-60.775,3686677.401784628,Amazonia
87,3.32,-60.155,2457793.020050518,Amazonia
88,3.31,-61.05,1228908.6018691368,Amazonia
89,3.308333,-60.974333,13518006.457275668,Amazonia
90,3.295,-60.23,2457853.3334873896,Amazonia
91,3.285,-60.198333,6144699.328613328,Amazonia
92,3.285625,-60.765625,9831497.247926597,Amazonia
93,3.280556,-60.295,18434181.681147624,Amazonia
94,3.27,-60.625,2457913.20957014,Amazonia
95,3.265,-60.345,3686893.6335735307,Amazonia
96,3.23,-60.125,4916016.061769666,Amazonia
97,3.22,-61.125,2458031.576756828,Amazonia
98,3.22,-60.09,1229015.788378414,Amazonia
99,3.205,-60.75,2458066.722441648,Amazonia
100,3.197353,-60.811471,14748470.225054625,Amazonia
101,3.1783330000000003,-60.108333,9832488.142611073,Amazonia
102,3.175,-61.13,2458136.539962797,Amazonia
103,3.159,-60.57100000000001,9832661.720533308,Amazonia
104,3.166818,-60.154091,14749015.543501366,Amazonia
105,3.15,-61.25,1229097.114589279,Amazonia
106,3.145,-61.125,3687302.8159982325,Amazonia
107,3.135,-61.26,2458228.609425759,Amazonia
108,3.14,-60.555,2458217.17364373,Amazonia
109,3.13,-60.54,1229120.0226038937,Amazonia
110,3.111552,-60.266379,60228107.64270694,Amazonia
111,3.11,-60.24,1229142.7848173722,Amazonia
112,3.095,-61.25833299999999,6145804.426181313,Amazonia
113,3.1,-61.23,1229154.1112466315,Amazonia
114,3.1,-60.97,1229154.1112488222,Amazonia
115,3.095,-60.94,2458319.5124763465,Amazonia
116,3.09,-61.22,1229165.401227524,Amazonia
117,3.08,-61.21,1229176.654756763,Amazonia
118,3.08,-60.84,1229176.654756763,Amazonia
119,3.08,-60.335,2458353.309513526,Amazonia
120,3.073571,-60.820714,6145916.925016575,Amazonia
121,3.07,-60.22,1229187.8718343494,Amazonia
122,3.055,-60.8,2458409.2490871777,Amazonia
123,3.048636,-60.539545,11062869.408426337,Amazonia
124,3.03,-60.8,1229232.37561721,Amazonia
125,3.03,-60.56,1229232.37561721,Amazonia
126,3.02,-60.79,1229243.4104310542,Amazonia
127,3.01398,-60.723776,56545468.63097351,Amazonia
128,2.999,-59.98,7375603.11320036,Amazonia
129,2.98,-61.03,1229287.1851534708,Amazonia
130,2.98,-60.94,1229287.1851534708,Amazonia
131,3.005172,-60.998276,89735140.81740326,Amazonia
132,2.97,-60.02,1229298.0376991923,Amazonia
133,2.96,-61.03,1229308.85379107,Amazonia
134,2.96,-60.035,2458617.70758214,Amazonia
135,2.95,-60.95,1229319.6334269135,Amazonia
136,2.95,-60.02,1229319.6334269135,Amazonia
137,2.92,-60.455,2458703.5072118114,Amazonia
138,2.9,-61.04,1229372.9847787612,Amazonia
139,2.9,-60.75,1229372.984780952,Amazonia
140,2.89,-60.735,2458767.0913655614,Amazonia
141,2.887857,-61.179286,14752654.915222434,Amazonia
142,2.885,-61.082333,18440784.466925345,Amazonia
143,2.87,-61.265,2458809.1162388623,Amazonia
144,2.87,-61.11,1229404.5581194311,Amazonia
145,2.856875,-61.23125,12294170.744380506,Amazonia
146,2.85,-61.19,1229425.4247286592,Amazonia
147,2.85,-61.07,1229425.4247264687,Amazonia
148,2.85,-60.325,2458850.849452937,Amazonia
149,2.84,-60.99,1229435.803345936,Amazonia
150,2.83,-61.06,1229446.1455060835,Amazonia
151,2.83,-60.98,1229446.1455060835,Amazonia
152,2.831667,-61.028333,11065025.542339133,Amazonia
153,2.82,-60.24,1229456.451205816,Amazonia
154,2.805,-60.265,7376831.021078695,Amazonia
155,2.793571,-60.995,3688451.252372602,Amazonia
156,2.775,-60.635,3688502.051716626,Amazonia
157,2.77,-60.265,2459014.865690689,Amazonia
158,2.76,-61.05,1229517.5197957284,Amazonia
159,2.765,-60.23,4918049.905284337,Amazonia
160,2.75,-61.06,1229527.5702867922,Amazonia
161,2.745,-61.03,2459065.1546042333,Amazonia
162,2.75,-60.62,1229527.5702867922,Amazonia
163,2.75,-60.25,1229527.5702867922,Amazonia
164,2.74,-61.05,1229537.5843174409,Amazonia
165,2.74,-60.735,2459075.1686348817,Amazonia
166,2.74,-60.21,1229537.5843174409,Amazonia
167,2.735,-60.18,2459085.146207306,Amazonia
168,2.73,-61.075,2459095.12377973,Amazonia
169,2.73,-60.2,1229547.5618909602,Amazonia
170,2.715,-60.795,4918249.821299729,Amazonia
171,2.7,-60.0,1229577.275840264,Amazonia
172,2.69,-60.01,1229587.1075688363,Amazonia
173,2.68,-61.115,2459193.8056761776,Amazonia
174,2.615,-61.185,4918638.715056978,Amazonia
175,2.618333,-60.155667,11066922.72590209,Amazonia
176,2.6,-60.83,1229673.952350347,Amazonia
177,2.565,-59.995,3689116.090564345,Amazonia
178,2.53,-60.785,2459478.9127283567,Amazonia
179,2.475,-61.635,3689373.5121002393,Amazonia
180,2.445,-61.208333,6149078.49132849,Amazonia
181,2.425,-61.385,4919337.430459605,Amazonia
182,2.43,-60.99,1229829.9340144128,Amazonia
183,2.42,-60.98,1229838.7812153895,Amazonia
184,2.39,-60.82,1229865.1040174935,Amazonia
185,2.39,-60.68,1229865.104016398,Amazonia
186,2.3,-61.52,1229942.1031539415,Amazonia
187,2.29,-61.53,1229950.476272041,Amazonia
188,2.29,-61.17,1229950.4762709455,Amazonia
189,2.285,-60.025,3689859.7654573773,Amazonia
190,2.22,-61.125,2460016.1338446788,Amazonia
191,2.205,-60.255,4920080.682875557,Amazonia
192,2.195,-61.51,2460056.3947322248,Amazonia
193,2.183571,-61.545,3690112.548596262,Amazonia
194,2.093571,-61.800714,6150536.111298087,Amazonia
195,2.05,-60.22,1230140.4897628522,Amazonia
196,2.015,-60.675,4920665.761026721,Amazonia
197,2.005,-61.185,4920695.095677742,Amazonia
198,1.96,-61.06,1230206.3285829434,Amazonia
199,1.9275,-60.39,8611579.171456672,Amazonia
200,1.79,-61.01,1230322.6296407338,Amazonia
201,1.74,-61.02,1230354.829573941,Amazonia
202,1.743889,-60.289444,4921412.951263906,Amazonia
203,1.695,-60.48,2460766.0504423,Amazonia
204,1.7,-60.35,1230379.9328989747,Amazonia
205,1.7,-60.33,1230379.9329022605,Amazonia
206,1.69,-60.36,1230386.1175400391,Amazonia
207,1.677632,-60.897105,25838358.64565365,Amazonia
208,1.64,-60.61,1230416.493511647,Amazonia
209,1.57,-60.495,2460914.9754010392,Amazonia
210,1.555,-60.84,2460932.0700883605,Amazonia
211,1.555,-60.51,2460932.0700850743,Amazonia
212,1.45,-60.285,2461047.209150997,Amazonia
213,1.38,-60.805,2461119.493334406,Amazonia
214,1.27,-60.355,2461225.8589953016,Amazonia
215,1.22,-60.7325,17228889.822488494,Amazonia
216,1.221667,-60.588333,8614444.965973204,Amazonia
217,1.23,-60.09,3691893.522518072,Amazonia
218,1.22,-60.57,1230635.6441293512,Amazonia
219,1.22,-60.12,1230635.6441293512,Amazonia
220,1.21,-60.13,1230640.0775982148,Amazonia
221,1.115,-60.54,7384082.227738816,Amazonia
222,1.11,-60.09,1230682.4055949245,Amazonia
223,1.09,-60.595,7384142.5271956725,Amazonia
224,1.095,-60.26,2461376.871083629,Amazonia
225,1.0735709999999998,-60.645,3692091.0228767935,Amazonia
226,1.06,-60.35,1230702.2013583938,Amazonia
227,1.05,-60.4,1230706.0510542684,Amazonia
228,1.05,-60.18,1230706.0510542684,Amazonia
229,1.035,-60.515,4922847.01047242,Amazonia
230,0.96,-60.42,1230739.0563695605,Amazonia
231,0.95,-60.54,1230742.5411896557,Amazonia
232,0.94,-60.53,1230745.9895241442,Amazonia
233,0.912143,-60.32642900000001,12307557.74406302,Amazonia
234,0.889,-59.481,6153816.612235933,Amazonia
235,0.88,-60.53,1230765.9132698157,Amazonia
236,0.87,-60.6,1230769.106183154,Amazonia
237,0.85,-59.58,1230775.3825508205,Amazonia
238,0.79,-59.86,1230793.3359236915,Amazonia
239,0.76,-59.71,1230801.820011177,Amazonia
240,0.735,-60.425,3692424.5629450604,Amazonia
241,0.72,-59.75,1230812.6212818723,Amazonia
242,0.7190000000000001,-60.229,7384873.045612533,Amazonia
243,0.71,-59.76,1230815.2303740298,Amazonia
244,0.695,-60.547308,9846547.386592476,Amazonia
245,0.69,-60.39,1230820.3390938584,Amazonia
246,0.685,-60.305,3692463.516908151,Amazonia
247,0.675,-60.23,2461648.1405763617,Amazonia
248,0.67,-60.3,1230825.3018537369,Amazonia
249,0.65,-60.5,1230830.1186580462,Amazonia
250,0.632333,-60.574333,13539180.00244009,Amazonia
251,0.62,-60.54,6154185.314450912,Amazonia
252,0.63,-60.18,1230834.7895002149,Amazonia
253,0.62,-60.19,1230837.0701857705,Amazonia
254,0.61,-60.31,1230839.3143868146,Amazonia
255,0.6,-60.32,1230841.5220912998,Amazonia
256,0.585,-60.345,3692533.2146473774,Amazonia
257,0.5,-60.596667,8616027.42332475,Amazonia
258,0.4305560000000001,-60.360556,9846990.82607617,Amazonia
259,-1.525,-53.975,4921931.570403195,Amazonia
260,-11.61,-54.1525,6031885.419342022,Amazonia
261,-12.93,-52.585,2401002.320336151,Amazonia
262,-13.086429,-57.165,3599286.957345505,Amazonia
263,-13.52,-57.04,1197673.022659318,Amazonia
0,-10.89,-39.055,2418636.9926573983,Caatinga
1,-13.31,-43.23,1198693.911303043,Caatinga
2,-13.3175,-43.2575,9589213.459796837,Caatinga
0,-11.475,-46.075,4827771.206006434,Cerrado
1,-15.345,-53.345,3564444.5985801406,Cerrado
2,-17.235,-47.38,2354038.97678324,Cerrado
3,-17.36,-54.375,2352479.2137494367,Cerrado
4,-17.395,-54.41,2352040.4968758086,Cerrado
5,-17.395,-54.38,2352040.4968758086,Cerrado
6,-17.79,-49.98,1173514.804414885,Cerrado
7,-17.8,-49.97,1173450.66328062,Cerrado
8,-18.43,-49.585,2338677.978962932,Cerrado
9,-18.94,-50.915,2331817.203187093,Cerrado
10,-19.06,-50.855,2330176.4562315643,Cerrado
11,-20.29,-55.19,6938411.684453335,Cerrado
12,-20.3,-55.21,1156316.9363304842,Cerrado
13,-20.72,-54.88,1153224.781484009,Cerrado
14,-21.94,-53.14,1143896.6089247342,Cerrado
15,-23.28,-48.42,1133060.5528892756,Cerrado
0,-29.265,-55.965,6463694.867071209,Pampa
1,-30.525,-52.645,4255938.666904067,Pampa
2,-30.725,-52.408333,5309213.336016592,Pampa
3,-31.375,-54.14,2109491.916842741,Pampa
4,-31.455,-53.635,3161648.4485419393,Pampa
5,-32.0,-52.13,1047804.2994579015,Pampa
