index,latitude,longitude,area(m²),bioma
0,4.803889,-60.62944399999999,4906803.440825874,Amazonia
1,4.345,-60.985,7364782.885438488,Amazonia
2,4.36,-60.96,1227440.023839967,Amazonia
3,4.33,-60.99,1227487.556090263,Amazonia
4,4.32,-60.98,1227503.3273474223,Amazonia
5,4.32,-60.965,2455006.654694845,Amazonia
6,4.315,-60.9975,12275080.368774556,Amazonia
7,4.3,-61.01,1227534.7606250716,Amazonia
8,4.21,-60.9,8593720.818512928,Amazonia
9,4.16,-61.11,3683252.145169225,Amazonia
10,4.155,-60.21,2455516.5823004777,Amazonia
11,4.14,-60.525,2455561.9660236817,Amazonia
12,4.14,-59.86,1227780.9830118408,Amazonia
13,4.125,-59.865,3683418.272941352,Amazonia
14,4.065,-60.82,2455786.371646459,Amazonia
15,4.045,-60.85,4911676.295573148,Amazonia
16,4.04,-60.935,2455860.275123995,Amazonia
17,4.02,-60.95,1227959.5314068396,Amazonia
18,4.005,-60.94,2455962.953252379,Amazonia
19,3.995769,-60.905,11051986.323388286,Amazonia
20,3.925,-61.35,2456194.315866084,Amazonia
21,3.925,-61.33,2456194.315866084,Amazonia
22,3.9,-61.685,7368796.93596594,Amazonia
23,3.91,-61.34,1228118.5931999965,Amazonia
24,3.87,-59.97,1228175.341053815,Amazonia
25,3.86,-61.315,4912757.711361568,Amazonia
26,3.86,-59.98,1228189.436946734,Amazonia
27,3.845,-61.245,3684624.5122740907,Amazonia
28,3.85,-59.97,1228203.4964120954,Amazonia
29,3.68,-61.345,4913747.697047117,Amazonia
30,3.605,-60.985,3685603.1307918425,Amazonia
31,3.59,-61.0,1228556.254890215,Amazonia
32,3.48,-60.77,1228698.084170664,Amazonia
33,3.472143,-60.81642900000001,11058371.4456303,Amazonia
34,3.463889,-60.77944399999999,4914880.951892294,Amazonia
35,3.45,-60.82,1228735.999647723,Amazonia
36,3.445,-60.705,3686220.5645533917,Amazonia
37,3.4410000000000003,-60.755,9829975.883555513,Amazonia
38,3.243571,-61.100714,6144937.447977562,Amazonia
39,3.22,-61.18,1229015.788378414,Amazonia
40,3.22,-61.08,1229015.788378414,Amazonia
41,3.21,-61.165,2458055.031510096,Amazonia
42,3.21,-61.09,1229027.515756143,Amazonia
43,3.203571,-61.240714,6145172.651558942,Amazonia
44,3.19,-61.18,3687152.5470368913,Amazonia
45,3.195,-61.07166700000001,6145219.342370893,Amazonia
46,3.202778,-61.209444,9832301.816736016,Amazonia
47,3.145,-61.295,3687314.2882330087,Amazonia
48,3.08,-60.8,1229176.654756763,Amazonia
49,3.053571,-60.889286,9833648.031172413,Amazonia
50,3.060238,-60.785,23354814.95533976,Amazonia
51,3.045,-60.285,3687652.805328129,Amazonia
52,3.04,-60.83,1229221.304350617,Amazonia
53,3.035,-60.81,4916896.288670157,Amazonia
54,3.03,-60.82,1229232.37561721,Amazonia
55,3.02,-60.905,2458486.8208621084,Amazonia
56,3.023571,-60.805,3687719.19647932,Amazonia
57,3.02,-60.29,1229243.410429959,Amazonia
58,3.01,-60.82,1229254.4087921502,Amazonia
59,3.0,-61.23,1229265.370698307,Amazonia
60,2.99,-61.24,1229276.296156097,Amazonia
61,2.935,-61.23055600000001,18440041.01128439,Amazonia
62,2.935909,-61.37954499999999,8605344.683522746,Amazonia
63,2.9,-60.955,2458745.9695575223,Amazonia
64,2.88,-60.945,2458788.140257151,Amazonia
65,2.86,-61.25,1229415.009650967,Amazonia
66,2.8425,-61.27,6147158.223033616,Amazonia
67,2.835,-61.58,4917763.89770404,Amazonia
68,2.82,-61.32,1229456.4512080064,Amazonia
69,2.805,-60.065,4917887.347386527,Amazonia
70,2.8,-61.62,1229476.9532393685,Amazonia
71,2.803571,-61.500714,6147364.300623704,Amazonia
72,2.77,-61.265,2459014.865690689,Amazonia
73,2.75,-61.46,1229527.5702867922,Amazonia
74,2.73,-61.46,9836400.34087595,Amazonia
75,2.71,-61.705,2459134.815302553,Amazonia
76,2.69,-61.575,2459174.215137673,Amazonia
77,2.665,-61.755,4918446.091264833,Amazonia
78,2.665,-61.013571,7377659.414547731,Amazonia
79,2.63,-60.965,2459290.664499289,Amazonia
80,2.55,-61.325,2459441.8465000084,Amazonia
81,2.48,-61.79,1229785.1510102022,Amazonia
82,2.46,-61.52,1229803.173610657,Amazonia
83,2.363889,-61.48944399999999,4919555.766045902,Amazonia
84,2.33,-61.535,2459833.529984492,Amazonia
85,2.3,-61.1,1229942.1031528462,Amazonia
86,2.28,-61.095,2459917.625830973,Amazonia
87,2.2783330000000004,-60.25166700000001,8609711.617466765,Amazonia
88,2.245,-60.845,3689959.0028710607,Amazonia
89,2.225,-60.175,4920016.032041357,Amazonia
90,2.22,-61.42,1230008.0669223394,Amazonia
91,1.69,-61.5,1230386.1175378487,Amazonia
92,1.68,-61.51,1230392.2656900208,Amazonia
93,1.67,-61.49,1230398.3773642534,Amazonia
94,1.67,-60.905,2460796.7547306977,Amazonia
95,1.66,-61.5,1230404.4525605466,Amazonia
96,1.65,-61.54,1230410.4912767096,Amazonia
97,1.64,-61.53,1230416.4935138377,Amazonia
98,1.635,-61.495,4921677.905551822,Amazonia
99,1.615,-61.47,2460862.6698735254,Amazonia
100,1.12,-60.78,1230678.336983221,Amazonia
101,1.02,-60.14,1230717.381211824,Amazonia
102,-9.87,-57.81,1213166.0179767394,Amazonia
103,-10.145,-54.79,2424331.226978073,Amazonia
104,-11.145,-52.225,3624873.962030303,Amazonia
105,-11.18,-55.3,1208156.187022069,Amazonia
106,-11.19,-55.31,1208115.5678073578,Amazonia
107,-11.22,-52.256667,8455913.661649339,Amazonia
108,-11.235,-55.335,4831729.327234955,Amazonia
109,-11.235,-52.555,3623817.3949387404,Amazonia
110,-11.24,-52.27,1207911.9322973092,Amazonia
111,-11.295,-52.095,4830747.561866504,Amazonia
112,-11.315,-52.15,2415209.578107636,Amazonia
113,-11.325,-52.815,3622711.6145722913,Amazonia
114,-11.48,-52.635,2413843.941262027,Amazonia
115,-11.51,-52.055,2413593.539578937,Amazonia
116,-11.52,-54.215,4827019.821314404,Amazonia
117,-11.6,-54.15,1206419.2270579385,Amazonia
118,-11.745,-52.76,4823219.35685023,Amazonia
119,-11.75,-52.785,2411567.0467902203,Amazonia
120,-11.77,-56.35,1205698.1523946458,Amazonia
121,-11.79,-52.81,3616837.913318989,Amazonia
122,-11.89,-56.185,2410365.8211451857,Amazonia
123,-11.91,-55.85,1205096.5343691371,Amazonia
124,-11.92,-52.295,2410106.5848654783,Amazonia
125,-11.93,-52.645,2410020.02920655,Amazonia
126,-11.94,-52.625,2409933.401770253,Amazonia
127,-11.955,-51.968333,6024529.985385098,Amazonia
128,-11.97,-51.99,1204836.5443952864,Amazonia
129,-11.975,-51.96,2409629.6315253517,Amazonia
130,-12.06,-57.46,1204444.13720513,Amazonia
131,-12.07,-57.47,1204400.3570085578,Amazonia
132,-12.07,-57.44,1204400.3570063673,Amazonia
133,-12.075,-51.8,2408756.897946097,Amazonia
134,-12.12,-57.38,1204180.917912289,Amazonia
135,-12.18,-52.545,2407832.8145722984,Amazonia
136,-12.22,-51.845,2407478.6991312564,Amazonia
137,-12.23,-57.105,2407389.990963933,Amazonia
138,-12.24,-57.12,1203650.605541383,Amazonia
139,-12.24,-57.09,1203650.605541383,Amazonia
140,-12.24,-51.775,2407301.2110849563,Amazonia
141,-12.25,-57.1,1203606.1797405917,Amazonia
142,-12.28,-54.415,2406945.374406515,Amazonia
143,-12.29,-54.73,1203428.1179802548,Amazonia
144,-12.3,-51.865,4813534.015773972,Amazonia
145,-12.3275,-51.88,10829245.235633846,Amazonia
146,-12.335,-52.38,4812953.181831349,Amazonia
147,-12.33,-52.255,2406498.965154147,Amazonia
148,-12.35,-51.89,1203159.949777214,Amazonia
149,-12.37,-52.335,2406140.5471825744,Amazonia
150,-12.4,-52.41,1202935.4904840568,Amazonia
151,-12.415,-54.785,4811471.893930769,Amazonia
152,-12.435,-52.67,2405555.662704571,Amazonia
153,-12.44,-52.42,7216621.845367251,Amazonia
154,-12.51,-55.14,1202438.5261918327,Amazonia
155,-12.535,-57.64,2404649.9412182327,Amazonia
156,-12.55,-57.31,1202256.7369402787,Amazonia
157,-12.556429,-57.615,3606679.137062691,Amazonia
158,-12.61,-51.78,1201982.9783246021,Amazonia
159,-12.630556,-51.771667,7211394.385146747,Amazonia
160,-12.65,-57.365,2403599.5123787043,Amazonia
161,-12.72,-57.02,1201477.7386298126,Amazonia
162,-12.88,-51.93,1200735.110590667,Amazonia
163,-12.895,-52.285,3601971.6676516742,Amazonia
164,-12.915,-52.725,3601737.717219225,Amazonia
165,-12.945,-52.675,3601268.921730806,Amazonia
166,-12.965,-51.935,4801347.432396099,Amazonia
167,-12.981,-52.289,6001284.463573772,Amazonia
168,-13.01,-53.13,7200702.653180513,Amazonia
169,-13.006538,-52.772692000000006,9601141.130762806,Amazonia
170,-13.02,-54.19,1200077.7950952798,Amazonia
171,-13.03,-52.685,9600386.227748588,Amazonia
172,-13.03,-54.18,1200030.5756450957,Amazonia
173,-13.021,-53.363,9600575.069773452,Amazonia
174,-13.045,-57.265,3599855.37928831,Amazonia
175,-13.1,-54.69,1199699.0379216315,Amazonia
176,-13.106667,-53.48,11996942.659018924,Amazonia
177,-13.135,-54.955,4798130.429510707,Amazonia
178,-13.145,-54.545,3598478.754144938,Amazonia
179,-13.17,-53.95,7196289.890772671,Amazonia
180,-13.16,-52.695,2398826.935739206,Amazonia
181,-13.166111,-53.66388900000001,7196289.9265354015,Amazonia
182,-13.176429,-52.965,3598001.731239886,Amazonia
183,-13.195,-52.555,7195525.54564779,Amazonia
184,-13.198332999999998,-54.395,4796937.282281889,Amazonia
185,-13.26,-53.485,2397869.3144404357,Amazonia
186,-13.305,-53.985,4794872.086549345,Amazonia
187,-13.305,-53.95,2397436.043274672,Amazonia
188,-13.305,-52.635,3596178.1752517773,Amazonia
189,-13.315,-54.14,2397339.566194485,Amazonia
190,-13.315,-52.685,4794679.13238897,Amazonia
191,-13.32,-53.965,2397291.3097850746,Amazonia
