index,datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude,bioma
74,2018/02/02 18:24:00,0.0,0.8,0.75,-7.5148100000000015,-72.65808,Amazonia
75,2018/02/02 17:55:00,0.0,15.9,0.0,-0.274,-66.173,Amazonia
76,2018/02/02 17:55:00,0.0,0.0,0.15,-0.522,-65.015,Amazonia
77,2018/02/02 18:24:00,0.0,15.9,0.0,-0.27843,-66.1685,Amazonia
78,2018/02/03 18:06:00,0.0,0.0,0.02,-3.20134,-65.19063,Amazonia
79,2018/02/04 17:48:00,0.0,0.47,0.07,0.25052,-70.02065,Amazonia
80,2018/02/04 17:48:00,0.0,59.1,0.0,-4.06939,-69.56666,Amazonia
81,2018/02/04 17:40:00,0.0,39.78,0.0,-3.253,-64.878,Amazonia
82,2018/02/04 17:40:00,0.0,39.78,0.0,-3.252,-64.866,Amazonia
83,2018/02/04 14:45:00,0.0,0.05,0.06,-3.352,-60.532,Amazonia
84,2018/02/04 17:48:00,0.0,0.0,0.31,-1.48846,-60.37852,Amazonia
85,2018/02/04 17:48:00,0.0,39.78,0.0,-3.25107,-64.87049,Amazonia
86,2018/02/04 17:48:00,0.0,0.0,0.29,-0.93323,-62.97038000000001,Amazonia
87,2018/02/05 17:30:00,0.0,3.25,0.25,1.45309,-68.28354,Amazonia
88,2018/02/05 17:30:00,0.0,1.25,0.03,-2.46504,-60.76471,Amazonia
89,2018/02/05 17:24:00,0.0,0.0,0.01,-2.64176,-59.49253,Amazonia
90,2018/02/05 17:24:00,0.0,4.7,0.01,-3.42445,-58.387130000000006,Amazonia
91,2018/02/05 17:24:00,0.0,0.0,0.01,-2.64121,-59.48895,Amazonia
92,2018/02/05 17:24:00,0.0,0.0,0.01,-2.9897,-59.15005,Amazonia
93,2018/02/05 17:30:00,0.0,0.03,0.34,-1.5325799999999998,-60.32056,Amazonia
94,2018/02/05 17:24:00,0.0,0.52,0.01,-2.9779400000000003,-59.82626,Amazonia
95,2018/02/05 16:35:17,0.0,0.03,0.3,-1.77,-62.25,Amazonia
96,2018/02/05 17:30:00,0.0,0.03,0.3,-1.76964,-62.24766999999999,Amazonia
97,2018/02/05 17:24:00,0.0,0.0,0.01,-2.685,-59.52642,Amazonia
98,2018/02/05 17:24:00,0.0,1.8,0.0,-2.34783,-57.0729,Amazonia
99,2018/02/06 17:30:00,0.0,0.0,0.03,-3.388,-59.298,Amazonia
100,2018/02/06 17:12:00,0.0,1.23,0.08,1.82033,-67.3652,Amazonia
101,2018/02/06 17:12:00,0.0,1.9,0.25,1.36056,-67.96265,Amazonia
102,2018/02/06 17:12:00,0.0,1.9,0.25,1.3612799999999998,-67.95825,Amazonia
103,2018/02/06 17:12:00,0.0,0.6,0.2,1.21655,-69.04457,Amazonia
104,2018/02/06 17:06:00,0.0,0.0,0.03,-3.08725,-59.24401,Amazonia
105,2018/02/06 17:06:00,0.0,0.0,0.03,-3.59924,-60.31118000000001,Amazonia
106,2018/02/06 17:06:00,0.0,0.0,0.2,-2.11325,-59.81508,Amazonia
107,2018/02/06 17:30:00,0.0,0.0,0.03,-3.0860000000000003,-59.24800000000001,Amazonia
108,2018/02/06 17:30:00,0.0,0.0,0.03,-3.071,-59.139,Amazonia
109,2018/02/06 17:30:00,0.0,0.0,0.03,-3.102,-58.717,Amazonia
110,2018/02/06 17:30:00,0.0,0.0,0.03,-3.167,-58.975,Amazonia
111,2018/02/06 17:30:00,0.0,0.0,0.03,-3.392,-59.588,Amazonia
112,2018/02/06 17:30:00,0.0,0.0,0.03,-3.197,-58.163,Amazonia
113,2018/02/06 17:30:00,0.0,0.0,0.03,-3.3760000000000003,-59.28100000000001,Amazonia
114,2018/02/06 17:30:00,0.0,0.0,0.03,-3.389,-59.307,Amazonia
115,2018/02/06 17:30:00,0.0,0.0,0.03,-3.458,-59.6,Amazonia
116,2018/02/06 17:30:00,0.0,0.0,0.03,-3.313,-58.258,Amazonia
117,2018/02/06 17:30:00,0.0,0.0,0.03,-3.53,-59.647,Amazonia
118,2018/02/06 17:30:00,0.0,0.0,0.03,-3.529,-59.637,Amazonia
119,2018/02/06 17:06:00,0.0,0.0,0.2,-2.11479,-59.81587,Amazonia
120,2018/02/06 17:06:00,0.0,0.0,0.03,-3.06724,-59.13578,Amazonia
121,2018/02/06 17:06:00,0.0,0.0,0.03,-3.08361,-59.24456,Amazonia
122,2018/02/06 17:06:00,0.0,0.0,0.03,-3.39361,-59.58583,Amazonia
123,2018/02/06 17:06:00,0.0,0.0,0.03,-3.3314699999999995,-58.09217,Amazonia
124,2018/02/06 17:06:00,0.0,0.0,0.03,-3.3674699999999995,-59.27953,Amazonia
125,2018/02/06 17:06:00,0.0,0.0,0.03,-3.1689700000000003,-58.97383000000001,Amazonia
126,2018/02/06 17:06:00,0.0,0.0,0.03,-2.96106,-58.16206,Amazonia
127,2018/02/06 17:06:00,0.0,0.0,0.03,-3.12087,-59.34299,Amazonia
128,2018/02/06 17:06:00,0.0,0.0,0.03,-3.77415,-59.13725,Amazonia
129,2018/02/06 17:06:00,0.0,0.0,0.37,-1.48543,-60.37642,Amazonia
130,2018/02/06 17:06:00,0.0,0.0,0.03,-3.7705,-59.13777,Amazonia
131,2018/02/06 17:06:00,0.0,0.0,0.03,-3.13302,-58.78448,Amazonia
132,2018/02/06 17:06:00,0.0,0.0,0.37,-1.48163,-60.37698,Amazonia
133,2018/02/06 17:06:00,0.0,0.0,0.03,-3.58457,-58.58163,Amazonia
134,2018/02/06 17:06:00,0.0,0.0,0.03,-3.38591,-59.30297,Amazonia
135,2018/02/06 17:06:00,0.0,0.0,0.03,-3.17081,-58.09659,Amazonia
136,2018/02/06 17:06:00,0.0,0.0,0.03,-2.91281,-59.29893000000001,Amazonia
137,2018/02/06 17:06:00,0.0,0.0,0.03,-3.17133,-58.80461999999999,Amazonia
138,2018/02/06 17:06:00,0.0,0.0,0.03,-3.3309,-58.08838000000001,Amazonia
139,2018/02/06 17:06:00,0.0,0.22,0.03,-2.69089,-59.52846,Amazonia
140,2018/02/06 17:20:08,0.0,0.0,0.03,-3.07,-59.24,Amazonia
141,2018/02/06 17:06:00,0.0,0.0,0.03,-3.67601,-60.26519,Amazonia
142,2018/02/06 17:06:00,0.0,0.0,0.03,-3.77112,-59.14201,Amazonia
143,2018/02/06 17:06:00,0.0,0.0,0.03,-3.3895800000000005,-59.30245,Amazonia
144,2018/02/06 17:30:00,0.0,0.0,0.0,-3.124,-57.843,Amazonia
145,2018/02/07 16:48:00,0.0,0.15,0.06,-3.3918699999999995,-59.89158000000001,Amazonia
146,2018/02/07 18:30:00,0.0,0.0,0.36,1.6730900000000002,-69.15507,Amazonia
147,2018/02/07 18:30:00,0.0,0.0,0.34,1.61915,-68.8791,Amazonia
148,2018/02/07 18:30:00,0.0,0.0,0.18,0.3428,-68.76517,Amazonia
149,2018/02/07 18:15:00,0.0,0.0,0.26,1.31,-69.021,Amazonia
150,2018/02/07 18:15:00,0.0,0.0,0.23,1.2,-69.01899999999999,Amazonia
151,2018/02/07 18:15:00,0.0,0.0,0.24,1.232,-68.795,Amazonia
152,2018/02/07 18:15:00,0.0,0.0,0.34,1.622,-68.971,Amazonia
153,2018/02/07 18:15:00,0.0,0.0,0.34,1.618,-68.865,Amazonia
154,2018/02/07 18:15:00,0.0,0.0,0.18,0.348,-69.762,Amazonia
155,2018/02/07 16:48:00,0.0,0.15,0.06,-3.3411800000000005,-59.69385,Amazonia
156,2018/02/07 16:48:00,0.0,0.0,0.06,-2.69498,-61.02419,Amazonia
157,2018/02/07 18:30:00,0.0,0.0,0.18,0.34263000000000005,-68.76238000000001,Amazonia
158,2018/02/07 16:48:00,0.0,0.15,0.06,-3.37521,-59.62817,Amazonia
159,2018/02/07 16:50:19,0.0,0.0,0.35,-1.43,-60.29,Amazonia
160,2018/02/07 16:48:00,0.0,0.55,0.06,-2.96874,-60.62337,Amazonia
161,2018/02/07 18:30:00,0.0,0.0,0.34,1.61962,-68.87589,Amazonia
162,2018/02/07 18:15:00,0.0,0.0,0.39,1.73,-69.751,Amazonia
163,2018/02/07 18:30:00,0.0,0.0,0.17,0.35386,-69.7653,Amazonia
164,2018/02/07 18:30:00,0.0,0.0,0.34,1.6215,-68.8632,Amazonia
165,2018/02/07 18:30:00,0.0,0.0,0.36,1.6749900000000002,-69.1543,Amazonia
166,2018/02/07 18:30:00,0.0,0.0,0.18,0.34213000000000005,-68.76553,Amazonia
167,2018/02/07 18:30:00,0.0,0.0,0.28,1.35807,-68.7347,Amazonia
168,2018/02/07 18:30:00,0.0,0.0,0.34,1.61483,-68.872,Amazonia
169,2018/02/07 18:30:00,0.0,0.0,0.28,1.35857,-68.73145,Amazonia
170,2018/02/07 18:30:00,0.0,0.0,0.18,0.34983000000000003,-69.75933,Amazonia
171,2018/02/07 16:48:00,0.0,0.0,0.35,-1.42101,-60.29169,Amazonia
172,2018/02/07 16:48:00,0.0,0.35,0.06,-3.37279,-59.94257,Amazonia
173,2018/02/07 16:48:00,0.0,0.15,0.06,-3.37565,-59.63121,Amazonia
174,2018/02/07 16:48:00,0.0,1.4,0.22,-1.81085,-60.14431,Amazonia
175,2018/02/07 15:05:08,0.0,0.0,0.06,-3.15,-59.04,Amazonia
176,2018/02/07 16:48:00,0.0,0.45,0.41,-1.58922,-60.13796,Amazonia
177,2018/02/07 17:20:05,0.0,0.0,0.06,-3.6,-58.59,Amazonia
178,2018/02/07 16:48:00,0.0,0.0,0.06,-3.63534,-58.63314,Amazonia
179,2018/02/07 16:48:00,0.0,0.35,0.06,-3.38436,-59.95224,Amazonia
180,2018/02/07 16:50:19,0.0,0.0,0.32,-1.41,-60.29,Amazonia
181,2018/02/07 16:48:00,0.0,0.0,0.39,-1.48354,-60.35337,Amazonia
182,2018/02/07 15:05:08,0.0,0.0,0.06,-3.13,-59.02,Amazonia
183,2018/02/07 16:48:00,0.0,0.05,0.06,-3.2775,-58.84841,Amazonia
184,2018/02/07 16:48:00,0.0,0.0,0.06,-3.64014,-58.6324,Amazonia
185,2018/02/07 16:48:00,0.0,0.0,0.06,-3.65852,-58.55613,Amazonia
186,2018/02/07 16:48:00,0.0,0.15,0.06,-3.39616,-59.62832,Amazonia
187,2018/02/07 16:20:06,0.0,0.15,0.06,-3.38,-59.61,Amazonia
188,2018/02/07 16:48:00,0.0,0.1,0.06,-3.73718,-60.18423000000001,Amazonia
189,2018/02/07 16:48:00,0.0,1.35,0.39,-1.4638,-60.15326,Amazonia
190,2018/02/07 17:05:07,0.0,0.3,0.06,-3.23,-60.78,Amazonia
191,2018/02/07 16:48:00,0.0,0.15,0.06,-3.42251,-60.09594,Amazonia
192,2018/02/07 16:48:00,0.0,1.35,0.39,-1.48587,-60.15961,Amazonia
193,2018/02/07 16:48:00,0.0,0.75,0.06,-2.88805,-59.46475,Amazonia
194,2018/02/07 16:48:00,0.0,0.15,0.06,-3.3914,-59.88846,Amazonia
195,2018/02/07 16:48:00,0.0,0.35,0.06,-3.38481,-59.95544,Amazonia
196,2018/02/07 17:20:06,0.0,0.15,0.06,-3.38,-59.63,Amazonia
197,2018/02/07 17:35:19,0.0,0.0,0.35,-1.43,-60.31,Amazonia
198,2018/02/07 16:48:00,0.0,0.9,0.06,-3.41526,-59.68745,Amazonia
199,2018/02/07 16:48:00,0.0,0.0,0.06,-3.11743,-58.51682,Amazonia
200,2018/02/07 16:48:00,0.0,1.62,0.06,-3.52034,-60.4464,Amazonia
201,2018/02/07 16:48:00,0.0,0.0,0.06,-2.60698,-60.99209000000001,Amazonia
202,2018/02/07 16:48:00,0.0,0.0,0.06,-3.81691,-59.19387,Amazonia
203,2018/02/07 16:48:00,0.0,0.35,0.06,-3.36755,-59.94333,Amazonia
204,2018/02/07 16:20:07,0.0,0.15,0.06,-3.36,-59.61,Amazonia
205,2018/02/07 16:48:00,0.0,0.55,0.06,-2.96731,-60.62276,Amazonia
206,2018/02/07 17:05:19,0.0,0.0,0.35,-1.43,-60.27,Amazonia
207,2018/02/07 16:48:00,0.0,0.9,0.06,-3.41915,-59.60672,Amazonia
208,2018/02/07 16:48:00,0.0,0.45,0.06,-3.57309,-60.07196999999999,Amazonia
209,2018/02/07 16:48:00,0.0,0.75,0.06,-3.8168,-61.31059000000001,Amazonia
210,2018/02/07 16:48:00,0.0,1.4,0.17,-1.8814,-60.12025,Amazonia
211,2018/02/07 16:48:00,0.0,1.4,0.24,-1.80923,-60.14287,Amazonia
212,2018/02/07 16:48:00,0.0,0.75,0.06,-2.88955,-59.4669,Amazonia
213,2018/02/07 16:48:00,0.0,0.0,0.06,-3.18991,-61.14516,Amazonia
214,2018/02/07 16:48:00,0.0,0.1,0.06,-3.73413,-60.18583,Amazonia
215,2018/02/07 16:48:00,0.0,0.0,0.06,-3.70685,-60.22363000000001,Amazonia
216,2018/02/07 17:20:19,0.0,0.0,0.35,-1.43,-60.27,Amazonia
217,2018/02/07 16:48:00,0.0,0.3,0.06,-3.23239,-60.77961,Amazonia
218,2018/02/07 17:35:19,0.0,0.0,0.32,-1.41,-60.31,Amazonia
219,2018/02/07 16:48:00,0.0,0.0,0.35,-1.42148,-60.29485,Amazonia
220,2018/02/07 16:20:06,0.0,0.15,0.06,-3.38,-59.63,Amazonia
221,2018/02/07 16:48:00,0.0,0.0,0.06,-3.63583,-58.6294,Amazonia
222,2018/02/07 16:48:00,0.0,0.0,0.06,-3.3522199999999995,-58.28351,Amazonia
223,2018/02/07 16:48:00,0.0,1.1,0.06,-3.03501,-60.77192,Amazonia
224,2018/02/07 16:48:00,0.0,0.13,0.06,-3.39165,-60.36786,Amazonia
225,2018/02/07 16:48:00,0.0,0.15,0.06,-3.37946,-59.62137,Amazonia
226,2018/02/07 16:48:00,0.0,0.0,0.06,-3.35069,-58.28693000000001,Amazonia
227,2018/02/07 16:48:00,0.0,0.0,0.06,-3.8071,-59.16039,Amazonia
228,2018/02/07 16:48:00,0.0,0.0,0.06,-3.31801,-58.29154000000001,Amazonia
229,2018/02/07 16:48:00,0.0,1.4,0.24,-1.80971,-60.14601999999999,Amazonia
230,2018/02/07 16:48:00,0.0,0.3,0.06,-3.23291,-60.78321,Amazonia
231,2018/02/07 16:48:00,0.0,1.1,0.06,-3.04053,-60.7712,Amazonia
232,2018/02/07 16:48:00,0.0,0.43,0.06,-3.4991,-60.45281,Amazonia
233,2018/02/07 16:48:00,0.0,0.0,0.35,-1.42037,-60.29346,Amazonia
234,2018/02/07 16:50:05,0.0,0.0,0.06,-3.64,-58.63,Amazonia
235,2018/02/07 16:48:00,0.0,0.1,0.06,-3.51512,-60.22236,Amazonia
236,2018/02/07 16:48:00,0.0,0.0,0.06,-2.69144,-61.02526,Amazonia
237,2018/02/07 16:48:00,0.0,0.0,0.01,-3.23169,-57.79928,Amazonia
238,2018/02/07 16:48:00,0.0,0.0,0.02,-2.55882,-57.11642,Amazonia
239,2018/02/07 16:48:00,0.0,0.0,0.03,-2.33598,-56.94582,Amazonia
240,2018/02/08 14:20:00,0.0,0.0,0.38,-1.419,-60.294,Amazonia
241,2018/02/08 18:12:00,0.0,0.0,0.36,1.62067,-68.9026,Amazonia
242,2018/02/08 18:12:00,0.0,0.0,0.36,1.62564,-69.06993,Amazonia
243,2018/02/08 18:12:00,0.0,0.0,0.38,1.67426,-69.10477,Amazonia
244,2018/02/08 18:12:00,0.0,0.0,0.15,0.46153,-69.14659,Amazonia
245,2018/02/08 18:12:00,0.0,0.0,0.36,1.62231,-69.39613,Amazonia
246,2018/02/08 18:12:00,0.0,0.0,0.25,0.23846,-69.78056,Amazonia
247,2018/02/08 18:12:00,0.0,0.0,0.4,1.70845,-69.13628,Amazonia
248,2018/02/08 18:12:00,0.0,0.0,0.16,0.56603,-69.1925,Amazonia
249,2018/02/08 18:12:00,0.0,0.0,0.35,1.56066,-68.67806999999999,Amazonia
250,2018/02/08 18:12:00,0.0,0.0,0.17,0.5928399999999999,-69.16547,Amazonia
251,2018/02/08 18:12:00,0.0,0.0,0.24,0.26295,-69.88257,Amazonia
252,2018/02/08 18:12:00,0.0,0.0,0.25,1.24164,-68.9073,Amazonia
253,2018/02/08 18:12:00,0.0,0.0,0.19,1.10602,-69.78085,Amazonia
254,2018/02/08 18:12:00,0.0,0.0,0.27,1.31574,-69.00523000000001,Amazonia
255,2018/02/08 18:12:00,0.0,0.0,0.37,1.66765,-69.613,Amazonia
256,2018/02/08 18:12:00,0.0,0.0,0.32,1.46531,-68.2481,Amazonia
257,2018/02/08 18:12:00,0.0,0.0,0.24,0.25521,-70.02715,Amazonia
258,2018/02/08 18:12:00,0.0,0.0,0.36,1.63341,-69.39773000000001,Amazonia
259,2018/02/08 18:12:00,0.0,0.0,0.35,1.58366,-68.73479,Amazonia
260,2018/02/08 18:12:00,0.0,0.0,0.18,0.61961,-69.37876999999999,Amazonia
261,2018/02/08 18:12:00,0.0,0.0,0.32,1.46994,-68.37603,Amazonia
262,2018/02/08 18:12:00,0.0,0.0,0.18,0.37323,-69.84555,Amazonia
263,2018/02/08 18:12:00,0.0,4.28,0.0,-6.21811,-66.87232,Amazonia
264,2018/02/08 18:12:00,0.0,0.0,0.25,1.24893,-67.87241,Amazonia
265,2018/02/08 18:12:00,0.0,0.0,0.36,1.63761,-69.29543000000001,Amazonia
266,2018/02/08 18:12:00,0.0,0.0,0.25,1.22757,-69.36745,Amazonia
267,2018/02/08 18:12:00,0.0,0.0,0.21,1.12759,-69.68694,Amazonia
268,2018/02/08 18:12:00,0.0,0.0,0.41,1.73632,-69.40744000000001,Amazonia
269,2018/02/08 18:12:00,0.0,0.0,0.16,0.57843,-69.18548,Amazonia
270,2018/02/08 18:12:00,0.0,0.0,0.26,0.08835,-69.81991,Amazonia
271,2018/02/08 18:12:00,0.0,0.0,0.24,0.26,-69.39281,Amazonia
272,2018/02/08 18:12:00,0.0,0.0,0.36,1.63673,-69.37595999999999,Amazonia
273,2018/02/08 18:12:00,0.0,0.0,0.24,1.19548,-69.16254,Amazonia
274,2018/02/08 18:12:00,0.0,0.0,0.24,1.21403,-68.83286,Amazonia
275,2018/02/08 18:12:00,0.0,0.0,0.07,-3.41066,-59.93829,Amazonia
276,2018/02/08 17:20:00,0.0,0.0,0.37,-1.41,-60.301,Amazonia
277,2018/02/08 17:15:00,0.0,0.0,0.23,-1.952,-60.002,Amazonia
278,2018/02/08 17:15:00,0.0,0.0,0.23,-1.95,-59.988,Amazonia
279,2018/02/08 17:15:00,0.0,0.0,0.07,-2.8310000000000004,-60.972,Amazonia
280,2018/02/08 17:15:00,0.0,0.0,0.07,-3.011,-60.99100000000001,Amazonia
281,2018/02/08 17:15:00,0.0,0.0,0.07,-2.859,-59.441,Amazonia
282,2018/02/08 17:15:00,0.0,0.0,0.07,-3.112,-59.776,Amazonia
283,2018/02/08 17:15:00,0.0,0.0,0.07,-3.095,-59.389,Amazonia
284,2018/02/08 17:15:00,0.0,0.0,0.07,-3.128,-58.895,Amazonia
285,2018/02/08 17:15:00,0.0,0.0,0.07,-3.361,-59.908,Amazonia
286,2018/02/08 17:15:00,0.0,0.0,0.07,-3.455,-60.163,Amazonia
287,2018/02/08 17:15:00,0.0,0.0,0.07,-3.4160000000000004,-59.81399999999999,Amazonia
288,2018/02/08 17:15:00,0.0,0.0,0.07,-3.452,-60.158,Amazonia
289,2018/02/08 17:15:00,0.0,0.0,0.07,-3.4160000000000004,-59.809,Amazonia
290,2018/02/08 17:15:00,0.0,0.0,0.07,-3.402,-59.627,Amazonia
291,2018/02/08 17:15:00,0.0,0.0,0.07,-3.511,-60.0,Amazonia
292,2018/02/08 17:15:00,0.0,0.0,0.07,-3.637,-59.33,Amazonia
293,2018/02/08 17:15:00,0.0,0.43,0.07,-3.788,-59.177,Amazonia
294,2018/02/08 18:12:00,0.0,0.0,0.07,-3.40566,-59.94026,Amazonia
295,2018/02/08 18:12:00,0.0,0.0,0.24,-1.8916,-62.59336,Amazonia
296,2018/02/08 16:30:00,0.0,0.0,0.07,-3.39962,-59.62418,Amazonia
297,2018/02/08 18:12:00,0.0,0.0,0.07,-3.23637,-60.77901,Amazonia
298,2018/02/08 16:30:00,0.0,0.0,0.07,-3.41475,-60.12329,Amazonia
299,2018/02/08 18:12:00,0.0,0.7,0.44,-1.4855200000000002,-60.17459,Amazonia
300,2018/02/08 18:12:00,0.0,0.0,0.07,-3.2303,-60.77995,Amazonia
301,2018/02/08 18:12:00,0.0,0.0,0.07,-3.35905,-59.90411999999999,Amazonia
302,2018/02/08 18:12:00,0.0,0.0,0.07,-3.40595,-59.86991,Amazonia
303,2018/02/08 18:12:00,0.0,0.0,0.07,-3.23571,-60.78034,Amazonia
304,2018/02/08 18:12:00,0.0,0.0,0.33,-0.8842700000000001,-63.05394,Amazonia
305,2018/02/08 18:12:00,0.0,0.0,0.07,-3.45171,-59.86386,Amazonia
306,2018/02/08 16:30:00,0.0,0.0,0.07,-3.4095800000000005,-59.69555,Amazonia
307,2018/02/08 18:12:00,0.0,0.7,0.44,-1.46004,-60.14038000000001,Amazonia
308,2018/02/08 18:12:00,0.0,0.0,0.07,-3.39365,-59.31946,Amazonia
