index,latitude,longitude,area(m²),bioma
0,4.625,-60.33,2454011.839654298,Amazonia
1,4.62375,-60.28875,4908040.542786787,Amazonia
2,4.49,-60.085,2454460.528153038,Amazonia
3,4.48,-60.39,1227246.6178931093,Amazonia
4,4.48,-60.255,2454493.2357862187,Amazonia
5,4.465,-60.38,2454542.151610097,Amazonia
6,4.455,-60.41,2454574.6772084474,Amazonia
7,4.43,-60.895,2454655.681732186,Amazonia
8,4.395,-60.551667,4909552.6293978235,Amazonia
9,4.375,-60.53,2454832.260549551,Amazonia
10,4.37,-60.84,1227424.1069317232,Amazonia
11,4.37,-60.81,1227424.1069317232,Amazonia
12,4.365,-60.71,2454864.1307716905,Amazonia
13,4.37,-59.86,1227424.1069317232,Amazonia
14,4.36,-60.85,1227440.0238377766,Amazonia
15,4.360385,-59.88269200000001,7364640.106625387,Amazonia
16,4.350455,-60.80045500000001,12274590.476635333,Amazonia
17,4.354375,-60.49875,13502014.619972708,Amazonia
18,4.32,-60.9675,14730024.047681812,Amazonia
19,4.3125,-60.57625,14730165.552041901,Amazonia
20,4.31,-59.945,7365114.19109194,Amazonia
21,4.305,-59.92,2455053.822821812,Amazonia
22,4.29,-60.57,1227550.4226433705,Amazonia
23,4.285,-59.981667,6137783.364424623,Amazonia
24,4.2810000000000015,-60.595,9820512.687546425,Amazonia
25,4.28,-60.57,1227566.0482472554,Amazonia
26,4.26,-60.525,2455194.380423567,Amazonia
27,4.25,-60.2325,7365691.682944467,Amazonia
28,4.24,-60.53,1227628.1865153695,Amazonia
29,4.254444,-60.46166700000001,22096655.451678213,Amazonia
30,4.24,-60.255,2455256.3730263584,Amazonia
31,4.24,-60.01,1227628.1865131792,Amazonia
32,4.237,-60.893,22097214.077001296,Amazonia
33,4.23,-60.54,1227643.6300406132,Amazonia
34,4.225,-60.02,2455302.6671931515,Amazonia
35,4.23,-60.0,1227643.6300406132,Amazonia
36,4.215,-60.67,2455333.445002587,Amazonia
37,4.215,-59.92,2455333.445002587,Amazonia
38,4.21,-60.71,1227674.407846763,Amazonia
39,4.21,-60.035,2455348.815693526,Amazonia
40,4.18,-60.725,2455440.602855242,Amazonia
41,4.165,-61.23,4910972.483014545,Amazonia
42,4.165,-60.81,2455486.2415078203,Amazonia
43,4.17,-60.57,1227735.526451047,Amazonia
44,4.16,-60.38,1227750.715056773,Amazonia
45,4.15,-61.205,2455531.7344874092,Amazonia
46,4.145,-60.82833299999999,4911078.584742954,Amazonia
47,4.163182,-60.784091,12277446.214053044,Amazonia
48,4.138333,-60.361667,9822232.675486807,Amazonia
49,4.121667,-60.995,13505906.96956933,Amazonia
50,4.13,-60.91,1227796.062360087,Amazonia
51,4.13,-60.835,2455592.124720173,Amazonia
52,4.155645,-60.66080600000001,95765044.47023788,Amazonia
53,4.13,-60.66,1227796.062360087,Amazonia
54,4.12,-60.985,2455622.2105768844,Amazonia
55,4.113462,-60.888846,22100899.33337349,Amazonia
56,4.105,-60.705,3683493.3054814884,Amazonia
57,4.08,-61.06,6139354.563984143,Amazonia
58,4.08,-60.295,2455741.8255927805,Amazonia
59,4.085,-61.291,8595036.727756202,Amazonia
60,4.075,-60.74,2455756.6864162083,Amazonia
61,4.075,-60.715,3683627.59921698,Amazonia
62,4.065,-60.315,3683686.969672005,Amazonia
63,4.07,-60.28,1227885.773624199,Amazonia
64,4.06,-60.29,1227900.5980222602,Amazonia
65,4.063667,-61.226000000000006,25785807.87713011,Amazonia
66,4.05,-60.05,1227915.3860037168,Amazonia
67,4.033,-61.06800000000001,29470440.07555305,Amazonia
68,4.04,-61.055,2455860.275123995,Amazonia
69,4.04,-60.04,1227930.1375619974,Amazonia
70,4.025,-60.645,4911808.768205692,Amazonia
71,4.03,-60.5,1227944.8526971021,Amazonia
72,4.025,-60.32,2455904.384102846,Amazonia
73,4.02,-60.76,1227959.5314068396,Amazonia
74,4.015,-60.445,3683893.2365114605,Amazonia
75,4.01,-60.73,1227974.1736944965,Amazonia
76,4.01,-60.48,1227974.1736966872,Amazonia
77,4.01,-60.31,1227974.1736966872,Amazonia
78,4.0,-60.68,1227988.7795556916,Amazonia
79,4.0,-60.49,1227988.7795556916,Amazonia
80,4.0,-60.46,3683966.3386725513,Amazonia
81,4.0,-59.61,1227988.779557882,Amazonia
82,3.995,-59.625,3683995.47755297,Amazonia
83,4.008125,-60.24125,18419612.24117912,Amazonia
84,3.99,-59.815,2456006.697996184,Amazonia
85,3.976429,-61.23214300000001,12280207.66760902,Amazonia
86,4.019,-60.48866700000001,143672755.62811953,Amazonia
87,3.98,-60.49,1228017.882010744,Amazonia
88,3.98,-59.8,1228017.8820129344,Amazonia
89,3.9575,-61.28,8596298.914616436,Amazonia
90,3.97,-60.66,1228032.3786024107,Amazonia
91,3.96,-59.83,3684140.4798741937,Amazonia
92,3.940333,-60.55566700000001,38069954.61064337,Amazonia
93,3.955,-60.555,3684169.3637781404,Amazonia
94,3.9525,-60.47,6140263.041312277,Amazonia
95,3.970294,-60.304412,19648604.345096745,Amazonia
96,3.95,-60.69,1228061.2625052629,Amazonia
97,3.953571,-59.895,3684169.363780332,Amazonia
98,3.931667,-61.345,6140464.281557377,Amazonia
99,3.94,-61.29,1228075.6498186393,Amazonia
100,3.94,-61.15,1228075.6498186393,Amazonia
101,3.94,-60.63,1228075.6498186393,Amazonia
102,3.97734,-60.694362,130170972.35566884,Amazonia
103,3.927,-60.877,36842195.04456204,Amazonia
104,3.933,-61.155,25789803.36308507,Amazonia
105,3.93,-60.3625,28246455.668809704,Amazonia
106,3.915,-61.32,2456222.9083627164,Amazonia
107,3.915,-60.64,2456222.9083627164,Amazonia
108,3.915,-59.718333,7368640.169021265,Amazonia
109,3.91,-61.115,2456237.186395612,Amazonia
110,3.91,-60.77,1228118.593197806,Amazonia
111,3.9,-59.73,1228132.834803144,Amazonia
112,3.891667,-59.705,4912573.918323838,Amazonia
113,3.89,-60.796429,8597029.243446583,Amazonia
114,3.88,-60.53,1228161.2087344343,Amazonia
115,3.862273000000001,-61.004091,7369094.333995075,Amazonia
116,3.865345,-60.541552,54039712.45635232,Amazonia
117,3.86,-60.31166700000001,24563971.22055406,Amazonia
118,3.86,-61.01,1228189.436946734,Amazonia
119,3.86,-60.76,1228189.436946734,Amazonia
120,3.85,-60.72,1228203.4964120954,Amazonia
121,3.85,-60.7,1228203.4964131906,Amazonia
122,3.85,-60.53,1228203.4964131906,Amazonia
123,3.843571,-61.015,3684638.5353053235,Amazonia
124,3.84,-60.78,1228217.519446614,Amazonia
125,3.860098,-60.754608,206330832.0675152,Amazonia
