id,latitude,longitude,area(m²),bioma
1916,-17.355,-56.415,3528844.007356442,Pantanal
1940,-18.665,-57.495,4671078.507239648,Pantanal
1954,-19.23,-57.205,2327834.839853541,Pantanal
1959,-19.496429,-57.935,3486181.5898945685,Pantanal
1960,-19.63,-57.8,1161122.790487043,Pantanal
1961,-19.636111,-57.869443999999994,4644279.420358695,Pantanal
1962,-19.64,-57.835,2322104.419915165,Pantanal
1963,-19.64,-57.785,2322104.4199129744,Pantanal
1964,-19.65,-57.85,1160981.5945810378,Pantanal
1982,-20.88,-57.88,1152030.7305946029,Pantanal
