id,latitude,longitude,area(m²),bioma
1797,-2.91,-40.58,1229362.387420898,Caatinga
1798,-2.91,-40.56,1229362.387420898,Caatinga
1803,-2.92,-40.57,1229351.7536048105,Caatinga
1826,-2.985,-40.425,4917126.962616945,Caatinga
1840,-3.01,-41.52,1229254.4087910547,Caatinga
1845,-3.02,-40.335,2458486.8208621084,Caatinga
1847,-3.03,-40.395,2458464.75123442,Caatinga
1862,-3.075,-41.305,3687541.181345685,Caatinga
1870,-3.095,-41.695,3687484.913707156,Caatinga
1875,-3.1004549999999997,-41.424091,9833198.87424348,Caatinga
1887,-3.125,-40.88,2458251.444542544,Caatinga
1895,-3.145,-41.125,3687314.288231914,Caatinga
1901,-3.155,-41.158333,4916376.9496761635,Caatinga
1942,-3.21,-40.83,1229027.5157550478,Caatinga
1945,-3.22,-40.815,2458031.576761209,Caatinga
1951,-3.235,-40.84,2457996.248837839,Caatinga
1952,-3.23,-40.725,2458008.049109016,Caatinga
1953,-3.246429,-40.103571,14747799.905790968,Caatinga
1957,-3.245,-41.36,2457972.611846021,Caatinga
1964,-3.255,-40.14,2457948.901961849,Caatinga
1968,-3.26,-40.84,1228968.5143980638,Caatinga
1976,-3.275,-40.825,3686857.8682927536,Caatinga
1977,-3.275,-40.125,4915802.527019748,Caatinga
1981,-3.288333,-39.649444,9831521.212938383,Caatinga
1990,-3.281,-39.880333,15976220.28642957,Caatinga
1998,-3.3,-40.825,4915682.62906735,Caatinga
1999,-3.305,-39.835,3686749.9163995264,Caatinga
2000,-3.3,-39.81,1228920.6572668375,Caatinga
2001,-3.3,-39.63,1228920.6572668375,Caatinga
2007,-3.31,-39.81,1228908.6018680416,Caatinga
2008,-3.315,-39.64,2457805.1118933004,Caatinga
2036,-3.33,-40.49,1228884.381735205,Caatinga
2047,-3.34,-41.495,2457744.4340067096,Caatinga
2048,-3.34,-40.79,1228872.2170033548,Caatinga
2049,-3.34,-40.48,1228872.2170022596,Caatinga
2050,-3.345,-40.29,2457732.232824302,Caatinga
2051,-3.333182,-39.816818,23348656.58372795,Caatinga
2057,-3.35,-41.46,1228860.0158231377,Caatinga
2058,-3.35,-41.405,2457720.0316484654,Caatinga
2059,-3.35,-40.78,1228860.0158242327,Caatinga
2060,-3.355,-40.45,2457707.7940220707,Caatinga
2064,-3.36,-41.45,1228847.7782033149,Caatinga
2065,-3.36,-40.79,1228847.7782022196,Caatinga
2071,-3.365,-40.47,4915366.5646746885,Caatinga
2079,-3.385,-39.805,3686444.8869663808,Caatinga
2083,-3.39,-40.15,1228810.8466689778,Caatinga
2091,-3.4,-40.19,1228798.4632732102,Caatinga
2096,-3.415,-40.795,4915119.261164156,Caatinga
2097,-3.41,-40.4,1228786.0434323612,Caatinga
2098,-3.41,-40.12,1228786.0434334564,Caatinga
2104,-3.42,-40.385,4915094.312155976,Caatinga
2105,-3.4043330000000003,-40.169000000000004,15974317.486028414,Caatinga
2107,-3.435,-41.4725,6143792.942954672,Caatinga
2108,-3.435,-40.415,3686270.7541063083,Caatinga
2110,-3.44,-40.805,2457497.1305115097,Caatinga
2111,-3.44,-40.39,1228748.5652557549,Caatinga
2128,-3.465,-41.108333,6143579.072506944,Caatinga
2129,-3.438333,-40.102083,24574945.11709572,Caatinga
2130,-3.46,-39.59,1228723.3975946102,Caatinga
2138,-3.481667,-39.595,4914779.588873312,Caatinga
2146,-3.485,-40.245,3686081.5411422537,Caatinga
2147,-3.485,-40.22,2457383.4569704947,Caatinga
2148,-3.48,-39.58,1228698.0841728544,Caatinga
2159,-3.49,-40.975,4914741.454750955,Caatinga
2160,-3.49,-39.62,1228685.3727965448,Caatinga
2172,-3.505,-40.245,3685992.306446184,Caatinga
2173,-3.5,-39.61,1228672.6249839158,Caatinga
2174,-3.505,-39.58,2457332.4657134074,Caatinga
2175,-3.5,-39.205,2457345.2499678317,Caatinga
2182,-3.501154,-39.331154,9829355.358481076,Caatinga
2190,-3.52,-40.23,1228647.0200354615,Caatinga
2191,-3.52,-39.77,1228647.0200354615,Caatinga
2198,-3.522273,-40.720455,6143222.206606259,Caatinga
2199,-3.525,-40.69,2457281.182938384,Caatinga
2200,-3.534,-39.79,13514924.108325845,Caatinga
2206,-3.53,-41.14,1228634.1629007314,Caatinga
2207,-3.5264290000000003,-40.845,3685915.3458424006,Caatinga
2214,-3.54,-39.49,3685863.8079912364,Caatinga
2224,-3.5677269999999996,-40.975909,13514496.980701167,Caatinga
2225,-3.538636,-40.316818,8600374.490260607,Caatinga
2226,-3.55,-39.135,2457216.678635864,Caatinga
2234,-3.556429,-40.355,3685799.085058753,Caatinga
2235,-3.56,-39.805,2457190.7457397254,Caatinga
2236,-3.56,-39.77,1228595.3728687677,Caatinga
2250,-3.58,-41.0,1228569.3306549091,Caatinga
2251,-3.58,-40.36,1228569.3306549091,Caatinga
2262,-3.5773080000000004,-40.794230999999996,9828580.614578301,Caatinga
2263,-3.59,-40.35,1228556.254890215,Caatinga
2264,-3.577222,-39.150556,18428578.82273152,Caatinga
2267,-3.605667,-39.928333,17199551.366675213,Caatinga
2268,-3.601667,-39.435,4914159.385683153,Caatinga
2272,-3.605,-39.835,3685616.2794313664,Caatinga
2281,-3.61,-39.75,1228529.9940529636,Caatinga
2282,-3.601667,-39.409444,7371271.895463582,Caatinga
2295,-3.6159519999999996,-40.777857,15970823.815109098,Caatinga
2296,-3.625,-40.270714,4914054.014393036,Caatinga
2297,-3.62,-40.25,1228516.8089760258,Caatinga
2305,-3.635,-39.91,2456993.916980341,Caatinga
2306,-3.626429,-39.853571,20884534.179510213,Caatinga
2307,-3.63,-39.87,1228503.5874638637,Caatinga
2308,-3.63,-39.665,2457007.1749299183,Caatinga
2309,-3.63,-39.46,1228503.5874649591,Caatinga
2310,-3.63,-39.43,1228503.5874638637,Caatinga
2311,-3.63,-39.41,1228503.5874638637,Caatinga
2312,-3.64,-39.25,3685470.9521142086,Caatinga
2321,-3.64,-40.76,1228490.3295153822,Caatinga
2322,-3.65,-40.72,3685431.068963092,Caatinga
2323,-3.64,-40.27,1228490.3295164777,Caatinga
2324,-3.6154,-39.7702,23341923.867354173,Caatinga
2325,-3.64,-39.45,1228490.329517573,Caatinga
2332,-3.655,-40.518333,7370848.879986465,Caatinga
2333,-3.65,-40.28,1228477.0351349628,Caatinga
2334,-3.65,-40.26,1228477.0351338673,Caatinga
2335,-3.6325,-40.2375,14742069.091804318,Caatinga
2336,-3.65,-39.78,1228477.0351349628,Caatinga
