datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
2017/02/02 16:43:00,0.0,130.1,,-20.334,-47.785
2017/02/02 16:43:00,0.0,130.1,,-20.335,-47.798
2017/02/02 16:47:00,0.0,7.5,,-4.868,-43.894
2017/02/04 16:35:00,0.0,0.0,,-3.3539999999999996,-44.023
2017/02/06 16:23:00,0.0,0.2,,-3.6830000000000003,-44.12
2017/02/06 16:23:00,0.0,0.0,,-3.299,-42.256
2017/02/09 16:50:00,0.0,1.4,,-15.538,-47.339
2017/02/22 16:23:00,0.0,1.2,,-3.955,-42.946000000000005
2017/02/25 16:50:00,0.0,11.3,,-16.706,-48.019
2017/02/01 17:39:00,0.0,15.5,0.01,-16.14,-57.199
2017/02/01 17:40:00,0.0,15.7,0.15,-14.295,-58.79600000000001
2017/02/01 17:40:00,0.0,3.3,0.15,-14.29,-58.445
2017/02/01 17:40:00,0.0,15.7,0.15,-14.294,-58.786
2017/02/01 17:40:00,0.0,0.0,0.0,-13.743,-57.086000000000006
2017/02/01 17:40:00,0.0,0.7,0.0,-13.52,-57.044
2017/02/01 17:40:00,0.0,0.1,0.02,-12.963,-54.949
2017/02/01 17:40:00,0.0,0.1,0.05,-15.092,-53.692
2017/02/01 17:40:00,0.0,3.3,0.15,-14.314,-58.426
2017/02/01 17:40:00,0.0,0.1,0.15,-13.054,-59.053999999999995
2017/02/01 17:40:00,0.0,3.3,0.15,-14.296,-58.425
2017/02/01 17:40:00,0.0,3.3,0.15,-14.299000000000001,-58.443999999999996
2017/02/01 17:40:00,0.0,9.1,0.15,-14.304,-58.86
2017/02/01 17:40:00,0.0,3.3,0.15,-14.289000000000001,-58.43600000000001
2017/02/01 17:40:00,0.0,9.1,0.15,-14.306,-58.87
2017/02/01 17:40:00,0.0,3.3,0.15,-14.298,-58.435
2017/02/01 17:41:00,0.0,3.7,0.15,-11.878,-58.81399999999999
2017/02/01 17:41:00,0.0,3.7,0.15,-11.869000000000002,-58.816
2017/02/02 16:43:00,0.0,11.7,0.0,-20.796999999999997,-47.938
2017/02/02 16:45:00,0.0,0.7,0.0,-13.242,-48.931000000000004
2017/02/02 16:45:00,0.0,0.2,0.0,-11.523,-48.706
2017/02/02 16:44:00,0.0,0.0,0.0,-14.298,-48.818000000000005
