id,latitude,longitude,area(m²),bioma
378,-3.0464290000000003,-41.725,3687641.6976076937,Caatinga
382,-3.06,-41.745,2458398.104918374,Caatinga
430,-3.28,-41.445,2457889.3174474183,Caatinga
440,-3.305,-40.711667,4915646.462867676,Caatinga
446,-3.3325,-40.68,8602214.892286938,Caatinga
447,-3.32,-40.65,1228896.5100263543,Caatinga
451,-3.33,-40.64,1228884.381735205,Caatinga
489,-3.465,-40.665,3686157.5542954924,Caatinga
498,-3.485,-40.645,3686068.829765944,Caatinga
499,-3.48,-40.63,1228698.0841728544,Caatinga
525,-3.58,-40.645,2457138.6613098183,Caatinga
526,-3.576429,-39.900714,6142872.731928008,Caatinga
527,-3.570385,-39.358846,11057267.262733644,Caatinga
530,-3.59,-40.63,1228556.254890215,Caatinga
531,-3.59,-38.84,1228556.254890215,Caatinga
532,-3.6,-40.62,1228543.1426892013,Caatinga
533,-3.6,-38.85,1228543.1426902965,Caatinga
535,-3.605,-40.66,2457073.136744356,Caatinga
540,-3.6289999999999996,-39.419000000000004,6142531.122401733,Caatinga
547,-3.645,-39.485,4913934.72930288,Caatinga
552,-3.655,-40.395,4913881.47889542,Caatinga
555,-3.6679410000000003,-40.202059000000006,15969934.47600397,Caatinga
566,-3.68,-40.385,2456873.866742813,Caatinga
567,-3.68,-38.93,1228436.933371407,Caatinga
575,-3.69,-38.92,1228423.4932479002,Caatinga
586,-3.715,-38.91,2456779.457967824,Caatinga
587,-3.71,-38.835,2456793.007392621,Caatinga
596,-3.72,-41.115,2456765.9085430256,Caatinga
601,-3.73,-41.1,1228369.368413682,Caatinga
602,-3.73,-40.375,2456738.736827364,Caatinga
622,-3.79,-40.59,1228287.0881729908,Caatinga
625,-3.805,-40.571667,6141338.481811573,Caatinga
630,-3.82,-40.58,1228245.4562285985,Caatinga
636,-3.83,-40.595,2456463.012109341,Caatinga
639,-3.84,-40.61,1228217.5194455187,Caatinga
649,-3.85,-40.58,1228203.496411,Caatinga
653,-3.86,-40.57,1228189.436946734,Caatinga
660,-3.89,-40.5,7368853.793105716,Caatinga
665,-3.9,-40.61,1228132.834803144,Caatinga
666,-3.9,-40.59,1228132.834803144,Caatinga
667,-3.905,-40.395,3684370.021200946,Caatinga
671,-3.91,-40.6,1228118.5931999965,Caatinga
693,-3.965,-41.065,3684126.0561354514,Caatinga
694,-3.96,-39.59,1228046.83876652,Caatinga
695,-3.96,-39.58,1228046.83876652,Caatinga
703,-3.975,-40.541667,8596183.160452826,Caatinga
708,-3.98,-40.515,4912071.491625275,Caatinga
712,-3.966538,-39.615,31928912.869600866,Caatinga
722,-4.01,-39.565,2455948.347388993,Caatinga
730,-4.03,-39.38,1227944.8526981971,Caatinga
735,-4.04,-39.39,1227930.1375609022,Caatinga
740,-4.065,-40.545,4911572.743295109,Caatinga
742,-4.07,-39.405,2455771.547244017,Caatinga
743,-4.07,-39.34,1227885.7736231035,Caatinga
744,-4.07,-39.31,1227885.7736231035,Caatinga
752,-4.091,-39.319,7367150.954135288,Caatinga
766,-4.1,-39.89,1227841.0818876731,Caatinga
767,-4.1,-39.86,1227841.081886578,Caatinga
768,-4.11,-39.615,4911304.410764455,Caatinga
769,-4.105,-39.581666999999996,6139190.43934541,Caatinga
775,-4.12,-40.55,7366896.608328789,Caatinga
776,-4.11,-39.88,1227826.1117969076,Caatinga
777,-4.11,-39.85,1227826.1117969076,Caatinga
778,-4.11,-39.59,3683478.3353885324,Caatinga
779,-4.106111,-39.423889,7366986.6109618815,Caatinga
780,-4.11,-39.31,1227826.1117969076,Caatinga
787,-4.1225,-39.885,7366806.460017231,Caatinga
788,-4.132143,-39.590714,8594602.48596181,Caatinga
793,-4.135,-40.625,3683358.02839034,Caatinga
794,-4.13,-39.1,1227796.062361182,Caatinga
798,-4.14,-40.1,1227780.9830140313,Caatinga
799,-4.14,-39.57,1227780.9830129358,Caatinga
800,-4.132333,-39.094333,12277960.368666016,Caatinga
801,-4.14,-39.06,1227780.9830151263,Caatinga
807,-4.15,-40.585,2455531.734487409,Caatinga
808,-4.15,-40.11,1227765.8672426094,Caatinga
809,-4.15,-39.89,1227765.8672437046,Caatinga
810,-4.15,-39.61,1227765.8672437046,Caatinga
811,-4.15,-39.53,1227765.8672437046,Caatinga
812,-4.15,-39.115,2455531.734487409,Caatinga
813,-4.15,-39.07,1227765.8672437046,Caatinga
818,-4.16,-39.88,1227750.715056773,Caatinga
823,-4.17,-40.385,2455471.052899904,Caatinga
824,-4.178333,-39.536667,18415697.145035747,Caatinga
828,-4.185,-40.9,2455425.34140864,Caatinga
829,-4.185,-39.49,2455425.341413021,Caatinga
832,-4.191667,-40.369444,7366199.607769381,Caatinga
833,-4.19,-40.35,1227705.039984305,Caatinga
834,-4.19,-39.72,1227705.039982114,Caatinga
841,-4.2,-40.525,2455379.484248768,Caatinga
842,-4.2,-40.5,1227689.7421243838,Caatinga
849,-4.21,-40.51,1227674.407846763,Caatinga
850,-4.21,-39.59,1227674.407846763,Caatinga
856,-4.2125,-39.71,22098184.57931824,Caatinga
857,-4.225,-39.6,2455302.667195342,Caatinga
863,-4.225,-39.637308000000004,9821241.37374664,Caatinga
867,-4.2466669999999995,-39.116667,9820916.80476196,Caatinga
872,-4.245,-39.615,3682869.079592213,Caatinga
882,-4.26,-40.03,1227597.1902117834,Caatinga
883,-4.247308,-39.156538,12276126.883619335,Caatinga
888,-4.27,-40.02,1227581.6374367264,Caatinga
889,-4.27,-39.19,1227581.6374356314,Caatinga
896,-4.292273000000001,-40.010455,6137736.414781949,Caatinga
905,-4.31,-39.99,1227519.062193454,Caatinga
918,-4.343182,-39.364090999999995,11047245.59012369,Caatinga
928,-4.36,-40.7,1227440.023839967,Caatinga
936,-4.375,-40.71,2454832.260548456,Caatinga
937,-4.375,-40.340714,4909680.474415188,Caatinga
940,-4.38,-40.615,2454816.307226893,Caatinga
945,-4.39,-40.36,1227392.163886232,Caatinga
951,-4.4,-40.65,1227376.1377446041,Caatinga
954,-4.401667,-40.335,4909488.452017817,Caatinga
957,-4.405,-40.615,4909472.425877283,Caatinga
966,-4.41,-40.64,1227360.0751951332,Caatinga
978,-4.45,-40.38,1227295.4609045892,Caatinga
986,-4.46,-40.39,1227279.2163049541,Caatinga
997,-4.450862,-40.434655,38046287.09661563,Caatinga
1003,-4.498636,-40.690455,8590529.788184466,Caatinga
1023,-4.56,-40.68,1227114.767982421,Caatinga
1024,-4.56,-39.135,2454229.535964842,Caatinga
1031,-4.5702940000000005,-40.654412,12270964.292926526,Caatinga
1032,-4.575,-39.97,2454179.5643781563,Caatinga
1033,-4.57,-39.16,1227098.1229217113,Caatinga
1043,-4.59,-39.96,1227064.7235888129,Caatinga
1044,-4.586429,-39.155,3681210.8886340717,Caatinga
1049,-4.615,-39.64,2454045.530208315,Caatinga
1054,-4.62,-40.56,1227014.35156734,Caatinga
1058,-4.629,-40.541,6135004.267517188,Caatinga
1059,-4.635,-39.69,2453978.0762966448,Caatinga
1063,-4.645,-39.275,3680924.828346137,Caatinga
1064,-4.65,-40.55,1226963.6519278586,Caatinga
1098,-4.75,-40.56,1226792.287155787,Caatinga
1105,-4.765,-40.54,4907082.428886328,Caatinga
1119,-4.795,-39.54,2453427.961982761,Caatinga
1121,-4.8,-39.165,2453410.4797333493,Caatinga
1122,-4.8,-39.03,1226705.2398666746,Caatinga
1124,-4.801667,-39.51,12267034.661653345,Caatinga
1129,-4.815,-39.008333,4906733.329859113,Caatinga
1130,-4.81,-38.895,2453375.442447319,Caatinga
1137,-4.83,-38.92,1226652.574755723,Caatinga
1138,-4.83,-38.895,2453305.149509255,Caatinga
1144,-4.84,-38.91,1226634.9469297056,Caatinga
1169,-4.8875,-40.475,7359348.810662333,Caatinga
1176,-4.89,-37.43,1226546.2619207534,Caatinga
1212,-4.97,-38.015,2452804.9471851746,Caatinga
1226,-5.015,-38.995,7357923.315388616,Caatinga
1232,-5.02,-40.54,1226311.423273203,Caatinga
1235,-5.035,-40.53,2452567.852500006,Caatinga
1239,-5.036111,-40.559444,4905117.349393921,Caatinga
1243,-5.05,-40.58,1226256.3564527386,Caatinga
1245,-5.071667,-40.875,6131078.706294898,Caatinga
1247,-5.07,-40.91,1226219.463318538,Caatinga
1250,-5.08,-40.9,1226200.962174175,Caatinga
1251,-5.085,-36.88,2452383.3868246223,Caatinga
1254,-5.09,-37.99,1226182.424649352,Caatinga
1258,-5.1,-40.885,2452327.701477183,Caatinga
1259,-5.105,-37.975,3678454.3316311417,Caatinga
1260,-5.11,-36.8725,12261452.331719356,Caatinga
1262,-5.11,-36.825,2452290.480894741,Caatinga
1266,-5.12,-39.48,1226126.5937745937,Caatinga
1267,-5.12,-38.14,1226126.5937734984,Caatinga
1274,-5.13,-38.13,1226107.9107213565,Caatinga
1275,-5.13,-36.89,1226107.910720261,Caatinga
1279,-5.140714,-39.475,6130427.164227243,Caatinga
1280,-5.14,-38.12,1226089.1912854677,Caatinga
1292,-5.165,-39.46,2452084.4579739184,Caatinga
1293,-5.16,-39.245,2452103.286551189,Caatinga
