id,latitude,longitude,area(m²),bioma
132,2.21,-60.79,1230016.148277162,Amazonia
133,0.77,-60.36,1230799.0284756538,Amazonia
136,-1.69,-53.63,1230386.1175356582,Amazonia
142,-4.24,-47.78,1227628.1865131792,Amazonia
156,-6.405,-50.32,4893711.790918387,Amazonia
157,-6.58,-51.09,1223014.0113772505,Amazonia
158,-6.59,-51.1,1222990.0217208092,Amazonia
166,-6.849,-48.303000000000004,11001106.985986397,Amazonia
286,-8.84,-50.3,1216670.3447117216,Amazonia
287,-8.84,-50.245,2433340.689427824,Amazonia
288,-8.85,-50.315,2433276.330064464,Amazonia
289,-8.86,-50.27,1216605.9491891451,Amazonia
306,-8.980714,-50.060714000000004,9729699.551973723,Amazonia
321,-9.146429,-50.215,3647001.153038815,Amazonia
322,-9.17,-61.4,1215589.3261456646,Amazonia
351,-9.405,-50.595,4859182.053311863,Amazonia
354,-9.413667,-50.823667,9718124.501234427,Amazonia
356,-9.441667,-50.445,6073412.196897299,Amazonia
365,-9.466111,-50.609444,4858324.147637721,Amazonia
371,-9.53,-63.125,2428730.304123644,Amazonia
375,-9.59,-50.42,1214156.5723687543,Amazonia
385,-9.67,-50.675,2427752.888667067,Amazonia
387,-9.68,-50.69,1213841.2658848322,Amazonia
394,-9.785,-64.925,4853878.833968279,Amazonia
395,-9.8,-53.55,1213416.30920741,Amazonia
396,-9.81,-53.54,1213380.6615694938,Amazonia
403,-9.91,-50.605,2426044.401245691,Amazonia
408,-9.9225,-50.6275,10916730.938067095,Amazonia
409,-9.935,-50.615,3638777.993069972,Amazonia
410,-9.93,-50.61,1212950.075479091,Amazonia
412,-9.99,-50.6,1212732.8342660288,Amazonia
414,-9.958824,-50.593824,43661604.46297132,Amazonia
416,-10.026667,-53.68,10913394.784082398,Amazonia
421,-10.075,-53.620714,4849728.015928208,Amazonia
424,-10.095,-51.855,3637066.946298088,Amazonia
447,-10.348333,-56.121667,8479852.392030643,Amazonia
448,-10.34,-50.725,2422879.438401137,Amazonia
453,-10.35,-50.745,2422804.2482977696,Amazonia
464,-10.39,-57.715,2422502.767144615,Amazonia
475,-10.435,-52.045,4844324.426941917,Amazonia
500,-10.526428999999998,-52.085,3632195.997820795,Amazonia
525,-10.656429,-52.085,3630695.131332193,Amazonia
534,-10.7,-52.25,1210063.59894671,Amazonia
536,-10.715,-52.285,3629996.2652862463,Amazonia
537,-10.71,-52.26,1210024.707040475,Amazonia
547,-10.755,-52.81,2419698.4867472053,Amazonia
562,-10.8,-55.455,2419346.119290036,Amazonia
575,-10.845,-56.705,4837984.551742277,Amazonia
588,-10.885,-54.605,4837353.065106696,Amazonia
593,-10.918333,-54.215,6045958.583589937,Amazonia
606,-10.96,-54.505,2418081.418674253,Amazonia
620,-11.026111,-55.639444,4835084.680170955,Amazonia
621,-11.03,-54.9,1208761.1591199164,Amazonia
623,-11.03625,-52.38875,4834924.397491116,Amazonia
625,-11.049167,-52.56,9669487.610308174,Amazonia
631,-11.09,-52.54,1208520.1415047958,Amazonia
632,-11.1,-52.55,1208479.84599141,Amazonia
640,-11.14,-52.23,1208318.304247093,Amazonia
641,-11.145,-52.21,2416596.1331376033,Amazonia
643,-11.15,-54.73,1208277.8288927006,Amazonia
644,-11.165,-52.2225,6041105.493256243,Amazonia
645,-11.17,-56.185,2416393.5405559964,Amazonia
646,-11.2,-54.275,2416149.825252396,Amazonia
647,-11.196429,-52.505,3624265.3930597524,Amazonia
649,-11.215,-54.175,4832055.4317344325,Amazonia
653,-11.238333,-52.418333000000004,8455424.25319741,Amazonia
656,-11.24,-55.86,1207911.9322994994,Amazonia
658,-11.28,-52.245,2415496.753286484,Amazonia
659,-11.3,-55.005,2415332.76617851,Amazonia
665,-11.37,-56.06,1207378.2732044156,Amazonia
666,-11.38,-56.05,1207336.970859373,Amazonia
667,-11.385,-55.885,3621928.2359989462,Amazonia
671,-11.42,-54.75,1207171.4020469112,Amazonia
678,-11.48,-57.585,2413843.941262027,Amazonia
679,-11.481667,-54.788332999999994,14482980.144390065,Amazonia
680,-11.476429,-52.635,3620807.573635325,Amazonia
681,-11.48,-52.605,2413843.9412598363,Amazonia
685,-11.495,-56.105,3620599.0852362285,Amazonia
689,-11.51,-56.1,1206796.769786183,Amazonia
691,-11.525,-55.895,3620223.051524935,Amazonia
693,-11.565,-52.135,4826265.562147593,Amazonia
700,-11.6,-54.702,8444892.424655443,Amazonia
701,-11.639615,-55.755768999999994,13268839.788210755,Amazonia
702,-11.625,-55.288332999999994,6031590.266143712,Amazonia
703,-11.63,-56.185,2412585.465665502,Amazonia
705,-11.64,-56.17,1206250.4962483014,Amazonia
708,-11.67,-55.245,2412247.14197082,Amazonia
709,-11.68,-58.445,2412162.381471198,Amazonia
713,-11.71,-54.68,1205953.834487577,Amazonia
715,-11.72,-54.67,1205911.3105800715,Amazonia
716,-11.73,-54.89,1205868.7507608808,Amazonia
717,-11.74,-52.77,1205826.1550321954,Amazonia
718,-11.745,-52.75,2411609.678429496,Amazonia
719,-11.75,-52.445,4823134.0576676605,Amazonia
720,-11.76,-54.945,2411481.711692679,Amazonia
721,-11.76,-52.76,1205740.8558463396,Amazonia
723,-11.76,-52.365,4822963.387487912,Amazonia
