id,latitude,longitude,area(m²),bioma
104,3.255,-60.12,2457948.901961849,Amazonia
108,2.305,-55.925,3689817.8998800237,Amazonia
109,2.3,-50.915,2459884.206310074,Amazonia
110,2.275,-55.92,2459925.9260107176,Amazonia
111,2.25,-55.86,1229983.6040362353,Amazonia
112,2.24,-55.85,1229991.7947996857,Amazonia
113,2.19,-55.905,2460064.4031432164,Amazonia
114,2.18,-55.885,2460080.347024654,Amazonia
115,2.173571,-50.886429,8610312.956463693,Amazonia
118,2.097,-50.873000000000005,17221497.470601566,Amazonia
119,2.06,-55.805,2460265.983934882,Amazonia
120,2.049,-50.867,20912440.299902163,Amazonia
121,2.045,-55.86,2460288.440847557,Amazonia
122,2.05,-55.835,2460280.9795257044,Amazonia
123,2.015,-55.86,2460332.8805155507,Amazonia
126,1.99,-55.855,4920738.805848279,Amazonia
130,1.955,-50.88,2460419.79021476,Amazonia
131,1.91,-55.885,7381449.701487143,Amazonia
132,1.915,-55.86,2460476.271002527,Amazonia
135,1.85,-55.51,1230282.785945594,Amazonia
136,1.8383330000000002,-55.805,4921164.729880572,Amazonia
137,1.835,-55.519,8612066.650379483,Amazonia
138,1.82,-56.06,1230302.8719433444,Amazonia
139,1.807,-55.957667,25836538.78668308,Amazonia
140,1.795,-55.525,3690954.7900812817,Amazonia
141,1.79,-56.01,1230322.6296407338,Amazonia
142,1.77,-55.84,1230335.619050026,Amazonia
143,1.76,-55.99,1230342.059035572,Amazonia
144,1.76,-55.91,1230342.059034477,Amazonia
145,1.75,-55.845,4921393.813698061,Amazonia
146,1.73,-55.87,1230361.1601267636,Amazonia
147,1.7,-55.94,1230379.9329022605,Amazonia
148,1.695,-55.835,3691145.983341274,Amazonia
149,1.69,-55.98,1230386.1175389441,Amazonia
150,1.69,-55.84,1230386.1175389441,Amazonia
151,1.68375,-56.02875,4921562.914607911,Amazonia
152,1.665,-56.045,3691207.282485347,Amazonia
153,1.66,-55.94,1230404.4525605466,Amazonia
154,1.628333,-56.045,9843391.45971416,Amazonia
155,1.635,-55.928332999999995,6152094.399066755,Amazonia
156,1.64,-55.9,1230416.493511647,Amazonia
157,1.62,-55.96,1230428.388540037,Amazonia
158,1.62,-51.11,1230428.388540037,Amazonia
159,1.61,-56.07,1230434.2813334886,Amazonia
161,1.59,-56.075,2460891.9149578144,Amazonia
162,1.5392860000000002,-55.917857,14765716.480400246,Amazonia
163,1.536333,-55.721667000000004,12304767.425066048,Amazonia
164,1.495,-50.86,2460998.8436451107,Amazonia
165,1.4909999999999999,-56.059,7383018.27803911,Amazonia
166,1.485,-55.885,3691517.2850626176,Amazonia
