id,latitude,longitude,area(m²),bioma
5442,-3.03,-40.265,2458464.75123442,Caatinga
5447,-3.595,-38.87,2457099.397579416,Caatinga
5452,-3.74,-40.8,1228355.7461184359,Caatinga
5454,-3.755,-40.780714,4913354.654419029,Caatinga
5457,-4.07,-39.6,1227885.7736231035,Caatinga
5458,-4.08,-39.59,1227870.9127985807,Caatinga
5461,-4.245,-40.59,2455240.8930812245,Caatinga
5463,-4.68,-39.63,1226912.624686798,Caatinga
5464,-4.685,-38.995,3680720.7921767686,Caatinga
5465,-4.69,-39.64,1226895.542803173,Caatinga
5466,-4.72,-39.38,1226844.0787698643,Caatinga
5467,-4.73,-39.37,1226826.851295395,Caatinga
5470,-4.815,-39.421667,4906698.219783686,Caatinga
5475,-4.85,-37.595,2453234.5654289317,Caatinga
5479,-4.8783330000000005,-37.588333,6132855.868922066,Caatinga
5483,-4.985,-39.065,3679134.835234328,Caatinga
5485,-5.02,-39.065,2452622.846550787,Caatinga
5490,-5.325,-40.36,2451472.6310540433,Caatinga
5491,-5.33,-40.34,1225726.61022975,Caatinga
5492,-5.34,-40.35,1225707.1632722707,Caatinga
5493,-5.34,-40.325,2451414.3265445414,Caatinga
5494,-5.35,-40.36,1225687.6799398072,Caatinga
5495,-5.425,-40.695,4902161.56440507,Caatinga
5496,-5.46,-39.895,2450941.9257750385,Caatinga
5497,-5.51,-40.29,1225371.0004527452,Caatinga
5498,-5.525,-40.28,2450681.65980431,Caatinga
5499,-5.56,-39.12,1225270.1289237535,Caatinga
5500,-5.57,-39.13,1225249.8455300226,Caatinga
5502,-5.64,-40.415,2450213.6874030023,Caatinga
5514,-6.16,-39.88,1223988.7828069641,Caatinga
5515,-6.17,-39.87,1223966.3186118442,Caatinga
5517,-6.28,-39.3,3671150.4078030204,Caatinga
5555,-8.42,-44.195,2435978.455506331,Caatinga
5556,-8.43,-44.18,1217958.5675175888,Caatinga
5563,-8.79,-42.85,1216830.7006694484,Caatinga
5564,-8.8,-42.86,1216798.70180685,Caatinga
5575,-9.105,-40.22,2431610.725402392,Caatinga
5583,-9.815,-36.99,2426725.639418524,Caatinga
5588,-10.13,-37.075,2424441.777091816,Caatinga
5589,-10.15,-42.185,2424294.3529026518,Caatinga
5591,-10.32,-42.4,3634544.4035171773,Caatinga
5596,-10.51375,-42.8225,13318523.33913234,Caatinga
5599,-10.535,-42.875,3632119.4745481317,Caatinga
5600,-10.585,-39.02,2421016.5261520976,Caatinga
5615,-10.8,-38.685,2419346.119290036,Caatinga
5617,-10.93,-44.53,1209159.9768306878,Caatinga
5618,-10.94,-44.54,1209120.2569852993,Caatinga
5623,-11.17,-41.055,2416393.540553806,Caatinga
5624,-11.18,-43.345,2416312.3740463285,Caatinga
5625,-11.18,-41.04,1208156.1870231642,Caatinga
5628,-11.45,-41.46,1207046.8480581928,Caatinga
5635,-11.79,-44.26,1205612.6377737264,Caatinga
5637,-11.8,-44.27,1205569.8266023102,Caatinga
5698,-13.585,-43.37,2394707.6722055566,Caatinga
5712,-13.91,-41.355,9565882.370893532,Caatinga
5725,-15.39,-43.675,2375777.808673716,Caatinga
