id,latitude,longitude,area(m²),bioma
2282,4.853889,-60.246111,6133068.712952533,Amazonia
2299,4.79,-60.1675,8587058.982013345,Amazonia
2411,4.520455,-60.66318199999999,17180549.91394987,Amazonia
2443,4.450556,-60.978333,6136477.268098673,Amazonia
2446,4.44,-60.38,1227311.6690887143,Amazonia
2450,4.425,-60.365,3681999.657975483,Amazonia
2453,4.4,-60.24,1227376.1377446041,Amazonia
2455,4.390385,-60.439615,11046513.376006728,Amazonia
2456,4.39,-60.25,1227392.1638851368,Amazonia
2461,4.345,-60.728333,6137311.209839865,Amazonia
2466,4.31,-60.685,2455038.1243847176,Amazonia
2469,4.3,-60.665,2455069.5212523337,Amazonia
2483,4.225,-60.755,3682946.29723486,Amazonia
2488,4.22,-60.75,1227659.0371547285,Amazonia
2489,4.223889,-60.729443999999994,4910620.741496037,Amazonia
2490,4.21,-60.75,1227674.4078478585,Amazonia
2511,4.129615,-60.94576899999999,13505681.252806405,Amazonia
2525,4.11,-60.94,1227826.1117980029,Amazonia
2532,4.07,-60.03,1227885.7736220085,Amazonia
2533,4.07,-59.995,2455771.547244017,Amazonia
2534,4.06,-60.02,1227900.5980244507,Amazonia
2539,4.05,-60.03,1227915.3860037168,Amazonia
2540,4.05,-60.01,1227915.3860037168,Amazonia
2543,4.04,-60.57,1227930.1375619974,Amazonia
2545,4.017666999999999,-60.568999999999996,17191433.18472914,Amazonia
2546,4.03,-60.57,1227944.852696007,Amazonia
2553,3.9972220000000003,-61.156110999999996,11051971.753949173,Amazonia
2554,4.0,-60.515,4911955.081805066,Amazonia
2556,3.983571,-61.135,3684039.11302177,Amazonia
2557,3.978846,-61.080385,12280207.740459753,Amazonia
2558,3.997,-61.005,19647761.575963616,Amazonia
2564,3.95,-60.71,3684183.7510904223,Amazonia
2565,3.9525,-60.68,6140263.041313373,Amazonia
2566,3.955,-60.57,7368324.303816443,Amazonia
2568,3.94,-60.55,1228075.6498186393,Amazonia
2570,3.925,-61.33,2456194.315866084,Amazonia
2571,3.925,-60.6825,6140478.632448672,Amazonia
2577,3.918333,-61.00833299999999,8596701.540810294,Amazonia
2580,3.91,-60.245,2456237.186395612,Amazonia
2584,3.9,-60.99,1228132.834803144,Amazonia
2585,3.895,-60.255,3684426.914767184,Amazonia
2589,3.89,-61.0,1228147.0399820202,Amazonia
2590,3.893571,-60.835,3684426.914767184,Amazonia
2595,3.88,-60.85,1228161.2087300532,Amazonia
2596,3.895769,-60.544231,20878357.190785848,Amazonia
2601,3.86,-60.87,1228189.4369489243,Amazonia
2603,3.845,-60.86,2456421.015861995,Amazonia
2608,3.815,-60.935,3684764.196175251,Amazonia
2609,3.82,-60.56,1228245.4562285985,Amazonia
2613,3.81,-60.55,1228259.369973874,Amazonia
2616,3.8,-60.54,1228273.2472883065,Amazonia
2620,3.773,-61.07899999999999,14739693.246765442,Amazonia
2625,3.75,-60.005,2456684.1747890757,Amazonia
2626,3.7438239999999996,-60.877353,12283529.925147125,Amazonia
2630,3.718846,-61.048077,9827090.66015344,Amazonia
2634,3.6975,-60.875,6142076.963698338,Amazonia
2636,3.673571,-61.055,3685337.6074929764,Amazonia
2639,3.66,-60.76,1228463.7043138426,Amazonia
2644,3.65,-61.055,2456954.070265544,Amazonia
2645,3.65,-60.78,1228477.035132772,Amazonia
2650,3.64,-60.845,2456980.659035146,Amazonia
2654,3.62,-60.84,3685550.4269269817,Amazonia
2656,3.61,-60.15,1228529.9940540588,Amazonia
2657,3.595,-60.14,2457099.397580511,Amazonia
2677,3.51,-61.065,2457319.681461173,Amazonia
2713,3.225,-60.72,4916039.62586694,Amazonia
2716,3.21,-60.7,1229027.515756143,Amazonia
2720,3.175,-60.315,3687210.600741801,Amazonia
2721,3.18,-60.27,1229062.4791925545,Amazonia
2723,3.188684,-60.825526,19664836.57726888,Amazonia
2724,3.17,-60.26,1229074.0607746234,Amazonia
2726,3.1625,-60.355,6145404.866358869,Amazonia
2729,3.145,-60.281667000000006,9832834.27788264,Amazonia
2730,3.14,-60.25,1229108.586821865,Amazonia
2733,3.1275,-60.325,8603851.375310317,Amazonia
2735,3.115,-59.945,4916548.413509853,Amazonia
2737,3.085769,-60.222692,12291710.207021415,Amazonia
2749,2.96,-60.085,2458617.70758214,Amazonia
2764,2.77,-60.93,1229507.4328453443,Amazonia
2765,2.745,-60.185,4918130.309204087,Amazonia
2770,2.71,-60.97,1229567.4076501813,Amazonia
2771,2.7,-60.96,1229577.275840264,Amazonia
2990,0.455,-65.075,4923477.714768189,Amazonia
3045,-11.465,-56.44,2413968.8905596733,Amazonia
3050,-12.106428999999999,-55.215,3612718.556127777,Amazonia
3056,-12.44,-56.93,1202755.277898753,Amazonia
3057,-12.44,-52.315,2405510.555799697,Amazonia
3058,-12.525,-52.03,2404740.8358440096,Amazonia
3065,-13.525,-57.035,3592921.0545385163,Amazonia
3072,-16.23,-59.89,1183089.5006640002,Amazonia
