id,latitude,longitude,area(m²),bioma
8901,-28.38,-55.46,3258760.0693674185,Pampa
8923,-28.55,-55.445,2169087.063985256,Pampa
8926,-28.565,-55.738333,5422011.471725192,Pampa
8931,-28.59,-55.73875,7588776.804912347,Pampa
8932,-28.595,-55.7,2168178.665215302,Pampa
8938,-28.61,-55.71,1083937.7900443226,Pampa
8943,-28.655,-55.471470999999994,16251886.107211135,Pampa
8947,-28.675,-55.88,2166560.454717465,Pampa
9141,-29.4,-55.855,2151703.610674189,Pampa
9174,-29.491667,-55.785,4299566.527841608,Pampa
9219,-29.655,-54.035,3219542.0342042195,Pampa
9230,-29.68,-54.045,2145873.5690086093,Pampa
9270,-29.8,-51.52,3215038.9441487337,Pampa
9275,-29.8475,-54.68,8569761.05602832,Pampa
9278,-29.87,-54.68,1070944.148384697,Pampa
9283,-29.96,-55.015,2139992.316420948,Pampa
9303,-30.26,-54.8,1066817.1396365222,Pampa
9306,-30.27,-54.82,3200132.0043908227,Pampa
9318,-30.495,-52.415,4257225.870994605,Pampa
9324,-30.57,-54.365,2127002.8439625464,Pampa
9325,-30.58,-54.38,1063393.9441950186,Pampa
9345,-30.95,-52.655,2118789.000869099,Pampa
9358,-31.071666999999998,-53.075,5290548.412182585,Pampa
