id,latitude,longitude,area(m²),bioma
454,-3.87,-42.98,1228175.3410549106,Cerrado
455,-4.285,-43.305,4910232.941781252,Cerrado
456,-4.7,-43.12,1226878.424525944,Cerrado
457,-4.715,-43.11,2453705.3486151183,Cerrado
459,-4.735,-43.125,3680463.2900137305,Cerrado
465,-5.635,-46.065,4900468.450626384,Cerrado
466,-5.635,-43.82,2450234.2253099056,Cerrado
467,-5.636429,-45.215,3675341.0690146927,Cerrado
468,-5.64,-43.49,1225106.8437025964,Cerrado
469,-5.645,-43.46,2450193.1131364484,Cerrado
470,-5.65,-43.48,1225086.2694316616,Cerrado
471,-5.68,-45.69,1225024.3284883352,Cerrado
472,-5.69,-45.68,1225003.6087941322,Cerrado
473,-5.851667,-43.543889,11021961.599208763,Cerrado
475,-5.995,-42.615,4897416.766724747,Cerrado
476,-6.01,-46.11,1224321.3856172608,Cerrado
477,-6.01,-42.6,1224321.3856183565,Cerrado
478,-6.065,-45.431667,6121012.930390541,Cerrado
479,-6.15,-45.65,1224011.2106687194,Cerrado
482,-6.18,-47.015,2447887.636175483,Cerrado
483,-6.18,-45.67,1223943.8180866465,Cerrado
484,-6.19,-45.685,2447842.562453978,Cerrado
485,-6.280455,-44.240455,7342277.951805253,Cerrado
486,-6.346429,-43.695,3670690.3709083027,Cerrado
487,-6.355,-42.89,2447088.3474889454,Cerrado
488,-6.346429,-42.440714,6117824.990878806,Cerrado
489,-6.381,-44.111000000000004,12234745.325682307,Cerrado
499,-6.61,-43.81,1222941.9334899792,Cerrado
500,-6.625,-47.848333000000004,6114540.90476464,Cerrado
501,-6.67,-44.055,2445593.5948311607,Cerrado
503,-6.695588000000001,-47.539706,14672806.63475867,Cerrado
504,-6.7,-47.53,1222723.739263501,Cerrado
506,-6.73,-47.64,1222650.354389344,Cerrado
509,-6.782273,-44.380455,13447800.413910773,Cerrado
510,-6.876666999999999,-45.325,19556531.16685692,Cerrado
511,-6.89,-43.35,1222253.4510294502,Cerrado
512,-6.9,-43.34,1222228.3360649908,Cerrado
513,-6.909444000000001,-47.229444,8555371.882282639,Cerrado
514,-6.925,-43.255,3666508.767950498,Cerrado
515,-6.94,-43.78,1222127.5133039542,Cerrado
516,-6.965,-47.39,2444128.3993830904,Cerrado
517,-6.985,-47.265,3666052.8881882336,Cerrado
519,-7.01,-43.61,1221949.6763706142,Cerrado
520,-7.01,-43.585,2443899.352739037,Cerrado
521,-7.025,-43.6,2443822.6651990004,Cerrado
522,-7.046428999999999,-43.405,3665567.430241849,Cerrado
523,-7.05,-43.185,2443694.513979426,Cerrado
525,-7.075,-43.42,2443565.891095329,Cerrado
526,-7.07,-43.205,2443591.6592104123,Cerrado
527,-7.07,-43.175,2443591.6592104123,Cerrado
529,-7.095,-43.79,2443462.6735151187,Cerrado
530,-7.09,-43.475,2443488.5141884983,Cerrado
531,-7.105,-43.455,7330232.867651752,Cerrado
533,-7.12,-43.44,1221666.626229547,Cerrado
534,-7.12,-43.375,2443333.252459093,Cerrado
535,-7.13,-47.24,1221640.6767203654,Cerrado
537,-7.14,-43.415,2443229.381860786,Cerrado
538,-7.14,-42.985,2443229.381860786,Cerrado
540,-7.17,-46.03,3664609.511437305,Cerrado
541,-7.171667,-44.645,4886119.896444804,Cerrado
542,-7.171667,-44.589444,7329166.79735651,Cerrado
543,-7.195,-43.3,4885910.667930712,Cerrado
544,-7.195,-43.26,2442942.23224333,Cerrado
545,-7.2,-43.29,1221458.0144012822,Cerrado
548,-7.21,-43.31,1221431.7746873924,Cerrado
549,-7.206428999999999,-43.285,3664321.563776067,Cerrado
551,-7.2359089999999995,-44.084091,12213686.361442307,Cerrado
555,-7.24,-44.23,1221352.837905882,Cerrado
556,-7.245,-43.135,4885358.582023898,Cerrado
557,-7.243571,-43.175,4885384.930558256,Cerrado
558,-7.265,-44.72,4885173.670787541,Cerrado
559,-7.265,-44.255,3663847.181416017,Cerrado
560,-7.265,-44.075,3663847.181416017,Cerrado
563,-7.285,-43.115,4884935.2645635465,Cerrado
570,-7.3,-44.095,2442387.9701078758,Cerrado
571,-7.31,-44.43,1221167.3826394735,Cerrado
573,-7.32,-46.645,4884562.975833825,Cerrado
574,-7.32,-44.42,1221140.7439584562,Cerrado
577,-7.355,-46.96,2442094.43690576,Cerrado
580,-7.38,-44.385,2441960.300621783,Cerrado
581,-7.41,-46.865,2441798.727876967,Cerrado
582,-7.46,-43.95,1220763.994784485,Cerrado
583,-7.47,-43.94,1220736.8121807522,Cerrado
585,-7.539,-45.775,8543900.904507961,Cerrado
586,-7.54,-45.68,1220545.5187978237,Cerrado
587,-7.539286,-45.515,13426082.76218756,Cerrado
588,-7.555,-45.665,3661526.629593028,Cerrado
589,-7.59,-44.265,2440815.5861845207,Cerrado
590,-7.63,-48.295,2440593.92008841,Cerrado
591,-7.65,-44.58,1220241.3260364123,Cerrado
592,-7.65,-44.55,1220241.3260364123,Cerrado
593,-7.66,-44.59,1220213.454666093,Cerrado
594,-7.665,-44.56,2440399.0017205053,Cerrado
595,-7.665,-44.439444,9761512.139050866,Cerrado
596,-7.67,-44.44,1220185.5470511264,Cerrado
597,-7.677308,-44.048846000000005,13421733.526389126,Cerrado
599,-7.695,-45.68,4880462.3871837985,Cerrado
602,-7.71,-46.515,2440147.108318052,Cerrado
603,-7.709444,-44.278333,6100367.734552672,Cerrado
604,-7.72,-44.3,1220045.4653317756,Cerrado
605,-7.72,-44.285,2440090.9306635507,Cerrado
606,-7.736428999999999,-44.290714,6100002.217388093,Cerrado
607,-7.755,-45.095,12199412.068856236,Cerrado
608,-7.79,-47.39,1219847.828837668,Cerrado
