id,latitude,longitude,area(m²),bioma
3110,-18.61,-56.805,2336277.322762072,Pantanal
3113,-18.905,-57.335,4664587.698483576,Pantanal
3119,-19.266429000000002,-55.340714,5818340.925109379,Pantanal
3122,-19.51,-58.0,1161967.0383890758,Pantanal
3128,-19.645,-57.555,3483086.0144962026,Pantanal
3130,-19.689286,-57.453571,33658989.288991965,Pantanal
3131,-19.7,-57.46,1160627.995097204,Pantanal
3132,-19.715,-57.83,2321043.482138853,Pantanal
3133,-19.73,-57.84,1160415.4173836259,Pantanal
3136,-19.965,-57.775,3476254.003893848,Pantanal
3137,-19.97,-57.76,1158703.5149721354,Pantanal
3157,-20.685,-57.965,4613939.173735552,Pantanal
3172,-20.89,-57.9,1151955.8080216816,Pantanal
3229,-21.67,-57.88,1146005.3148480954,Pantanal
