datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
2017/08/31 16:34:00,0.0,0.0,1.0,-7.276,-45.321000000000005
2017/08/02 17:02:00,0.0,0.0,1.0,-17.058,-53.214
2017/08/02 17:01:00,0.0,0.0,1.0,-20.453,-53.827
2017/08/02 17:01:00,0.0,0.0,0.85,-19.975,-49.021
2017/08/02 17:01:00,0.0,0.0,1.0,-22.268,-49.056000000000004
2017/08/02 17:01:00,0.0,0.0,0.94,-19.951,-48.655
2017/08/02 17:02:00,0.0,0.0,1.0,-17.951,-50.528999999999996
2017/08/02 17:02:00,0.0,0.0,1.0,-16.686,-49.301
2017/08/02 17:02:00,0.0,0.0,1.0,-18.494,-52.908
2017/08/02 17:02:00,0.0,0.0,1.0,-15.401,-49.763000000000005
2017/08/02 17:02:00,0.0,0.0,1.0,-17.996,-48.559
2017/08/02 17:01:00,0.0,0.0,1.0,-22.11,-48.126000000000005
2017/08/02 17:01:00,0.0,0.0,1.0,-21.468000000000004,-48.138999999999996
2017/08/02 17:01:00,0.0,0.0,1.0,-22.125,-48.104
2017/08/02 17:01:00,0.0,0.0,1.0,-21.483,-48.117
2017/08/02 17:01:00,0.0,0.0,1.0,-21.484,-48.126999999999995
2017/08/02 17:01:00,0.0,0.0,1.0,-22.116,-48.106
2017/08/02 17:01:00,0.0,0.0,1.0,-21.504,-48.133
2017/08/02 17:01:00,0.0,0.0,1.0,-19.805,-47.84
2017/08/02 17:01:00,0.0,0.0,1.0,-21.61,-48.29600000000001
2017/08/02 17:01:00,0.0,0.0,0.94,-21.294,-47.453
2017/08/02 17:02:00,0.0,0.0,1.0,-16.255,-47.983999999999995
2017/08/02 17:02:00,0.0,0.0,1.0,-15.838,-47.56100000000001
2017/08/02 17:02:00,0.0,0.0,1.0,-17.76,-47.033
2017/08/02 17:02:00,0.0,0.0,1.0,-15.812000000000001,-47.55
2017/08/02 17:01:00,0.0,0.0,1.0,-18.469,-47.401
2017/08/02 17:03:00,0.0,0.0,1.0,-11.761,-47.225
2017/08/02 17:03:00,0.0,0.0,1.0,-11.700999999999999,-50.398
2017/08/02 17:03:00,0.0,0.0,1.0,-11.655,-47.672
2017/08/02 17:03:00,0.0,0.0,1.0,-10.995,-46.453
2017/08/02 17:03:00,0.0,0.0,1.0,-10.975999999999999,-46.402
2017/08/02 17:03:00,0.0,0.0,1.0,-10.965,-46.403
2017/08/02 17:03:00,0.0,0.0,1.0,-10.993,-46.44
2017/08/02 17:03:00,0.0,0.0,1.0,-10.984000000000002,-46.45399999999999
2017/08/02 17:03:00,0.0,0.0,1.0,-11.449000000000002,-47.593
