datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
2019/11/01 00:04:39,12.0,0.0,1.0,-7.71,-37.39
2019/11/01 00:04:39,12.0,0.0,1.0,-7.71,-37.42
2019/11/01 00:24:39,12.0,0.0,1.0,-7.71,-37.42
2019/11/01 00:34:40,12.0,0.0,1.0,-7.71,-37.42
2019/11/01 00:25:00,12.0,0.0,1.0,-7.704,-37.418
2019/11/01 02:04:24,,1.55,1.0,-10.08,-36.31
2019/11/01 04:10:18,39.0,0.0,1.0,-6.6566600000000005,-37.46252
2019/11/01 04:10:18,39.0,0.0,1.0,-6.66868,-37.46857
2019/11/01 04:10:18,39.0,0.0,1.0,-6.672860000000001,-37.4694
2019/11/01 04:10:18,39.0,0.0,1.0,-6.672339999999999,-37.473009999999995
2019/11/01 04:10:18,38.0,0.0,1.0,-6.90723,-38.8349
2019/11/01 04:10:18,38.0,0.0,1.0,-6.90935,-38.8204
2019/11/01 04:10:18,38.0,0.0,1.0,-6.91108,-38.83553
2019/11/01 04:10:18,38.0,0.0,1.0,-6.911789999999999,-38.83068
2019/11/01 04:10:18,38.0,0.0,1.0,-6.9125,-38.82584
2019/11/01 04:10:18,38.0,0.0,1.0,-6.91494,-38.83612
2019/11/01 04:10:18,38.0,0.0,1.0,-6.91707,-38.82162
2019/11/01 04:10:18,38.0,0.0,1.0,-6.918089999999999,-38.84152
2019/11/01 04:10:18,38.0,0.0,1.0,-6.9188,-38.836690000000004
2019/11/01 04:10:18,38.0,0.0,777.7,-4.49709,-40.68375
2019/11/01 04:10:18,38.0,0.0,777.7,-5.33231,-40.85463
2019/11/01 04:10:18,11.0,0.01,777.7,-5.3817699999999995,-41.32629
2019/11/01 04:10:18,11.0,0.01,777.7,-5.38234,-41.32264
2019/11/01 04:10:18,11.0,0.01,777.7,-5.3857099999999996,-41.323209999999996
2019/11/01 04:10:18,11.0,0.01,777.7,-5.38628,-41.31955
2019/11/01 04:10:18,11.0,0.01,777.7,-5.38965,-41.32011
2019/11/01 04:10:18,11.0,0.06,777.7,-5.40991,-41.34536
2019/11/01 04:10:18,2.0,0.0,777.7,-5.48966,-42.310829999999996
2019/11/01 04:10:18,,0.0,777.7,-2.8471900000000003,-40.09688
2019/11/01 04:10:18,14.0,0.0,777.7,-5.23804,-36.77946
2019/11/01 04:10:18,14.0,0.0,777.7,-5.238659999999999,-36.77536
2019/11/01 04:10:18,14.0,0.0,777.7,-5.24297,-36.775999999999996
2019/11/01 04:10:18,14.0,0.0,777.7,-5.24235,-36.78009
2019/11/01 04:10:18,113.0,1.77,0.94,-5.81931,-35.38479
2019/11/01 04:10:18,39.0,0.0,1.0,-5.55294,-37.4425
2019/11/01 04:10:18,39.0,0.0,1.0,-5.5535,-37.438759999999995
2019/11/01 04:10:18,39.0,0.0,1.0,-5.55708,-37.44313
2019/11/01 04:10:18,39.0,0.0,1.0,-5.55821,-37.43565
2019/11/01 04:10:18,39.0,0.0,1.0,-7.22152,-38.76265
2019/11/01 04:10:18,39.0,0.0,1.0,-7.21935,-38.75481
2019/11/01 04:10:18,39.0,0.0,1.0,-7.22187,-38.7649
2019/11/01 04:10:18,39.0,0.0,1.0,-7.2225600000000005,-38.76011
2019/11/01 04:10:18,13.0,0.0,1.0,-7.350969999999999,-38.06615
2019/11/01 04:10:18,12.0,0.0,1.0,-7.504860000000001,-38.06649
2019/11/01 04:10:18,12.0,0.0,1.0,-7.509460000000001,-38.06364
2019/11/01 04:10:18,12.0,0.0,1.0,-7.510839999999999,-38.082609999999995
2019/11/01 04:10:18,12.0,0.0,1.0,-7.51134,-38.07918
2019/11/01 04:10:18,12.0,0.0,1.0,-7.5149,-38.08336
2019/11/01 04:10:18,12.0,0.0,1.0,-7.711710000000001,-37.41838
2019/11/01 04:10:18,11.0,0.0,777.7,-3.7454699999999996,-42.29874
2019/11/01 04:10:18,11.0,0.0,777.7,-3.7490900000000003,-42.29965
