datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
2019/09/03 17:42:00,0.0,0.0,0.0,-28.72615,-55.62283000000001
2019/09/03 17:42:00,0.0,0.0,0.0,-28.59672,-55.96495
2019/09/03 17:42:00,0.0,0.0,0.0,-28.559490000000004,-55.652919999999995
2019/09/03 17:42:00,0.0,0.0,0.0,-28.24186,-55.532630000000005
2019/09/03 17:42:00,0.0,0.0,0.0,-28.23938,-55.53089
2019/09/03 17:42:00,0.0,0.0,0.0,-28.23818,-55.53346
2019/09/03 17:36:00,0.0,0.0,0.0,-29.29591,-56.49876
2019/09/03 17:36:00,0.0,0.0,0.0,-29.24178,-56.50062
2019/09/03 17:36:00,0.0,0.0,0.0,-32.509440000000005,-53.3523
2019/09/03 17:36:00,0.0,0.0,0.0,-32.509190000000004,-53.35521
2019/09/03 17:36:00,0.0,0.0,0.0,-32.044290000000004,-53.47895
2019/09/03 17:36:00,0.0,0.0,0.0,-31.61475,-52.69027
2019/09/03 17:36:00,0.0,0.0,0.0,-31.613940000000003,-52.686240000000005
2019/09/03 17:36:00,0.0,0.0,0.0,-31.568559999999998,-53.88434
2019/09/03 17:36:00,0.0,0.0,0.0,-31.52174,-53.044219999999996
2019/09/03 17:36:00,0.0,0.0,0.0,-31.37138,-52.565740000000005
2019/09/03 17:36:00,0.0,0.0,0.0,-31.21583,-53.28014
2019/09/03 17:36:00,0.0,0.0,0.0,-31.071109999999997,-52.72297
2019/09/03 17:36:00,0.0,0.0,0.0,-30.89061,-53.1249
2019/09/03 17:36:00,0.0,0.0,0.0,-30.733190000000004,-52.779790000000006
2019/09/03 17:36:00,0.0,0.0,0.0,-30.72713,-53.77779
2019/09/03 17:36:00,0.0,0.0,0.0,-30.72328,-53.77879
2019/09/03 17:36:00,0.0,0.0,0.0,-30.55576,-52.44185
2019/09/03 17:36:00,0.0,0.0,0.0,-30.49152,-52.06375
2019/09/03 17:36:00,0.0,0.0,0.0,-30.464159999999996,-56.177009999999996
2019/09/03 17:36:00,0.0,0.0,0.0,-30.44908,-55.2926
2019/09/03 17:36:00,0.0,0.0,0.0,-30.1299,-56.69543
2019/09/03 17:36:00,0.0,0.0,0.0,-30.20552,-51.89197
2019/09/03 17:36:00,0.0,0.0,0.0,-29.86823,-51.73989
2019/09/03 17:36:00,0.0,0.0,0.0,-30.239959999999996,-54.455259999999996
2019/09/03 17:36:00,0.0,0.0,0.0,-30.236209999999996,-54.45616999999999
2019/09/03 17:36:00,0.0,0.0,0.0,-30.22771,-55.10415
2019/09/03 17:36:00,0.0,0.0,0.0,-30.226409999999998,-55.10621
2019/09/03 17:36:00,0.0,0.0,0.0,-30.121029999999998,-54.69036
2019/09/03 17:36:00,0.0,0.0,0.0,-30.09198,-54.513740000000006
2019/09/03 17:36:00,0.0,0.0,0.0,-30.0647,-55.57493
2019/09/03 17:36:00,0.0,0.0,0.0,-30.00058,-54.60886
2019/09/03 17:36:00,0.0,0.0,0.0,-29.996840000000002,-54.60975
2019/09/03 17:36:00,0.0,0.0,0.0,-29.898220000000002,-54.87211
2019/09/03 17:36:00,0.0,0.0,0.0,-29.84106,-54.44328
2019/09/03 17:36:00,0.0,0.0,0.0,-29.7049,-55.222919999999995
2019/09/03 17:36:00,0.0,0.0,0.0,-29.70405,-55.22606999999999
2019/09/03 17:36:00,0.0,0.0,0.0,-29.61165,-56.02478000000001
2019/09/03 17:36:00,0.0,0.0,0.0,-29.60496,-55.811890000000005
2019/09/03 17:36:00,0.0,0.0,0.0,-29.60456,-56.02639
2019/09/03 17:36:00,0.0,0.0,0.0,-29.604129999999998,-55.80726
2019/09/03 17:36:00,0.0,0.0,0.0,-29.603759999999998,-56.021809999999995
2019/09/03 17:36:00,0.0,0.0,0.0,-29.601020000000002,-56.027190000000004
2019/09/03 17:36:00,0.0,0.0,0.0,-29.5654,-55.09509
2019/09/03 17:36:00,0.0,0.0,0.0,-29.426579999999998,-55.63547
2019/09/03 17:36:00,0.0,0.0,0.0,-29.39797,-53.73441
2019/09/03 17:36:00,0.0,0.0,0.0,-29.379179999999998,-55.351780000000005
2019/09/03 17:36:00,0.0,0.0,0.0,-29.355729999999998,-54.121809999999996
