id,latitude,longitude,area(m²),bioma
138,-3.595,-38.87,2457099.397579416,Caatinga
225,-8.06,-41.735,2438137.7727565253,Caatinga
244,-8.335,-36.58,2436496.747762537,Caatinga
245,-8.34,-44.13,1218233.2066442438,Caatinga
247,-8.35,-44.145,2436405.671938715,Caatinga
266,-8.58,-40.63,1217494.3213227473,Caatinga
268,-8.59,-40.62,1217463.0820983176,Caatinga
305,-8.975,-39.840714,13378642.979601163,Caatinga
310,-8.99,-40.545,2432367.7057917314,Caatinga
336,-9.26,-43.215,4861150.651242557,Caatinga
344,-9.31,-40.23,1215118.8215324278,Caatinga
364,-9.46,-40.43,1214606.8520876816,Caatinga
367,-9.481667,-40.345,6072724.297722364,Caatinga
368,-9.480833,-40.434166999999995,7287193.324403225,Caatinga
372,-9.535,-40.335,3643026.110148119,Caatinga
379,-9.61,-40.335,2428173.5139295207,Caatinga
380,-9.628333,-40.595,4856102.15047157,Caatinga
384,-9.655,-40.61,2427858.2796260267,Caatinga
393,-9.77,-41.865,2427046.071196983,Caatinga
428,-10.12,-42.405,4849030.725961447,Caatinga
430,-10.14,-42.4,1212184.0505278422,Caatinga
468,-10.38875,-44.438125,18168732.654047567,Caatinga
483,-10.475,-44.558333000000005,6054626.6732854135,Caatinga
484,-10.47,-42.425,2421896.345502933,Caatinga
493,-10.500556,-42.443889,9686670.921498677,Caatinga
514,-10.589545,-43.260455,6052445.129978999,Caatinga
524,-10.655,-39.195,7261506.29019075,Caatinga
527,-10.66,-39.18,1210218.8064920537,Caatinga
545,-10.73,-41.3,3629840.445604823,Caatinga
602,-10.923,-42.8565,14510236.832936605,Caatinga
610,-10.985,-41.861000000000004,13298610.879187806,Caatinga
612,-10.991667,-41.855,6044645.453732364,Caatinga
616,-11.005,-41.855,3626563.6032690518,Caatinga
633,-11.11,-43.305,2416879.0290231514,Caatinga
639,-11.13,-43.305,2416717.487278834,Caatinga
642,-11.145,-43.325,3624914.437382505,Caatinga
652,-11.21,-42.186667,8456239.334622623,Caatinga
662,-11.31,-38.595,2415250.6647646073,Caatinga
739,-11.9,-44.17,1205139.740420136,Caatinga
740,-11.9,-42.94,1205139.7404179457,Caatinga
742,-11.91,-44.18,1205096.5343691371,Caatinga
743,-11.915,-42.925,3615246.361175394,Caatinga
744,-11.92,-42.94,1205053.2924327392,Caatinga
746,-11.925,-44.15,4820169.891905873,Caatinga
747,-11.925,-44.12,2410063.3070360143,Caatinga
748,-11.94,-44.175,2409933.401770253,Caatinga
749,-11.94,-44.135,2409933.401770253,Caatinga
751,-11.955,-44.16,2409803.3170534014,Caatinga
752,-11.95,-42.49,1204923.3512761027,Caatinga
754,-11.965,-42.5,2409716.5101758707,Caatinga
760,-12.013889,-43.650556,18069282.94996882,Caatinga
764,-12.03,-43.67,1204575.2625295492,Caatinga
832,-12.495,-42.718999999999994,9620142.895436144,Caatinga
878,-12.707857,-40.428571000000005,15619855.783218864,Caatinga
915,-12.95,-43.885,2400814.6590026845,Caatinga
919,-12.97,-43.895,2400626.711409669,Caatinga
994,-13.31,-43.69,3596081.733903652,Caatinga
1005,-13.355,-44.1225,5992406.5573382825,Caatinga
1121,-14.17,-44.535,2388826.6933661858,Caatinga
1126,-14.191667,-43.739444,7165761.12622357,Caatinga
1130,-14.22,-43.735,2388312.7221417963,Caatinga
1136,-14.23,-43.755,2388209.7140745292,Caatinga
1158,-14.411667000000001,-42.808333000000005,9545425.612799156,Caatinga
1159,-14.441667,-44.295,5965127.431202901,Caatinga
1162,-14.44,-44.32,1193015.0429461254,Caatinga
1166,-14.45,-44.33,1192962.7552660229,Caatinga
1167,-14.45,-44.32,1192962.7552649279,Caatinga
1168,-14.45,-44.3,1192962.7552649279,Caatinga
1171,-14.460455,-44.310455,7157410.1973421415,Caatinga
1210,-15.24,-43.54,1188719.6149836287,Caatinga
1214,-15.265,-43.585,3565717.5386868026,Caatinga
1216,-15.254412,-43.560294,11886423.62422377,Caatinga
1217,-15.28,-43.54,1188498.8730931643,Caatinga
1227,-15.76,-43.225,2371611.379240877,Caatinga
