id,latitude,longitude,area(m²),bioma
11797,-15.89,-56.01,1185062.2288371937,Pantanal
11806,-15.908332999999999,-56.028332999999996,5924851.504404088,Pantanal
11870,-15.97,-57.635,2369203.4782090685,Pantanal
11896,-15.996667,-57.683333,18951144.03553221,Pantanal
11900,-16.005,-57.735,3553227.586757283,Pantanal
11901,-16.01,-55.825,4737482.542173381,Pantanal
11922,-16.03,-57.24,3552764.6538482206,Pantanal
11957,-16.07,-57.695,2368045.880549956,Pantanal
11971,-16.078332999999997,-57.731667,8287812.063683821,Pantanal
11972,-16.077727,-55.858636,23680052.000308383,Pantanal
11994,-16.112273000000002,-55.924091000000004,8286532.936553882,Pantanal
12020,-16.14,-56.21,1183615.675037901,Pantanal
12031,-16.16,-55.995,2366997.990110627,Pantanal
12038,-16.159444,-58.90944399999999,8284376.143883782,Pantanal
12044,-16.17,-56.23,1183440.6019933,Pantanal
12045,-16.17,-56.06,1183440.6019933,Pantanal
12050,-16.185,-55.995,3550088.056820685,Pantanal
12061,-16.19625,-56.23875,4733119.341290021,Pantanal
12062,-16.182857000000002,-56.03285699999999,20116794.99526552,Pantanal
12073,-16.21,-56.265,2366413.351880895,Pantanal
12074,-16.21,-55.835,2366413.3518830854,Pantanal
12087,-16.169918,-56.153361,165683854.88613316,Pantanal
12103,-16.26,-55.965,2365826.9449031777,Pantanal
12111,-16.278333,-55.975,5913920.864440383,Pantanal
12142,-16.31,-56.07,1182619.3847563136,Pantanal
12148,-16.32,-57.98,3547681.383391748,Pantanal
12157,-16.306667,-56.026667,41392383.46368147,Pantanal
12176,-16.34,-58.005,2364885.01559146,Pantanal
12177,-16.32266,-56.143723,91056909.6642632,Pantanal
12265,-16.43375,-56.2575,29546857.916552674,Pantanal
12266,-16.43,-55.74,1181909.967785345,Pantanal
12276,-16.44,-55.74,1181850.6199311982,Pantanal
12277,-16.44,-55.73,1181850.6199333887,Pantanal
12284,-16.45,-55.78,1181791.236738192,Pantanal
12310,-16.465,-55.791486,73266590.49857792,Pantanal
12325,-16.5,-55.66,1181493.7906716468,Pantanal
12335,-16.525,-55.95,2362689.4638975603,Pantanal
12336,-16.52,-55.77,1181374.564891412,Pantanal
12345,-16.538636,-55.999545,15356734.985141205,Pantanal
12382,-16.568478,-55.788913,47241358.10659649,Pantanal
12383,-16.58,-55.8,1181016.039645892,Pantanal
12384,-16.585,-55.71,2361972.201442364,Pantanal
12390,-16.59,-55.51,1180956.1617997582,Pantanal
12398,-16.6,-55.65,1180896.2486333845,Pantanal
12410,-16.61,-55.5,1180836.3001456754,Pantanal
12417,-16.62,-55.52,1180776.3163377258,Pantanal
12426,-16.635,-56.475,4722745.079982908,Pantanal
12433,-16.613667,-55.510332999999996,68489039.50574283,Pantanal
12439,-16.645,-57.225,4722504.791592523,Pantanal
12440,-16.597292000000003,-55.658958,116907201.75198418,Pantanal
12723,-17.08,-58.205,4711915.591202179,Pantanal
12724,-17.065,-58.16,4712285.197396471,Pantanal
12750,-17.112273000000002,-56.200455000000005,5888907.588822942,Pantanal
12771,-17.140455,-56.227727,9420744.457172956,Pantanal
12844,-17.278333,-55.355,5883634.4569680225,Pantanal
12865,-17.295,-56.75666700000001,25886394.73512793,Pantanal
12880,-17.340385,-55.075768999999994,8234615.79647793,Pantanal
12884,-17.35,-55.1,1176302.2002381235,Pantanal
12896,-17.375,-55.635,7056936.542250364,Pantanal
12961,-17.451,-56.001000000000005,9405523.24414891,Pantanal
12993,-17.447083,-56.812082999999994,27040956.2004695,Pantanal
13047,-17.53,-55.68,1175170.1339264722,Pantanal
13054,-17.54,-55.69,1175106.9070319994,Pantanal
13062,-17.56,-55.865,4699921.355587814,Pantanal
13074,-17.553570999999998,-55.675,4700111.247363553,Pantanal
13075,-17.565,-55.36,2349897.3629460344,Pantanal
13094,-17.58,-55.85,1174853.6476339384,Pantanal
13144,-17.655,-55.905,4697509.059976864,Pantanal
