id,latitude,longitude,area(m²),bioma
260,-3.245,-39.91,2457972.611846021,Caatinga
302,-3.465,-39.87,2457434.1566997883,Caatinga
308,-3.495,-39.875,3686043.3705770057,Caatinga
329,-3.59,-39.24,1228556.254890215,Caatinga
332,-3.63,-39.435,4914014.31341804,Caatinga
334,-3.65,-39.35,1228477.0351338673,Caatinga
335,-3.66,-39.34,1228463.7043149378,Caatinga
337,-3.675,-39.37,2456887.270432191,Caatinga
341,-3.69,-39.36,1228423.4932457095,Caatinga
342,-3.695,-38.84,2456833.50993488,Caatinga
348,-3.72,-40.37,1228382.9542715128,Caatinga
349,-3.72,-40.35,1228382.9542715128,Caatinga
382,-3.98,-40.58,3684053.6460388033,Caatinga
391,-4.072273,-39.539545000000004,12278813.08091002,Caatinga
393,-4.105,-39.201667,4911319.417278396,Caatinga
394,-4.1,-39.18,1227841.0818876731,Caatinga
397,-4.12,-39.22,1227811.1052884422,Caatinga
400,-4.136,-39.203,6138919.994411831,Caatinga
407,-4.18,-41.42,1227720.3014287162,Caatinga
409,-4.198333,-41.435,4910774.2299375655,Caatinga
411,-4.2,-41.4,1227689.742125479,Caatinga
414,-4.216429,-41.415,3682992.482152935,Caatinga
419,-4.281667,-39.239667,15958436.39108632,Caatinga
420,-4.26,-39.22,1227597.1902106882,Caatinga
431,-4.345,-40.458333,4909871.149587674,Caatinga
435,-4.36,-40.475,2454880.047679934,Caatinga
466,-4.61,-40.255,2454062.35728414,Caatinga
469,-4.63,-40.25,1226997.4880891487,Caatinga
471,-4.64,-40.26,1226980.5882074959,Caatinga
473,-4.65,-40.25,1226963.6519289538,Caatinga
476,-4.68,-40.545,2453825.2493714057,Caatinga
487,-4.745,-41.215,3680394.161735609,Caatinga
488,-4.74,-41.2,1226809.5874229404,Caatinga
489,-4.756429,-41.185,3680342.188128322,Caatinga
503,-4.885,-39.99,2453110.333626781,Caatinga
504,-4.89,-39.96,1226546.2619207534,Caatinga
505,-4.89,-39.935,2453092.523841507,Caatinga
508,-4.9,-39.975,2453056.831483751,Caatinga
518,-4.96,-37.495,2452841.148992049,Caatinga
539,-5.09,-36.86,1226182.4246482565,Caatinga
540,-5.105,-40.435,3678454.331635523,Caatinga
541,-5.1,-36.87,1226163.8507374965,Caatinga
545,-5.125,-40.47,2452234.5044948547,Caatinga
546,-5.125,-36.858333,6130576.91970997,Caatinga
548,-5.136111,-40.446111,6130464.675858846,Caatinga
550,-5.165,-40.71,4904168.915945646,Caatinga
552,-5.17,-37.855,2452065.629396648,Caatinga
553,-5.18,-40.72,1226013.9497438788,Caatinga
554,-5.18,-40.69,1226013.949744974,Caatinga
561,-5.220556,-37.909444,7355647.730967162,Caatinga
562,-5.20375,-37.82875,6129842.568943015,Caatinga
565,-5.22,-37.87,1225938.1261455878,Caatinga
567,-5.23,-38.14,1225919.0793008874,Caatinga
568,-5.23,-37.905,2451838.158601775,Caatinga
570,-5.24,-38.13,1225899.9960822982,Caatinga
571,-5.238636,-37.895909,8581299.899818452,Caatinga
573,-5.25,-37.92,1225880.876488725,Caatinga
582,-5.32,-38.12,1225746.0208221024,Caatinga
585,-5.335,-38.13,2451433.7735053063,Caatinga
586,-5.33,-38.11,1225726.6102319404,Caatinga
601,-5.415,-40.23,2451120.294412271,Caatinga
608,-5.43,-40.22,1225530.5039580993,Caatinga
610,-5.44,-41.15,1225510.6933011594,Caatinga
617,-5.449,-41.169,6127454.195018292,Caatinga
624,-5.47,-41.15,1225451.043130818,Caatinga
638,-5.51,-38.18,1225371.0004538405,Caatinga
641,-5.52,-41.19,1225350.8988726004,Caatinga
652,-5.535,-41.210714,4901302.869410965,Caatinga
653,-5.526429,-38.175,3676012.42073383,Caatinga
654,-5.541,-38.139,7351883.657679712,Caatinga
655,-5.53,-37.46,1225330.7609306148,Caatinga
658,-5.54,-38.905,2450621.173242623,Caatinga
659,-5.54,-37.815,2450621.173244813,Caatinga
660,-5.54,-37.445,2450621.173244813,Caatinga
661,-5.54,-37.405,2450621.173244813,Caatinga
665,-5.55,-38.175,2450580.7519090967,Caatinga
666,-5.55,-37.83,1225290.3759545484,Caatinga
667,-5.55,-37.795,2450580.7519090967,Caatinga
668,-5.555,-37.475,4901121.009752223,Caatinga
669,-5.55,-37.39,1225290.3759545484,Caatinga
676,-5.575,-38.93,2450479.371306664,Caatinga
677,-5.562,-37.8995,14703261.466851605,Caatinga
678,-5.57,-37.405,2450499.6910600453,Caatinga
697,-5.6,-37.765,2450377.5543752816,Caatinga
726,-5.665,-41.200625,14700601.68294178,Caatinga
742,-5.72,-41.29,3674823.69474848,Caatinga
778,-5.780455,-41.163182,8573666.266518636,Caatinga
779,-5.79,-41.14,1224794.4123900465,Caatinga
790,-5.792273000000001,-41.209545,8573518.574895406,Caatinga
1008,-6.06,-40.97,3672634.279256271,Caatinga
1095,-6.1379410000000005,-38.902059,13464458.936004095,Caatinga
1117,-6.156429,-37.085,3671988.7762848376,Caatinga
1126,-6.183,-39.321,7343617.762144787,Caatinga
1138,-6.18,-39.715,2447887.6361732925,Caatinga
1147,-6.19,-39.3,1223921.281225894,Caatinga
1158,-6.2,-39.29,1223898.70804273,Caatinga
1295,-6.304231,-38.911153999999996,15907630.642693758,Caatinga
1316,-6.32,-40.7,1223624.996214762,Caatinga
1328,-6.3307139999999995,-41.605,14683292.291409696,Caatinga
1342,-6.335,-40.69,2447180.81980505,Caatinga
1343,-6.33,-38.93,1223601.950781106,Caatinga
1344,-6.33,-38.895,2447203.901562212,Caatinga
1345,-6.33,-38.79,3670805.8523455085,Caatinga
1361,-6.34,-38.81,1223578.8690250388,Caatinga
1369,-6.35,-40.705,2447111.50188874,Caatinga
1370,-6.368333,-38.911667,15905877.192014247,Caatinga
1376,-6.365,-40.74,4894084.004734985,Caatinga
1377,-6.36,-40.69,1223532.5965445754,Caatinga
1397,-6.38,-39.315,2446972.357553314,Caatinga
1409,-6.375769,-40.848846,14681950.098950628,Caatinga
1518,-6.479,-39.291,6116283.108004607,Caatinga
1549,-6.52,-36.695,2446314.373581202,Caatinga
1583,-6.56,-39.76,1223061.8817579476,Caatinga
1592,-6.57,-39.75,1223037.9647233284,Caatinga
1642,-6.63,-41.5,1222893.700022077,Caatinga
1647,-6.64,-41.49,1222869.5288291522,Caatinga
1652,-6.651,-41.409,7337047.575259732,Caatinga
1664,-6.65,-40.98,1222845.3213291506,Caatinga
1676,-6.665,-42.46,2445617.8749431274,Caatinga
1677,-6.651,-41.525,9782738.25422511,Caatinga
1678,-6.636875,-40.94625,26903007.870612934,Caatinga
1701,-6.68,-42.47,1222772.4810031077,Caatinga
1787,-6.75,-41.505,2445202.499274022,Caatinga
1788,-6.75,-41.03,1222601.249637011,Caatinga
1798,-6.76,-41.01,3667729.9284220417,Caatinga
1806,-6.77,-40.99,1222551.9996804637,Caatinga
1807,-6.775,-38.675,3667631.319614001,Caatinga
1808,-6.77,-38.645,2445103.999358737,Caatinga
1824,-6.78,-42.21,1222527.3202552644,Caatinga
1833,-6.7894440000000005,-40.963889,13447578.044994675,Caatinga
1834,-6.79,-38.69,1222502.604532845,Caatinga
1845,-6.796111,-42.219444,4889936.162058223,Caatinga
1846,-6.8,-38.645,2444955.705017649,Caatinga
1863,-6.82,-40.795,4889712.922015416,Caatinga
1864,-6.81,-40.78,1222453.0641930602,Caatinga
1890,-6.8294440000000005,-40.759444,8556773.819970455,Caatinga
1961,-6.88,-41.08,3666835.552810372,Caatinga
2000,-6.9,-41.07,1222228.3360638956,Caatinga
2090,-6.97,-42.62,3666154.545585994,Caatinga
2125,-7.0,-41.62,1221975.1905048257,Caatinga
2149,-7.016429,-41.615,3665797.928270884,Caatinga
2158,-7.035,-41.095,3665644.3717737114,Caatinga
2175,-7.04,-41.64,1221872.9162613277,Caatinga
