id,latitude,longitude,area(m²),bioma
77,-4.94,-38.235,2452913.3342682715,Caatinga
88,-5.12,-38.225,4904506.338716819,Caatinga
99,-5.91,-40.21,3673615.735445569,Caatinga
102,-5.925,-40.235,3673529.476127048,Caatinga
129,-6.12,-38.175,2448156.5525251282,Caatinga
214,-6.52,-42.825,2446314.3735790118,Caatinga
347,-7.05,-41.53,1221847.2569908085,Caatinga
351,-7.06,-41.54,1221821.561440593,Caatinga
352,-7.06,-41.515,2443643.1228789957,Caatinga
525,-7.711,-42.821000000000005,7320469.341296492,Caatinga
543,-7.77,-40.93,1219904.4775970092,Caatinga
546,-7.785,-40.94,2439724.000171306,Caatinga
547,-7.795,-40.91,4879334.4854162885,Caatinga
655,-8.266428999999999,-42.145,3655364.4443580364,Caatinga
765,-8.735,-42.235,3651034.0211470346,Caatinga
766,-8.73,-42.2,1217021.934333921,Caatinga
770,-8.74,-42.21,1216990.1524780977,Caatinga
777,-8.78,-42.22,1216862.6633662588,Caatinga
779,-8.8,-42.22,1216798.70180685,Caatinga
780,-8.8,-42.21,1216798.70180685,Caatinga
781,-8.785,-42.224167,20686344.67375245,Caatinga
783,-8.81,-42.23,1216766.6667773686,Caatinga
784,-8.81,-42.22,1216766.666778464,Caatinga
827,-9.000556,-42.352778,19458875.985385474,Caatinga
855,-9.115,-41.035,3647300.0971071883,Caatinga
856,-9.11,-41.015,2431577.6057672855,Caatinga
857,-9.105,-40.023889000000004,6079010.253686236,Caatinga
859,-9.12,-41.0,1215755.64711013,Caatinga
860,-9.12,-40.05,1215755.64711013,Caatinga
865,-9.14,-36.905,2431378.45428482,Caatinga
919,-9.375,-40.325,4859591.845672248,Caatinga
962,-9.485,-40.295,3643579.434021242,Caatinga
963,-9.48,-40.27,1214537.9754958437,Caatinga
969,-9.5,-40.33,1214468.954455527,Caatinga
970,-9.5,-40.28,1214468.954455527,Caatinga
973,-9.51,-40.3,1214434.3897671893,Caatinga
974,-9.51,-40.27,1214434.3897671893,Caatinga
982,-9.525,-42.505,3643164.729997476,Caatinga
988,-9.54,-42.52,1214330.4790447915,Caatinga
994,-9.55,-40.35,1214295.7699233089,Caatinga
995,-9.55,-40.33,1214295.7699233089,Caatinga
996,-9.56,-40.34,1214261.0246897065,Caatinga
1015,-9.605,-40.34,2428208.4396777204,Caatinga
1027,-9.625,-40.6,2428068.5922638257,Caatinga
1134,-10.08,-42.505,2424809.0754838786,Caatinga
1239,-10.39,-44.56,3633754.1507180175,Caatinga
1249,-10.41,-44.6,1211175.797068028,Caatinga
1424,-10.97,-44.465,2418001.7630796377,Caatinga
1444,-11.016428999999999,-44.570714,6044086.029452043,Caatinga
1487,-11.129615,-43.393462,9666991.12339256,Caatinga
1494,-11.15,-43.39,1208277.82889051,Caatinga
1499,-11.16,-43.36,1208237.3175663834,Caatinga
1504,-11.17,-43.375,2416393.540553806,Caatinga
1559,-11.36,-41.44,3622258.6188037912,Caatinga
1606,-11.535,-41.96,2413384.3684679028,Caatinga
1612,-11.55,-42.0,1206629.3322944723,Caatinga
1619,-11.566429,-41.995,3619678.1790509885,Caatinga
1674,-11.74,-39.02,1205826.1550321954,Caatinga
2029,-12.99,-43.155,2400438.477587772,Caatinga
2033,-13.0,-42.68,1200172.1266702227,Caatinga
2038,-13.01,-42.67,1200124.9787728777,Caatinga
2047,-13.06,-42.57,1199888.7026655972,Caatinga
2048,-13.07,-42.585,2399682.6802632795,Caatinga
2085,-13.215,-43.075,7194903.359892294,Caatinga
2086,-13.21,-43.045,4796698.002071435,Caatinga
2088,-13.225,-43.39,2398205.286320592,Caatinga
2097,-13.24,-43.055,2398061.410726855,Caatinga
2114,-13.29,-43.705,2397580.6338075474,Caatinga
2119,-13.3,-43.69,1198742.13197382,Caatinga
2126,-13.33,-43.725,2397194.725473655,Caatinga
2131,-13.35,-44.0075,7191052.35518316,Caatinga
2134,-13.355,-44.445,3595405.21490612,Caatinga
2162,-13.41,-44.16,3594629.2169781975,Caatinga
2172,-13.43,-44.15,3594337.427200348,Caatinga
2195,-13.5,-43.97,1197770.928949668,Caatinga
2200,-13.515,-44.0,2395395.01632327,Caatinga
2203,-13.52,-43.52,1197673.022660413,Caatinga
2204,-13.52,-43.5,1197673.022660413,Caatinga
2212,-13.53,-44.02,1197624.015940147,Caatinga
2213,-13.53,-43.51,1197624.015939052,Caatinga
2224,-13.55,-42.945,2395051.7906922917,Caatinga
2282,-13.705,-43.785,3590306.6645587124,Caatinga
2287,-13.71,-43.82,1196735.7885584128,Caatinga
2290,-13.72,-43.81,1196686.103424044,Caatinga
2385,-14.04,-41.87,3585232.0168332774,Caatinga
2389,-14.05,-41.85,1195026.4765187392,Caatinga
2393,-14.07,-42.09,1194924.6447081254,Caatinga
2397,-14.08,-42.08,1194873.6753235634,Caatinga
2400,-14.095,-42.099444,10753148.757847106,Caatinga
2408,-14.12,-42.125,2389338.882559166,Caatinga
2472,-14.285,-43.54,2387641.8869986944,Caatinga
2485,-14.305,-42.03,2387434.8732404304,Caatinga
2524,-14.41,-42.825,2386343.38469522,Caatinga
2531,-14.43,-42.825,2386134.5900446256,Caatinga
2536,-14.46,-44.31,1192910.431973244,Caatinga
2537,-14.47,-44.32,1192858.0730787406,Caatinga
2539,-14.48,-44.3,3578417.0357376817,Caatinga
2541,-14.491667000000001,-43.515,4770960.492605082,Caatinga
2542,-14.485,-43.48,2385558.9270561216,Caatinga
2556,-14.51,-43.495,2385296.562945064,Caatinga
2592,-14.655,-43.225,3575622.5073737744,Caatinga
2628,-14.905,-41.63,2381092.0272776117,Caatinga
2648,-15.2,-43.63,1188939.7887765963,Caatinga
2650,-15.21,-43.64,1188884.7985932108,Caatinga
2651,-15.22,-43.65,1188829.772897913,Caatinga
2653,-15.23,-43.635,2377549.423390168,Caatinga
2681,-15.495,-44.16,2374605.302910596,Caatinga
2704,-15.625,-43.59,2373142.8036154388,Caatinga
2801,-16.155,-43.62,2367056.347793256,Caatinga
2804,-16.16,-43.6,1183498.9950553137,Caatinga
2807,-16.17,-43.61,1183440.6019933,Caatinga
2813,-16.19,-43.635,2366647.419449095,Caatinga
