id,latitude,longitude,area(m²),bioma
2949,-28.691667,-56.08944399999999,6498567.033434676,Pampa
2997,-28.84,-55.81,1081604.7989350762,Pampa
3001,-28.865769,-55.81884599999999,12975794.211470818,Pampa
3187,-29.895,-51.64,2141362.1571505745,Pampa
3191,-29.909000000000002,-51.659,6423033.5075218985,Pampa
3201,-29.965,-54.985,3209882.979433505,Pampa
3217,-30.14,-53.555,2136184.5232314924,Pampa
3222,-30.18,-53.53,3203003.2239310606,Pampa
3226,-30.206428999999996,-56.172143000000005,9606566.19174426,Pampa
3228,-30.245,-56.175,3200983.5489081307,Pampa
3230,-30.25,-56.16,1066923.5786366418,Pampa
3240,-30.647727000000003,-51.847727,14878046.607478226,Pampa
3243,-30.67,-51.86,1062425.18571088,Pampa
3247,-30.715,-52.76,2123879.6367719425,Pampa
3270,-31.09,-53.145,2115739.3071043943,Pampa
3271,-31.115,-52.295,3172844.6807615613,Pampa
3274,-31.21,-52.9,1056557.6067000623,Pampa
3276,-31.22,-52.89,1056448.059825493,Pampa
3313,-31.91,-51.865,2097623.2467934573,Pampa
3330,-32.14,-52.295,2092464.3944536457,Pampa
