id,latitude,longitude,area(m²),bioma
4809,-17.015,-58.125,4713514.867738136,Pantanal
4811,-17.075,-58.045,3533998.3267462817,Pantanal
4818,-17.265,-58.045,7060934.629525447,Pantanal
4819,-17.265,-56.346111,5884257.502907395,Pantanal
4831,-17.38,-56.22,1176114.3145190538,Pantanal
4832,-17.39,-56.21,1176051.615535557,Pantanal
4870,-18.156429,-57.335,3513419.9742710493,Pantanal
4888,-18.545,-56.725,4674293.671958895,Pantanal
4895,-18.77,-57.59,1167062.1787123196,Pantanal
4897,-18.805,-56.98,2333650.999044876,Pantanal
4899,-18.825,-57.015,4666760.257430648,Pantanal
4905,-19.055,-55.695,3495333.241023108,Pantanal
4906,-19.05,-55.68,1165156.784790449,Pantanal
4908,-19.115,-57.22,2329421.0749987317,Pantanal
4910,-19.162143,-57.205,16301196.118563987,Pantanal
4915,-19.385,-57.305,4651364.479830853,Pantanal
4920,-19.705,-57.485,3481813.1608741838,Pantanal
4923,-19.74,-57.87,1160344.4884829968,Pantanal
4925,-19.765,-57.8,6961002.057116394,Pantanal
4939,-20.03,-57.825,2316544.8150891247,Pantanal
4940,-20.045,-57.855,3474529.295992855,Pantanal
4943,-20.06,-57.96,1158056.3843190044,Pantanal
4944,-20.06,-57.93,1158056.3843190044,Pantanal
4945,-20.08,-57.87,1157912.1949722718,Pantanal
4947,-20.112407,-57.905,24312185.06382983,Pantanal
4955,-20.325,-57.95,2312269.177292177,Pantanal
4979,-20.65,-57.91,1153744.38945092,Pantanal
4980,-20.65,-57.89,1153744.389452015,Pantanal
4987,-20.71,-57.815,2306598.230340259,Pantanal
