id,latitude,longitude,area(m²),bioma
126,-2.75,-42.67,1229527.5702867922,Cerrado
127,-2.805,-42.745,4917887.347386527,Cerrado
128,-2.825,-42.385,3688359.0479253824,Cerrado
129,-2.8483330000000002,-42.395,6147116.672100808,Cerrado
130,-2.84,-42.3,1229435.8033448409,Cerrado
131,-2.84,-42.2,1229435.8033448409,Cerrado
132,-2.846429,-42.445,3688286.6527999686,Cerrado
133,-2.86,-42.185,4917660.002147834,Cerrado
135,-2.8633330000000004,-42.223333000000004,8605894.470198907,Cerrado
136,-2.87,-42.075,2458809.116236672,Cerrado
137,-2.876429,-42.285,3688192.698377677,Cerrado
138,-2.891,-42.245,7376290.67673663,Cerrado
139,-2.885,-42.165,3688171.685942122,Cerrado
142,-2.89,-42.23,1229383.5456827807,Cerrado
143,-2.89,-42.22,1229383.5456827807,Cerrado
145,-2.915,-42.145,4917428.282051417,Cerrado
146,-2.92,-42.565,2458703.507209621,Cerrado
147,-2.92,-42.5,1229351.753607001,Cerrado
148,-2.925,-42.305,3688044.5905488813,Cerrado
150,-2.93,-42.55,1229341.083334879,Cerrado
151,-2.93,-42.41,1229341.0833337836,Cerrado
152,-2.945,-42.54,2458650.010032541,Cerrado
153,-2.94,-42.4,1229330.376608913,Cerrado
154,-2.96,-43.19,1229308.853789975,Cerrado
155,-2.975,-42.505,4917170.445705327,Cerrado
156,-2.99,-42.28,1229276.296156097,Cerrado
157,-3.0,-42.265,2458530.741398805,Cerrado
159,-3.015,-43.245,3687741.229654258,Cerrado
160,-3.01,-42.36,1229254.4087921502,Cerrado
161,-3.025,-43.41,2458475.7860493595,Cerrado
162,-3.02,-43.29,1229243.4104321494,Cerrado
163,-3.016429,-42.855,3687741.229657544,Cerrado
166,-3.036429,-42.895,3687674.9843173493,Cerrado
167,-3.04,-43.2925,7375316.68193052,Cerrado
169,-3.055,-42.595,3687619.445717359,Cerrado
170,-3.0625,-42.29,8604415.619098073,Cerrado
172,-3.06,-42.5,1229199.052459187,Cerrado
173,-3.0625,-42.41,6145961.720414851,Cerrado
174,-3.08,-42.56,1229176.654756763,Cerrado
177,-3.1,-43.35,1229154.1112499174,Cerrado
179,-3.12,-43.97,1229131.4219364594,Cerrado
