id,latitude,longitude,area(m²),bioma
57,4.881,-60.159,6132802.512354546,Amazonia
77,3.365,-60.75,2457683.282339535,Amazonia
79,3.28,-60.845,2457889.3174474183,Amazonia
86,2.77,-61.23,1229507.432843154,Amazonia
87,2.401,-50.968999999999994,6149281.794622592,Amazonia
88,2.32,-50.96,1229925.2475167823,Amazonia
89,2.31,-50.95,1229933.693571046,Amazonia
90,2.3,-55.915,2459884.206310074,Amazonia
91,2.245,-55.911667,4919958.988442958,Amazonia
92,2.195,-50.87,11070265.679501776,Amazonia
93,2.187,-55.871,8610265.16129732,Amazonia
94,2.199286,-55.845,6150128.937742707,Amazonia
95,2.191,-50.949,7380185.0916056475,Amazonia
96,2.175,-50.91,7380264.84748311,Amazonia
97,2.155,-55.96,2460119.8784837457,Amazonia
98,2.15,-55.86,1230063.8705051804,Amazonia
99,2.135,-55.845,3690222.879252018,Amazonia
100,2.11,-55.905,2460189.9117652536,Amazonia
101,2.095,-55.835,7380638.747345014,Amazonia
102,2.069,-50.888999999999996,7380745.138953933,Amazonia
104,2.06,-50.975,2460265.983932692,Amazonia
105,2.035,-50.97,4920599.229184923,Amazonia
106,1.965,-50.91,4920810.975278148,Amazonia
108,1.950882,-55.844412,15992731.91110672,Amazonia
109,1.93,-50.9,1230227.6183034123,Amazonia
110,1.92,-50.91,1230234.6419272292,Amazonia
112,1.89,-55.82,7381519.098760083,Amazonia
113,1.88,-55.855,2460524.7433081088,Amazonia
114,1.87,-55.835,2460538.4257916813,Amazonia
115,1.845,-55.9,7381716.911102942,Amazonia
116,1.845,-55.84,4921137.875590343,Amazonia
117,1.84,-55.86,1230289.5177568472,Amazonia
118,1.83,-50.52,1230296.2130879704,Amazonia
119,1.76,-56.05,1230342.059035572,Amazonia
120,1.74,-55.99,1230354.8295728457,Amazonia
121,1.66,-55.82,1230404.4525605466,Amazonia
122,1.699048,-56.02809499999999,60288659.58653321,Amazonia
123,1.64,-55.83,1230416.493510552,Amazonia
124,1.604286,-56.055,11073943.560439844,Amazonia
125,1.55,-55.725,2460937.7439966504,Amazonia
126,1.542333,-55.92766700000001,11074270.511857301,Amazonia
127,1.53,-55.75,1230480.1103712295,Amazonia
128,1.53,-55.73,1230480.1103712295,Amazonia
129,1.4969999999999999,-55.769,12304999.673238825,Amazonia
130,1.485,-50.905,3691511.8665272864,Amazonia
131,1.48,-55.705,2461015.135733426,Amazonia
132,1.465,-55.72,2461031.245406853,Amazonia
133,1.461667,-50.765,6152596.7500460725,Amazonia
134,1.43,-50.765,2461068.22660398,Amazonia
135,1.405,-50.790714,4922183.031069182,Amazonia
136,1.39,-50.765,2461109.385921108,Amazonia
137,1.35,-50.6,1230574.6888844634,Amazonia
138,1.347308,-50.603462,9844597.401619984,Amazonia
139,1.25,-50.935,2461244.249609482,Amazonia
140,1.24,-50.965,2461253.335463038,Amazonia
141,1.225,-50.945,3691897.992472542,Amazonia
142,1.1464290000000001,-50.907857,8614669.632280996,Amazonia
144,0.899444,-51.159444,24615161.5755104,Amazonia
147,0.66,-59.49,1230827.7284992423,Amazonia
149,0.64,-59.61,1230832.472324672,Amazonia
150,0.456429,-50.953571000000004,11077827.239293208,Amazonia
151,0.398043,-50.978043,29541075.62090436,Amazonia
152,0.335,-51.1,4923545.6798463585,Amazonia
153,0.32,-51.06,1230888.522777897,Amazonia
154,0.32,-51.04,1230888.522777897,Amazonia
155,0.31,-51.05,1230889.672256315,Amazonia
156,0.29,-51.39,1230891.8617420928,Amazonia
157,0.266,-51.385,18463413.01263115,Amazonia
158,0.26,-51.37,1230894.872286543,Amazonia
159,0.26,-51.36,1230894.872286543,Amazonia
160,0.24,-51.39,1230896.696857112,Amazonia
161,0.208333,-51.045,6154494.979098217,Amazonia
162,0.21,-51.42,1230899.16003313,Amazonia
163,0.2,-51.43,1230899.908105256,Amazonia
164,0.2,-51.355,2461799.816210512,Amazonia
165,0.19,-51.44,1230900.6196906804,Amazonia
166,0.19,-51.43,1230900.6196895852,Amazonia
167,0.193889,-51.379444,4923601.767174011,Amazonia
168,0.183571,-51.425,3692703.2092585335,Amazonia
169,0.075,-51.395,4923624.702093913,Amazonia
171,-0.195,-49.228333,6154501.675286935,Amazonia
172,-0.22,-49.14,1230898.375464445,Amazonia
173,-0.24,-48.82,1230896.6968560168,Amazonia
174,-0.25,-48.83,1230895.802816274,Amazonia
175,-0.27,-48.8,1230893.9052613492,Amazonia
176,-0.415,-52.036667,19694010.680979013,Amazonia
177,-0.405,-51.74,4923509.097274636,Amazonia
178,-0.545,-51.82,2461706.0153197665,Amazonia
179,-0.56,-51.83,1230849.9880192224,Amazonia
180,-0.56,-48.66,1230849.9880192224,Amazonia
181,-0.581667,-48.675,6154231.20192674,Amazonia
182,-0.615,-49.400714,4923355.013344023,Amazonia
183,-0.740714,-49.185,6154033.713066152,Amazonia
184,-0.74,-49.115,4923229.1380061535,Amazonia
185,-0.77,-47.645,2461598.0569425453,Amazonia
186,-0.79,-48.68,1230793.3359225965,Amazonia
187,-0.8,-48.765,2461580.8698364114,Amazonia
188,-0.82,-48.74,1230784.5234372714,Amazonia
189,-0.825,-48.77,7384698.109196188,Amazonia
190,-0.83,-48.74,1230781.5129651085,Amazonia
191,-0.799528,-48.677453,86155265.58256146,Amazonia
192,-0.845,-48.618333,4923110.780557505,Amazonia
193,-0.87,-48.685,2461538.212366308,Amazonia
194,-0.89,-48.72,7384582.525511223,Amazonia
195,-0.91,-46.68,1230756.1155909712,Amazonia
196,-0.92,-46.67,1230752.776722064,Amazonia
198,-0.965,-49.005,3692213.6477964083,Amazonia
199,-0.9972219999999999,-49.151111,23383799.082813576,Amazonia
201,-1.035,-48.817,17229983.16486001,Amazonia
202,-1.0606520000000002,-48.912826,41843835.07228737,Amazonia
203,-1.06,-48.94,1230702.201359489,Amazonia
204,-1.06,-48.81,1230702.2013616795,Amazonia
205,-1.07875,-49.201875,20921831.91249091,Amazonia
206,-1.07,-49.21,1230698.3151812938,Amazonia
207,-1.07,-48.89,1230698.3151801985,Amazonia
208,-1.09,-46.585,2461380.866723025,Amazonia
209,-1.12,-49.285,2461356.6739664413,Amazonia
210,-1.12,-48.91,1230678.336983221,Amazonia
211,-1.12,-48.85,1230678.336984316,Amazonia
212,-1.1346,-49.1982,35689584.835709564,Amazonia
213,-1.135,-48.885,7384041.140261487,Amazonia
214,-1.13,-49.27,1230674.231884815,Amazonia
215,-1.13,-46.61,1230674.2318837198,Amazonia
216,-1.14,-49.21,1230670.0902997078,Amazonia
217,-1.14,-49.16,1230670.0902997078,Amazonia
218,-1.1222219999999998,-49.015,39381569.92873087,Amazonia
219,-1.15,-53.67,1230665.9122289943,Amazonia
220,-1.158333,-49.125,6153304.200827076,Amazonia
221,-1.16,-49.145,4922646.754195233,Amazonia
222,-1.172241,-49.150517,25843779.632427666,Amazonia
223,-1.18,-55.86,1230653.1590999288,Amazonia
224,-1.2,-48.9,1230644.4745836623,Amazonia
225,-1.207174,-49.031087,45533566.26972269,Amazonia
226,-1.22,-48.9,1230635.644128256,Amazonia
227,-1.23,-48.99,1230631.1741737858,Amazonia
228,-1.245,-49.17,2461248.792539546,Amazonia
229,-1.2332610000000002,-48.928043,29535106.5276146,Amazonia
230,-1.261,-49.305,9844935.674283884,Amazonia
231,-1.265,-49.1,2461230.474892198,Amazonia
232,-1.27,-49.18,1230612.9294965558,Amazonia
233,-1.27,-48.88,1230612.9294976508,Amazonia
234,-1.28,-48.89,1230608.277115149,Amazonia
235,-1.264118,-53.829412,40610339.55336104,Amazonia
236,-1.3,-48.895,4922395.41511398,Amazonia
237,-1.305,-49.34,2461192.963965948,Amazonia
238,-1.31,-49.15,1230594.101067147,Amazonia
239,-1.3072219999999999,-49.086110999999995,14767143.27937504,Amazonia
240,-1.288243,-49.153108,123060604.19960985,Amazonia
241,-1.355,-53.995,4922288.867029433,Amazonia
242,-1.35,-53.955,2461149.3777711177,Amazonia
243,-1.327,-49.316,17228243.98076126,Amazonia
244,-1.36,-49.31,1230569.7446291577,Amazonia
245,-1.381316,-49.372368,59066797.32604155,Amazonia
246,-1.358529,-49.276765000000005,19689125.29179726,Amazonia
247,-1.375,-49.143571,7383378.548893958,Amazonia
248,-1.391667,-48.936429,25841544.851253524,Amazonia
249,-1.42,-49.09,1230539.3129423026,Amazonia
250,-1.445,-54.13,2461052.4817559505,Amazonia
251,-1.461667,-49.25,12305187.935627533,Amazonia
252,-1.42625,-48.99375,62757033.83761381,Amazonia
253,-1.45,-49.075,2461047.209150997,Amazonia
254,-1.45,-48.93,3691570.813729781,Amazonia
255,-1.46,-49.28,1230518.2954882241,Amazonia
256,-1.485,-54.250714,9844060.396993473,Amazonia
257,-1.47,-54.135,2461025.8998350673,Amazonia
258,-1.47,-49.29,1230512.9499175337,Amazonia
259,-1.4809999999999999,-54.831,7383050.752767684,Amazonia
260,-1.446053,-49.073947,46760061.83009161,Amazonia
261,-1.515,-54.645,4921953.755299201,Amazonia
262,-1.51,-49.17,1230491.2028159471,Amazonia
263,-1.52,-49.18,1230485.6748314628,Amazonia
264,-1.528333,-54.275,4921925.969463927,Amazonia
265,-1.575,-55.535,3691366.716231912,Amazonia
266,-1.57,-51.375,2460914.9754010392,Amazonia
267,-1.575,-46.55,2460909.2285313928,Amazonia
269,-1.585,-54.62,2460897.698311971,Amazonia
270,-1.585,-48.345,3691343.6557919737,Amazonia
273,-1.6235709999999999,-54.795,14765152.156218635,Amazonia
274,-1.63,-50.98,1230422.4592653592,Amazonia
275,-1.64,-50.99,1230416.4935127425,Amazonia
277,-1.665,-45.065,4921605.659856171,Amazonia
278,-1.67,-49.64,1230398.3773675393,Amazonia
279,-1.675,-47.84,2460790.6430553696,Amazonia
280,-1.68,-48.61,1230392.2656900208,Amazonia
281,-1.6733330000000002,-53.62,8612770.23357777,Amazonia
282,-1.69,-49.835,2460772.235073507,Amazonia
283,-1.69,-48.6,1230386.1175389441,Amazonia
284,-1.7,-55.08,1230379.932903356,Amazonia
285,-1.7125,-49.8075,11073338.22982316,Amazonia
286,-1.715,-55.215,3691114.877775827,Amazonia
287,-1.715,-48.705,3691114.8777780174,Amazonia
288,-1.72,-53.61,1230367.454198361,Amazonia
289,-1.725,-49.651666999999996,8612553.297162782,Amazonia
290,-1.775,-45.29,2460664.761632185,Amazonia
291,-1.79,-45.28,1230322.629641829,Amazonia
292,-1.8,-55.41,1230316.0802180832,Amazonia
293,-1.815,-55.305,3690921.860583807,Amazonia
294,-1.815,-55.185,3690921.860583807,Amazonia
295,-1.85,-48.49,1230282.7859477843,Amazonia
298,-1.94,-50.565,4920882.196347303,Amazonia
299,-1.945,-54.155,4920868.039675708,Amazonia
300,-1.955,-56.35,2460419.79021476,Amazonia
301,-1.955,-49.54,2460419.79021476,Amazonia
302,-1.965,-54.168333,6151010.134337564,Amazonia
303,-1.96,-45.685,2460412.657165887,Amazonia
304,-1.9983330000000001,-49.655,6150879.806257378,Amazonia
305,-2.035,-49.545,11071368.611052316,Amazonia
306,-2.126429,-49.689285999999996,11070722.982466653,Amazonia
307,-2.131,-49.553667,20911374.013070013,Amazonia
308,-2.18,-49.78,1230040.1735134223,Amazonia
309,-2.185667,-49.755,9840289.427403957,Amazonia
310,-2.24,-49.69,1229991.7948007807,Amazonia
312,-2.25,-49.7,1229983.6040373305,Amazonia
313,-2.25,-48.03,1229983.6040373305,Amazonia
315,-2.251,-48.00899999999999,6149909.756471705,Amazonia
317,-2.31,-48.76,1229933.69356776,Amazonia
318,-2.32,-48.93,1229925.247515687,Amazonia
319,-2.335,-49.550714,4919658.54097746,Amazonia
320,-2.38,-49.325,2459747.610696664,Amazonia
321,-2.395,-48.18,7379164.410710389,Amazonia
322,-2.425,-49.125,4919337.430461795,Amazonia
323,-2.42,-48.54,1229838.7812164847,Amazonia
325,-2.525,-59.515,4918976.249174309,Amazonia
326,-2.525,-49.66,4918976.249177595,Amazonia
327,-2.523889,-48.143889,9837970.849138813,Amazonia
328,-2.54,-47.155,2459460.4160811696,Amazonia
329,-2.576429,-54.300714,6148483.038869932,Amazonia
330,-2.595,-49.46,4918714.743615178,Amazonia
331,-2.59,-47.01,1229683.4194583376,Amazonia
333,-2.615,-49.72,2459319.357524108,Amazonia
334,-2.62,-48.985,2459309.8174930965,Amazonia
335,-2.62,-48.29,1229654.9087465482,Amazonia
336,-2.62,-47.3,1229654.9087465482,Amazonia
337,-2.63,-54.35,1229645.332249645,Amazonia
338,-2.635,-47.285,3688916.770834297,Amazonia
339,-2.72,-53.97,1229557.5030007784,Amazonia
340,-2.765,-54.725,4918049.905282146,Amazonia
341,-2.765,-47.985,4918049.905282146,Amazonia
342,-2.77,-67.04,1229507.4328464398,Amazonia
343,-2.77,-57.03,1229507.4328475352,Amazonia
344,-2.79,-54.69,1229487.1495655216,Amazonia
345,-2.8,-54.68,1229476.9532404635,Amazonia
346,-2.806429,-54.605,3688410.394141682,Amazonia
349,-2.855,-48.59,7376521.303137784,Amazonia
351,-2.866111,-48.449444,4917628.684005975,Amazonia
353,-2.895,-54.825,3688140.076145418,Amazonia
354,-2.898333,-48.778333,8605621.381450947,Amazonia
355,-2.9,-57.81,13523102.577382894,Amazonia
357,-2.925,-50.495,4917385.6738837585,Amazonia
358,-2.929,-57.869,7376035.756825083,Amazonia
359,-2.935,-51.53,2458671.4599459833,Amazonia
360,-2.946429,-53.975,3687969.643463836,Amazonia
361,-2.95,-51.44,1229319.6334269135,Amazonia
362,-2.96,-48.96,1229308.8537888795,Amazonia
363,-2.962368,-53.140789,14751662.871752845,Amazonia
364,-2.965,-49.298333,6146511.820680813,Amazonia
365,-2.9589999999999996,-48.869,7375842.270198507,Amazonia
366,-2.97,-65.23,1229298.0376991923,Amazonia
367,-2.975,-47.758333,6146468.483399043,Amazonia
368,-2.99,-54.84,1229276.296156097,Amazonia
370,-3.0210000000000004,-44.405,8604670.73212529,Amazonia
371,-3.0210000000000004,-44.451,7375471.424496864,Amazonia
372,-3.035,-47.82,2458453.6799656367,Amazonia
373,-3.03,-44.47,1229232.3756161148,Amazonia
374,-3.04,-44.44,1229221.304350617,Amazonia
375,-3.045,-53.655,4916863.001959407,Amazonia
376,-3.07,-47.69,12291968.017520247,Amazonia
379,-3.058636,-51.292273,9833570.021964502,Amazonia
380,-3.06,-50.35,1229199.052459187,Amazonia
381,-3.065,-47.44,2458386.924292441,Amazonia
383,-3.07,-47.485,2458375.7436665082,Amazonia
384,-3.0916669999999997,-44.353333,17208382.846755214,Amazonia
385,-3.085,-50.275,4916684.1119707655,Amazonia
386,-3.096429,-56.575,3687473.623724073,Amazonia
387,-3.105,-50.355,3687451.007316112,Amazonia
388,-3.115,-50.145,4916548.413505472,Amazonia
389,-3.13,-54.545,2458240.0452099782,Amazonia
390,-3.14,-51.11,1229108.5868207698,Amazonia
391,-3.14,-50.34,1229108.5868207698,Amazonia
392,-3.1516669999999998,-50.288333,9832788.316045703,Amazonia
393,-3.147857,-44.477857,12290993.835208438,Amazonia
394,-3.14,-44.47,1229108.5868196746,Amazonia
395,-3.15,-44.45,6145485.500052947,Amazonia
397,-3.14625,-53.17875,4916399.9305918915,Amazonia
399,-3.165,-45.935,4916319.333359326,Amazonia
403,-3.18,-52.025,2458124.9583873,Amazonia
404,-3.185,-48.93,2458113.3403546717,Amazonia
406,-3.19,-49.01,1229050.861162118,Amazonia
407,-3.195,-46.25,2458090.067843241,Amazonia
412,-3.1983330000000003,-54.215,34413177.61894307,Amazonia
413,-3.2,-50.24,3687117.583599384,Amazonia
414,-3.205,-46.195,4916133.4448745325,Amazonia
416,-3.21,-57.88,1229027.515752857,Amazonia
419,-3.24,-51.03,1228992.2242822354,Amazonia
420,-3.245,-48.845,4915945.223694232,Amazonia
421,-3.25,-54.905,2457960.775125381,Amazonia
422,-3.25,-54.19,1228980.3875637855,Amazonia
423,-3.25,-53.16,1228980.3875626905,Amazonia
424,-3.265,-44.691,13518629.693360342,Amazonia
425,-3.26,-44.64,8602779.527894093,Amazonia
427,-3.266667,-50.31,8602731.889439927,Amazonia
428,-3.2764290000000003,-50.415,3686845.922232488,Amazonia
429,-3.28,-48.93,1228944.6587248042,Amazonia
431,-3.2618,-50.4018,38097891.26403458,Amazonia
432,-3.28,-44.665,4915778.598457421,Amazonia
433,-3.29,-64.8,1228932.6762183616,Amazonia
434,-3.29,-52.54,1228932.6762183616,Amazonia
435,-3.281471,-50.739706,13518390.845068188,Amazonia
437,-3.3,-50.59,1228920.6572657423,Amazonia
438,-3.295,-50.52,4915706.666970398,Amazonia
441,-3.31,-57.01,1228908.6018669463,Amazonia
442,-3.325,-50.425,3686665.273496764,Amazonia
443,-3.32,-48.99,1228896.5100274496,Amazonia
444,-3.32,-47.77,1228896.5100263543,Amazonia
448,-3.3416669999999997,-59.415,6144373.213300258,Amazonia
449,-3.325,-50.641667,29493333.84248468,Amazonia
453,-3.35,-57.94,1228860.0158231377,Amazonia
455,-3.36,-59.39,1228847.7782022196,Amazonia
456,-3.36,-50.465,2457695.5564044397,Amazonia
457,-3.36,-49.94,1228847.7782033149,Amazonia
458,-3.36,-45.68,1228847.7782022196,Amazonia
459,-3.385,-54.425,4915268.080588235,Amazonia
460,-3.376429,-54.395,3686481.8913843087,Amazonia
462,-3.39,-50.155,2457621.6933401455,Amazonia
466,-3.405,-50.185,3686370.550139028,Amazonia
467,-3.4010000000000002,-47.591,7372803.126591043,Amazonia
468,-3.4,-46.425,2457596.9265464204,Amazonia
469,-3.3925,-44.75,7372865.007139035,Amazonia
470,-3.42,-57.9875,8601415.037156759,Amazonia
471,-3.41,-51.24,1228786.0434323612,Amazonia
473,-3.425,-64.555,3686308.26872471,Amazonia
474,-3.42,-59.38,1228773.587149717,Amazonia
475,-3.425,-49.925,4915069.363147796,Amazonia
476,-3.435,-52.485,3686270.7541030217,Amazonia
477,-3.43,-50.475,2457522.1888483623,Amazonia
481,-3.445,-54.138332999999996,6143705.129453585,Amazonia
482,-3.446429,-50.735,3686220.5645522964,Amazonia
483,-3.449444,-50.439444,8601126.756984945,Amazonia
485,-3.46,-51.21,1228723.397593515,Amazonia
486,-3.465,-50.18,7372302.470102649,Amazonia
490,-3.47,-44.77,1228710.7591051778,Amazonia
495,-3.48,-59.33,1228698.0841728544,Amazonia
496,-3.485,-54.225,4914766.9139409885,Amazonia
497,-3.48,-44.76,1228698.084170664,Amazonia
502,-3.495,-58.505,4914715.995563112,Amazonia
503,-3.49,-49.1,1228685.37279764,Amazonia
504,-3.5,-50.37,1228672.6249839158,Amazonia
506,-3.515,-54.615,4914613.721536477,Amazonia
507,-3.51,-50.38,1228659.8407316818,Amazonia
510,-3.5295449999999997,-64.60045500000001,6143170.778073909,Amazonia
511,-3.54,-54.431667000000004,9828970.081762627,Amazonia
512,-3.535,-50.263333,12286225.441112734,Amazonia
514,-3.555,-54.585,3685812.051506822,Amazonia
515,-3.55,-47.91,1228608.339317932,Amazonia
516,-3.55,-45.89,1228608.339317932,Amazonia
521,-3.57,-54.49,1228582.3699810929,Amazonia
523,-3.58,-51.445,2457138.6613098183,Amazonia
528,-3.59,-54.73,1228556.254890215,Amazonia
529,-3.59,-54.2,1228556.254890215,Amazonia
534,-3.605,-54.505,4914146.273479949,Amazonia
538,-3.625,-54.325,3685523.9839026583,Amazonia
541,-3.635,-64.565,4913987.833960682,Amazonia
542,-3.63,-50.71,1228503.5874638637,Amazonia
544,-3.64,-60.6,1228490.3295164777,Amazonia
545,-3.64,-55.28,1228490.329517573,Amazonia
546,-3.640714,-54.695,6142438.316765648,Amazonia
548,-3.65,-64.33,1228477.0351349628,Amazonia
549,-3.65,-55.27,1228477.0351338673,Amazonia
553,-3.66,-60.59,3685391.112947005,Amazonia
554,-3.66,-54.45,1228463.7043149378,Amazonia
556,-3.675,-54.33,4913787.944552665,Amazonia
557,-3.675,-54.185,3685337.60749188,Amazonia
561,-3.68,-51.97,1228436.933371407,Amazonia
562,-3.68,-51.68,1228436.933371407,Amazonia
563,-3.68,-49.075,2456873.866740623,Amazonia
564,-3.68,-47.91,1228436.933371407,Amazonia
568,-3.686429,-54.573570999999994,14741094.593970653,Amazonia
569,-3.69,-47.4875,8598964.379861567,Amazonia
570,-3.69,-54.48,1228423.4932479002,Amazonia
571,-3.69,-50.27,1228423.4932457095,Amazonia
572,-3.69,-47.92,1228423.4932479002,Amazonia
573,-3.69,-45.38,1228423.4932479002,Amazonia
576,-3.7,-50.26,1228410.0166891695,Amazonia
577,-3.705,-47.78,2456806.5203865757,Amazonia
580,-3.709545,-54.180455,6141982.482049614,Amazonia
581,-3.715,-52.575,3685175.9616641337,Amazonia
582,-3.706111,-50.239444,4913599.527779196,Amazonia
583,-3.71,-47.13,1228396.5036974058,Amazonia
588,-3.725,-57.28,2456752.3226851947,Amazonia
589,-3.725,-56.79,2456752.3226851947,Amazonia
590,-3.72,-52.345,2456765.9085430256,Amazonia
591,-3.72,-51.96,1228382.9542715128,Amazonia
597,-3.735,-55.675,4913450.229062045,Amazonia
598,-3.735,-52.195,3685094.482944705,Amazonia
599,-3.73,-50.32,1228369.368413682,Amazonia
612,-3.765,-54.375,4913286.105766114,Amazonia
613,-3.765,-47.498333,8598257.550888967,Amazonia
615,-3.77,-52.185,2456629.3212952823,Amazonia
616,-3.775,-49.32,7369846.659822326,Amazonia
618,-3.759348,-47.586304,34393221.13424808,Amazonia
621,-3.7889999999999997,-49.063,11054569.879805073,Amazonia
623,-3.8,-50.07,1228273.2472883065,Amazonia
631,-3.83,-52.38,1228231.50605248,Amazonia
632,-3.835,-49.115,3684666.5449446132,Amazonia
637,-3.836429,-51.085,3684666.5449446132,Amazonia
638,-3.84,-48.98,1228217.519446614,Amazonia
641,-3.845,-52.165,4912842.031715228,Amazonia
643,-3.85,-55.84,1228203.496411,Amazonia
644,-3.855,-53.41,2456392.9333566385,Amazonia
645,-3.855,-47.675,4912785.8667198485,Amazonia
646,-3.855,-47.54,2456392.9333577342,Amazonia
650,-3.8616669999999997,-55.721667000000004,8597325.985769833,Amazonia
654,-3.875,-48.155,4912673.099569927,Amazonia
656,-3.88,-63.81,1228161.208732244,Amazonia
657,-3.885,-47.265,4912616.4974263385,Amazonia
661,-3.89,-63.8,1228147.0399798295,Amazonia
662,-3.89,-48.92,1228147.0399820202,Amazonia
663,-3.905,-55.395,3684384.2628051885,Amazonia
664,-3.896429,-51.895,3684412.709590499,Amazonia
668,-3.91,-55.805,2456237.186399993,Amazonia
669,-3.91,-55.505,2456237.1863978026,Amazonia
670,-3.915,-47.355,4912445.816727623,Amazonia
672,-3.925,-47.945,4912388.631736548,Amazonia
674,-3.93,-55.41,1228090.0007044582,Amazonia
675,-3.93,-50.995,2456180.0014089164,Amazonia
676,-3.935,-48.09,2456165.6505230977,Amazonia
678,-3.94,-55.4,1228075.6498186393,Amazonia
679,-3.945,-54.04,2456136.9123249976,Amazonia
680,-3.945,-53.98,2456136.9123239024,Amazonia
683,-3.9394440000000004,-47.649444,8596529.403021341,Amazonia
687,-3.965,-50.77,2456079.2173645496,Amazonia
688,-3.96,-47.8,1228046.8387676154,Amazonia
689,-3.96,-47.61,1228046.8387643294,Amazonia
696,-3.97,-51.91,1228032.3786024107,Amazonia
697,-3.9695,-47.606,30700866.722915214,Amazonia
698,-3.9704550000000003,-47.109545000000004,12280265.763237547,Amazonia
704,-3.98,-55.825,2456035.764025869,Amazonia
