id,latitude,longitude,area(m²),bioma
2033,-30.55,-54.035,2127432.560578998,Pampa
2034,-30.61,-52.46,1063071.3163536906,Pampa
2035,-30.615,-52.44,2126035.025269734,Pampa
2037,-30.865,-52.47,6361903.175562432,Pampa
2038,-30.876428999999998,-52.495,3180572.096814466,Pampa
2041,-31.33,-53.75,3165722.751132855,Pampa
2042,-31.37,-53.71,1054800.9895984905,Pampa
2043,-31.38,-53.72,1054690.92724206,Pampa
2044,-31.38,-53.71,1054690.92724206,Pampa
2045,-31.38,-53.7,1054690.92724206,Pampa
2046,-31.39,-53.73,1054580.832689097,Pampa
2047,-31.39,-53.72,1054580.832689097,Pampa
2048,-31.39,-53.71,1054580.8326869064,Pampa
2049,-31.4,-53.72,1054470.7059439828,Pampa
2077,-32.0,-52.165,2095608.598920184,Pampa
