datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
2018/10/09 15:30:00,19.0,0.0,1.0,-6.62575,-39.39204
2018/10/09 13:15:00,34.0,0.0,1.0,-8.92,-43.13399999999999
2018/10/09 13:15:00,4.0,0.0,0.96,-6.376,-41.583
2018/10/09 13:15:00,4.0,0.0,0.96,-6.374,-41.592
2018/10/09 13:15:00,4.0,0.0,1.0,-6.292000000000001,-42.785
2018/10/09 13:20:00,27.0,0.0,1.0,-14.142999999999999,-41.658
2018/10/09 13:20:00,27.0,0.0,1.0,-14.133,-41.656000000000006
2018/10/09 13:20:00,23.0,0.0,1.0,-14.020999999999999,-42.917
2018/10/09 13:15:00,34.0,0.0,1.0,-8.916,-43.161
2018/10/09 13:20:00,8.0,0.0,1.0,-13.790999999999999,-40.134
2018/10/09 13:15:00,77.0,0.0,1.0,-12.828,-40.512
2018/10/09 15:30:00,95.0,0.0,0.61,-5.8731,-40.92575
2018/10/09 15:30:00,95.0,0.0,1.0,-5.8681,-40.92974
2018/10/09 16:05:00,35.0,0.0,1.0,-9.185,-43.308
2018/10/09 16:10:00,34.0,0.0,1.0,-7.604,-42.445
2018/10/09 16:10:00,34.0,0.0,1.0,-7.603,-42.455
2018/10/09 16:10:00,34.0,0.0,1.0,-7.602,-42.428999999999995
2018/10/09 16:10:00,34.0,0.0,1.0,-7.601,-42.44
2018/10/09 16:10:00,34.0,0.0,1.0,-7.586,-42.478
2018/10/09 16:10:00,34.0,0.0,1.0,-7.582999999999999,-42.463
2018/10/09 16:10:00,34.0,0.0,1.0,-7.582000000000001,-42.718
2018/10/09 16:10:00,34.0,0.0,1.0,-7.581,-42.448
2018/10/09 16:10:00,34.0,0.0,1.0,-7.58,-42.702
2018/10/09 16:10:00,34.0,0.0,1.0,-7.5760000000000005,-42.67
2018/10/09 16:10:00,34.0,0.0,1.0,-7.574,-42.655
2018/10/09 16:10:00,34.0,0.0,1.0,-7.574,-42.48
2018/10/09 16:10:00,71.0,0.0,1.0,-7.5489999999999995,-42.045
2018/10/09 16:10:00,71.0,0.0,1.0,-7.5489999999999995,-42.04
2018/10/09 16:10:00,4.0,0.0,1.0,-6.381,-41.598
2018/10/09 15:30:00,33.0,0.0,1.0,-10.21969,-40.25372
2018/10/09 15:30:00,72.0,0.0,1.0,-9.99191,-42.35671
2018/10/09 15:30:00,57.0,0.0,1.0,-9.3545,-42.62595
2018/10/09 15:30:00,57.0,0.0,1.0,-9.349639999999999,-42.62614
2018/10/09 15:30:00,57.0,0.0,1.0,-9.06185,-42.64115
2018/10/09 15:30:00,57.0,0.0,1.0,-9.06124,-42.63605
2018/10/09 15:30:00,57.0,0.0,1.0,-9.05884,-42.63926
2018/10/09 15:30:00,34.0,0.0,1.0,-7.16527,-43.33181
2018/10/09 15:30:00,34.0,0.0,1.0,-7.16512,-43.33129
2018/10/15 15:49:42,9.0,1.75,0.97,-7.09,-42.98
2018/10/15 15:49:42,9.0,1.75,1.0,-7.09,-42.96
2018/10/01 07:18:47,19.0,0.0,1.0,-12.615169999999999,-42.890915
2018/10/02 12:49:44,64.0,0.0,1.0,-6.93,-38.7
2018/10/02 13:04:51,27.0,0.0,1.0,-5.91,-42.43
2018/10/02 19:19:50,16.0,0.0,1.0,-6.04,-42.46
2018/10/02 19:19:45,120.0,0.0,1.0,-6.68,-40.43
2018/10/02 20:34:54,3.0,0.0,1.0,-5.55,-42.97
2018/10/03 11:01:35,28.0,0.45,1.0,-5.967651,-42.571476000000004
2018/10/03 11:01:51,28.0,0.0,1.0,-6.913239999999999,-42.929256
2018/10/03 11:02:04,28.0,0.0,1.0,-7.503253999999999,-43.740444000000004
2018/10/07 12:04:39,69.0,0.0,1.0,-7.55,-42.06
2018/10/08 03:18:00,32.0,0.0,1.0,-9.465810000000001,-40.3533
2018/10/09 03:50:00,4.0,0.0,1.0,-7.115,-42.403999999999996
2018/10/09 03:50:00,4.0,0.0,1.0,-7.108,-42.398
2018/10/09 15:30:00,4.0,0.0,1.0,-7.16,-42.36999
2018/10/10 01:35:00,5.0,0.0,1.0,-7.127000000000001,-42.408
2018/10/11 15:55:00,37.0,0.0,1.0,-9.17,-43.391000000000005
2018/10/12 16:18:00,37.0,0.0,1.0,-12.08199,-43.13087
2018/10/18 19:18:55,2.0,3.0,1.0,-14.74,-42.38
2018/10/20 12:49:13,120.0,0.0,0.9,-11.75,-39.33
2018/10/20 12:49:10,118.0,4.97,0.9,-12.31,-40.76
2018/10/21 13:49:33,5.0,0.0,1.0,-8.53,-38.6
2018/10/21 13:49:33,120.0,0.0,1.0,-8.88,-37.91
2018/10/21 13:49:33,83.0,0.0,1.0,-8.91,-37.22
2018/10/29 14:04:43,0.0,3.55,0.01,-7.23,-41.63
2018/10/10 19:52:14,24.0,0.0,1.0,-14.745922,-43.988632
2018/10/29 20:04:53,7.0,1.27,1.0,-5.55,-42.97
2018/10/14 15:04:07,22.0,0.0,1.0,-13.19,-41.22
2018/10/14 15:03:59,27.0,5.43,1.0,-14.73,-41.12
2018/10/11 20:04:29,59.0,0.0,1.0,-9.22,-43.05
2018/10/11 20:34:54,6.0,0.0,1.0,-5.52,-41.86
2018/10/15 17:00:00,77.0,18.7,0.03,-9.53013,-43.70232
2018/10/15 17:00:00,77.0,17.02,0.04,-9.529530000000001,-43.69896
2018/10/11 21:04:07,35.0,0.0,1.0,-12.58,-40.38
2018/10/15 17:00:00,77.0,24.42,0.02,-9.396939999999999,-43.65025
2018/10/15 17:00:00,77.0,24.42,0.01,-9.39631,-43.64672
2018/10/15 17:00:00,77.0,24.42,0.02,-9.39157,-43.65123
2018/10/11 22:19:35,73.0,0.0,1.0,-8.37,-41.51
2018/10/11 22:19:35,73.0,0.0,1.0,-8.39,-41.53
2018/10/11 22:19:35,73.0,0.0,1.0,-8.39,-41.5
2018/10/15 17:00:00,61.0,16.75,0.01,-9.36846,-43.027590000000004
2018/10/15 17:00:00,119.0,1.95,0.0,-9.246789999999999,-40.44923
2018/10/15 17:00:00,63.0,25.05,0.0,-9.23029,-43.44766
2018/10/15 17:00:00,38.0,8.75,0.36,-7.970160000000001,-40.932590000000005
2018/10/15 17:00:00,9.0,9.6,0.23,-7.43157,-39.7102
2018/10/15 17:00:00,9.0,3.13,0.24,-7.42811,-40.0981
2018/10/15 17:00:00,9.0,9.6,0.24,-7.42758,-39.707879999999996
2018/10/11 22:49:25,60.0,0.0,1.0,-9.72,-44.05
2018/10/11 23:19:34,73.0,0.0,1.0,-8.32,-42.31
2018/10/11 23:19:26,60.0,0.0,1.0,-9.72,-44.07
2018/10/15 17:00:00,9.0,3.13,0.24,-7.4269300000000005,-40.09182
2018/10/15 17:00:00,8.0,1.55,1.0,-6.6261,-42.28944
2018/10/15 17:00:00,0.0,0.15,0.9,-6.2946599999999995,-42.68501
2018/10/15 17:00:00,118.0,24.65,0.24,-14.56567,-41.30615
2018/10/15 17:00:00,118.0,24.65,0.24,-14.5652,-41.30772
2018/10/15 17:00:00,13.0,19.78,0.24,-14.000570000000002,-40.567890000000006
2018/10/15 17:00:00,13.0,19.78,0.24,-14.00051,-40.5711
2018/10/15 17:00:00,13.0,11.05,0.24,-13.99143,-40.6444
2018/10/15 17:00:00,22.0,4.38,0.24,-13.154879999999999,-41.25777
2018/10/27 16:36:00,110.0,0.0,,-3.04564,-39.66188
2018/10/27 16:36:00,110.0,0.0,,-3.0430099999999998,-39.66131
2018/10/01 03:48:00,13.0,0.0,,-15.429260000000001,-44.26802
2018/10/01 03:48:00,13.0,0.0,,-15.42586,-44.26344
2018/10/01 03:48:00,13.0,0.0,,-15.425170000000001,-44.26722
2018/10/01 03:48:00,13.0,0.0,,-15.42177,-44.26263
2018/10/01 03:48:00,13.0,0.0,,-15.418370000000001,-44.25806
2018/10/01 16:18:00,11.0,0.0,,-15.60821,-44.419140000000006
2018/10/01 16:18:00,13.0,0.0,,-15.42508,-44.26481
2018/10/01 03:48:00,84.0,0.0,,-4.82365,-40.87587
2018/10/01 03:48:00,21.0,0.0,,-4.02965,-41.727540000000005
2018/10/01 18:05:00,56.0,0.0,,-4.48,-40.63
2018/10/01 16:24:00,84.0,0.0,,-4.81762,-39.490140000000004
2018/10/01 16:24:00,84.0,0.0,,-4.81358,-39.490829999999995
2018/10/01 16:24:00,84.0,0.0,,-4.64524,-39.18629
