id,latitude,longitude,area(m²),bioma
33,-1.785,-55.335,4921303.544452358,Amazonia
34,-1.99,-48.935,2460369.4211636567,Amazonia
35,-2.44,-49.13,1229821.0503475445,Amazonia
36,-2.66,-48.96,1229616.3839865855,Amazonia
38,-2.805,-47.6,2458943.6736943587,Amazonia
43,-3.11,-49.0,1229142.784816277,Amazonia
44,-3.12,-48.99,1229131.4219375546,Amazonia
47,-3.205,-47.86,2458066.7224372663,Amazonia
48,-3.2194439999999998,-47.548333,7374082.9300069725,Amazonia
55,-3.34,-47.67,6144361.048569501,Amazonia
57,-3.385,-47.115,4915268.080588235,Amazonia
59,-3.42,-47.01,1228773.587149717,Amazonia
67,-4.0,-47.9,1227988.779557882,Amazonia
68,-4.131667,-47.781667,8594572.363685207,Amazonia
69,-4.21,-48.04,1227674.407845668,Amazonia
71,-4.235,-47.828333,6138187.263147103,Amazonia
72,-4.24,-47.77,1227628.1865109887,Amazonia
73,-4.25,-47.78,1227612.7065702358,Amazonia
74,-4.27,-47.21,1227581.6374367264,Amazonia
76,-4.32,-55.96,1227503.327349613,Amazonia
77,-4.51,-47.155,7363184.610505372,Amazonia
78,-4.565,-46.17,2454212.8909041323,Amazonia
86,-4.865,-65.29,2453181.427197844,Amazonia
87,-4.911667,-48.185,6132570.512052133,Amazonia
99,-5.815,-49.175,4898966.163003038,Amazonia
132,-6.12,-48.495,2448156.5525251282,Amazonia
140,-6.14,-48.511429,9792246.389742514,Amazonia
143,-6.15,-48.48,1224011.2106698146,Amazonia
144,-6.16,-48.48,1223988.7828080591,Amazonia
146,-6.1683330000000005,-48.475,9791775.440952724,Amazonia
156,-6.248846,-48.455769000000004,11014181.33966937,Amazonia
194,-6.575,-51.12,2446051.976102769,Amazonia
198,-6.59,-51.11,1222990.0217208092,Amazonia
211,-6.715,-49.705,3668049.0185790136,Amazonia
234,-6.946428999999999,-48.675,3666331.9470753632,Amazonia
237,-6.97,-49.02,1222051.5151964268,Amazonia
309,-7.495,-49.265,4882674.770065165,Amazonia
352,-7.855,-55.35,2439325.429698929,Amazonia
362,-7.91,-61.53,1219504.8926490915,Amazonia
434,-8.315,-55.105,3654942.042340084,Amazonia
435,-8.32,-55.12,1218293.8393947924,Amazonia
451,-8.41,-61.615,2436039.703595526,Amazonia
455,-8.433095,-61.645952,24359201.28674258,Amazonia
456,-8.435,-51.27,4871772.877210672,Amazonia
467,-8.51,-51.005,2435423.965541747,Amazonia
481,-8.561667,-61.478333,15828299.174912276,Amazonia
483,-8.575,-61.44,2435019.8456855174,Amazonia
490,-8.61,-61.325,7304402.898287457,Amazonia
492,-8.61,-64.02,1217400.4951104738,Amazonia
500,-8.64,-50.91,1217306.3432856302,Amazonia
504,-8.65,-64.025,2434549.7739752275,Amazonia
505,-8.65,-50.9,1217274.886985423,Amazonia
508,-8.66,-50.89,1217243.394513952,Amazonia
513,-8.68,-54.91,1217180.3010440741,Amazonia
527,-8.8,-63.8,1216798.7018057548,Amazonia
532,-8.835,-50.31,2433372.832945907,Amazonia
533,-8.83,-50.285,4866809.916764382,Amazonia
537,-8.855,-50.250714,4866520.444288031,Amazonia
540,-8.86,-50.28,1216605.9491913356,Amazonia
543,-8.87,-50.27,1216573.6971857466,Amazonia
601,-9.055,-61.455,3647927.9966573925,Amazonia
611,-9.12,-64.08,1215755.6471123206,Amazonia
618,-9.145,-50.225,3647034.4172341176,Amazonia
622,-9.16,-50.22,1215622.6626155889,Amazonia
631,-9.186111,-64.03944399999999,4862123.587925555,Amazonia
637,-9.206429,-63.485,3646400.33772403,Amazonia
655,-9.32,-50.315,2430169.8861831147,Amazonia
659,-9.35,-51.64,1214983.0910129878,Amazonia
667,-9.395,-50.57,2429659.397618949,Amazonia
668,-9.4,-50.81,1214812.615100036,Amazonia
671,-9.425,-50.815,3644198.239907525,Amazonia
673,-9.44,-50.83,1214675.5842233743,Amazonia
675,-9.445,-50.49,2429316.8204409857,Amazonia
686,-9.455,-62.846111,6073137.412815056,Amazonia
687,-9.46,-62.82,1214606.8520876816,Amazonia
688,-9.46,-50.6,1214606.8520887769,Amazonia
708,-9.535,-63.71,2428695.631106613,Amazonia
738,-9.655,-66.57,2427858.2796238367,Amazonia
742,-9.656333,-65.745667,10925379.667057544,Amazonia
752,-9.735,-55.975,4854588.538793509,Amazonia
763,-9.776428999999998,-53.840714,6067508.559864352,Amazonia
764,-9.775,-53.269,9707970.940273127,Amazonia
773,-9.815,-53.545,3640070.617264269,Amazonia
777,-9.825,-63.575,4853308.471768195,Amazonia
