datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
2017/07/17 03:21:00,0.0,0.0,1.0,-23.18151,-45.64545
2017/07/17 17:29:00,0.0,0.0,1.0,-22.67365,-42.93319
2017/07/17 17:30:00,0.0,0.0,0.97,-20.85875,-43.9089
2017/07/17 15:49:00,0.0,0.0,1.0,-22.45938,-44.42558
2017/07/17 05:01:00,0.0,0.0,0.92,-23.40464,-47.49722
2017/07/17 15:49:00,0.0,0.0,1.0,-23.2559,-46.22821
2017/07/17 22:30:47,0.0,0.0,1.0,-20.9192,-46.2456
2017/07/17 15:49:00,0.0,0.0,1.0,-22.83677,-42.80683
2017/07/17 17:29:00,0.0,0.0,0.87,-22.79765,-45.1467
2017/07/17 17:29:00,0.0,0.0,0.78,-23.04854,-46.75915
2017/07/17 03:20:00,0.0,0.0,0.81,-20.37334,-43.5909
2017/07/17 05:01:00,0.0,0.0,0.82,-23.31545,-46.05138
2017/07/17 17:29:00,0.0,0.0,0.95,-23.43655,-47.18862
2017/07/17 17:30:00,0.0,0.0,0.96,-22.52867,-47.71147
2017/07/17 17:29:00,0.0,0.0,0.94,-22.779020000000003,-47.63129
2017/07/12 15:46:00,0.0,0.0,0.48,-8.35356,-35.41952
2017/07/17 23:24:05,0.0,0.0,0.79,-20.98,-49.92
2017/07/17 21:33:41,0.0,0.0,0.79,-21.43,-49.63
2017/07/17 05:01:00,0.0,0.0,0.86,-23.04376,-53.03878
2017/07/17 19:14:06,0.0,0.0,0.79,-20.6735,-48.9011
2017/07/17 19:39:00,0.0,0.0,0.76,-20.25,-51.25
2017/07/17 05:01:00,0.0,0.0,0.79,-21.15878,-48.66758
2017/07/17 17:29:00,0.0,0.0,0.79,-23.51318,-51.13208
2017/07/17 19:14:21,0.0,0.0,0.77,-20.2712,-51.258
2017/07/17 19:09:00,0.0,0.0,0.77,-20.23,-51.23
2017/07/17 05:01:00,0.0,0.0,0.79,-21.613970000000002,-52.02183
2017/07/17 19:14:04,0.0,0.0,0.79,-21.1535,-50.4498
2017/07/17 01:09:08,0.0,0.0,0.79,-21.41,-51.13
2017/07/17 21:33:35,0.0,0.0,0.79,-20.97,-51.51
2017/07/17 19:14:06,0.0,0.0,0.79,-20.6711,-48.8887
2017/07/17 02:04:00,0.0,0.0,0.86,-22.7,-53.02
2017/07/17 01:33:40,0.0,0.0,0.79,-21.23,-51.02
2017/07/17 07:24:19,0.0,0.0,0.79,-22.89,-51.85
2017/07/17 17:33:24,0.0,0.0,0.76,-20.24,-51.27
2017/07/17 00:39:06,0.0,0.0,0.79,-20.96,-51.64
2017/07/17 17:00:00,0.0,0.0,0.92,-23.4,-47.494
2017/07/17 17:00:00,0.0,0.0,0.95,-23.404,-47.643
2017/07/17 17:00:00,0.0,0.0,0.77,-22.744,-43.733000000000004
2017/07/17 17:00:00,0.0,0.0,0.92,-22.89,-43.465
2017/07/17 17:00:00,0.0,0.0,1.0,-23.427,-48.123999999999995
2017/07/17 17:30:00,0.0,0.0,1.0,-21.573610000000002,-46.3521
2017/07/17 17:29:00,0.0,0.0,0.78,-23.36981,-47.45428
2017/07/17 05:00:00,0.0,0.0,0.81,-20.36971,-43.5808
2017/07/17 05:01:00,0.0,0.0,0.95,-23.428160000000002,-47.181509999999996
2017/07/17 17:30:00,0.0,0.0,0.96,-22.5279,-47.70802
2017/07/17 17:29:00,0.0,0.0,1.0,-23.029320000000002,-45.63081
2017/07/17 17:30:00,0.0,0.0,1.0,-19.9366,-44.41465
2017/07/17 05:00:00,0.0,0.0,0.81,-20.363129999999998,-43.58357
2017/07/24 04:29:00,0.0,0.0,1.0,-21.275660000000002,-45.33083
2017/07/28 17:24:00,0.0,0.0,0.99,-20.37128,-43.13739
2017/07/28 17:23:00,0.0,0.0,1.0,-22.204729999999998,-47.27345
2017/07/28 03:15:00,0.0,0.0,0.79,-23.22382,-46.2795
2017/07/30 04:18:00,0.0,0.0,1.0,-23.03429,-53.06739
2017/07/21 00:44:11,0.0,0.0,1.0,-21.6658992767334,-47.172698974609396
2017/07/21 17:54:00,0.0,0.0,0.6,-25.3532,-51.87315
2017/07/23 04:49:00,0.0,0.0,1.0,-22.9826,-52.001979999999996
2017/07/23 00:01:55,0.0,0.0,1.0,-20.2397994995117,-40.213798522949205
2017/07/25 16:38:00,0.0,0.0,0.99,-28.013690000000004,-50.725229999999996
2017/07/27 05:14:00,0.0,0.0,1.0,-22.99695,-50.40968
2017/07/20 00:54:18,0.0,0.0,1.0,-22.74,-52.5
2017/07/26 19:11:06,0.0,0.0,0.99,-20.6172,-43.7688
2017/07/27 16:01:00,0.0,0.0,1.0,-22.946170000000002,-42.06108
2017/07/30 06:05:03,0.0,0.0,0.29,-27.76,-48.59
2017/07/20 21:55:42,0.0,0.0,1.0,-20.2604,-40.2632
2017/07/20 19:23:50,0.0,0.0,1.0,-18.89,-50.75
2017/07/16 18:54:12,0.0,0.0,1.0,-21.92,-49.3
2017/07/13 02:08:00,0.0,0.0,1.0,-23.349,-51.955
2017/07/09 02:32:00,0.0,0.0,1.0,-22.896,-52.536
2017/07/08 12:44:00,0.0,0.0,1.0,-20.079,-42.766999999999996
2017/07/10 14:11:00,0.0,0.0,0.51,-23.734,-51.792
2017/07/16 13:35:00,0.0,0.0,0.64,-25.791,-53.681999999999995
2017/07/16 13:35:00,0.0,0.0,0.59,-26.74,-53.18
2017/07/16 13:35:00,0.0,0.0,0.58,-26.735,-52.443999999999996
2017/07/20 13:09:00,0.0,0.0,1.0,-20.686,-42.608000000000004
2017/07/22 12:55:00,0.0,0.0,0.92,-17.557000000000002,-39.936
2017/07/22 12:55:00,0.0,0.0,0.92,-17.555999999999997,-39.946
2017/07/28 14:00:00,0.0,0.0,0.97,-29.127,-52.912
2017/07/29 13:05:00,0.0,0.0,0.23,-29.098000000000003,-50.089
2017/07/29 13:05:00,0.0,0.0,0.23,-29.1,-50.095
2017/07/26 14:10:00,0.0,0.0,1.0,-20.796999999999997,-49.276
2017/07/17 12:38:00,0.0,0.0,1.0,-21.677,-41.263000000000005
2017/07/29 13:03:00,0.0,0.0,1.0,-21.121,-50.638999999999996
2017/07/26 16:54:00,0.0,0.0,0.64,-24.581999999999997,-47.98
2017/07/13 17:04:00,0.0,0.0,1.0,-25.28664,-49.349270000000004
2017/07/27 16:03:00,0.0,0.0,1.0,-18.233710000000002,-50.19575
2017/07/03 16:52:00,0.0,0.0,1.0,-21.39627,-51.26719
2017/07/23 17:17:00,0.0,0.0,1.0,-23.582829999999998,-51.46775
2017/07/31 16:27:00,0.0,0.0,0.99,-21.04666,-43.85029
2017/07/23 17:16:00,0.0,0.0,1.0,-25.18985,-51.62878
2017/07/24 16:58:00,0.0,0.0,1.0,-25.37704,-51.00397
2017/07/28 17:22:00,0.0,0.0,1.0,-29.40843,-53.211040000000004
2017/07/29 17:03:00,0.0,0.0,0.49,-27.209629999999997,-49.33165
2017/07/26 17:59:00,0.0,0.0,1.0,-29.185990000000004,-52.6319
2017/07/26 03:52:00,0.0,0.0,1.0,-23.035339999999998,-50.251909999999995
2017/07/01 03:21:00,0.0,5.2,0.88,-22.695999999999998,-43.759570000000004
2017/07/16 16:08:00,0.0,0.0,1.0,-21.15175,-48.88433
2017/07/26 18:00:00,0.0,0.0,1.0,-26.39722,-51.80672
2017/07/23 19:24:26,0.0,0.0,1.0,-23.8,-52.94
2017/07/26 16:20:00,0.0,0.0,1.0,-26.204420000000002,-51.45496
2017/07/20 04:05:00,0.0,0.0,1.0,-23.02835,-53.072540000000004
2017/07/27 16:02:00,0.0,0.0,1.0,-22.53697,-44.612770000000005
2017/07/23 17:15:00,0.0,0.0,0.16,-29.08015,-50.84968
2017/07/25 16:39:00,0.0,0.0,0.88,-22.87849,-43.653659999999995
2017/07/14 16:46:00,0.0,0.0,1.0,-21.95741,-50.51462
2017/07/04 20:09:06,0.0,0.0,1.0,-21.21,-48.92
2017/07/27 18:09:22,0.0,0.0,1.0,-23.3,-55.33
2017/07/22 17:35:00,0.0,0.0,0.67,-25.85584,-51.24074
2017/07/26 16:20:00,0.0,0.0,1.0,-23.14526,-45.16626
2017/07/31 16:27:00,0.0,0.0,1.0,-22.94533,-47.18333
2017/07/27 16:02:00,0.0,0.0,1.0,-21.017770000000002,-48.70134
2017/07/27 18:58:42,0.0,0.0,0.66,-25.5074,-52.7364
2017/07/25 04:09:00,0.0,0.0,1.0,-16.86994,-42.15945
2017/07/14 04:17:00,0.0,0.0,0.7,-23.250339999999998,-47.0746
2017/07/04 04:04:00,0.0,0.0,0.87,-20.12859,-43.25286
2017/07/24 16:58:00,0.0,0.0,0.68,-25.47338,-52.690690000000004
2017/07/26 05:34:00,0.0,0.0,0.66,-25.49052,-52.714259999999996
2017/07/24 16:58:00,0.0,0.0,1.0,-25.14624,-50.79292
2017/07/08 16:58:00,0.0,0.0,0.94,-22.505370000000003,-44.618359999999996
2017/07/27 17:41:00,0.0,0.0,0.22,-29.02908,-52.53188000000001
2017/07/21 17:55:00,0.0,0.0,1.0,-24.04498,-53.97496999999999
2017/07/20 16:33:00,0.0,0.0,0.84,-22.77975,-43.71535
2017/07/15 16:03:43,0.0,0.0,1.0,-22.08,-47.24
2017/07/26 17:59:00,0.0,0.0,0.19,-29.43696,-51.1858
2017/07/22 18:17:42,0.0,0.0,0.96,-15.5261,-42.6163
2017/07/27 17:43:00,0.0,0.0,1.0,-18.23413,-50.20152
2017/07/10 03:51:00,0.0,0.0,1.0,-19.83932,-40.080890000000004
2017/07/13 04:32:00,0.0,0.0,0.6,-8.39525,-35.02002
2017/07/08 16:57:00,0.0,0.0,0.49,-29.111,-53.014430000000004
2017/07/29 17:04:00,0.0,0.0,0.56,-25.04543,-51.76945
2017/07/08 16:58:00,0.0,0.0,0.97,-25.07564,-50.11399
2017/07/10 03:52:00,0.0,0.0,0.95,-22.78367,-43.757509999999996
2017/07/25 16:40:00,0.0,0.0,1.0,-20.89813,-48.67344
2017/07/04 16:36:00,0.0,0.2,1.0,-8.98354,-35.47077
2017/07/16 16:08:00,0.0,0.0,1.0,-21.918770000000002,-49.3047
2017/07/22 17:34:00,0.0,0.0,0.77,-29.539790000000004,-53.07371
2017/07/24 16:58:00,0.0,0.0,1.0,-23.80285,-47.48212
2017/07/29 17:05:00,0.0,0.0,1.0,-23.49297,-52.13092
2017/07/15 18:07:00,0.0,0.0,1.0,-21.67594,-51.96311
2017/07/21 16:14:00,0.0,0.0,1.0,-23.0337,-50.73457
2017/07/30 04:17:00,0.0,0.0,1.0,-21.440279999999998,-50.248129999999996
2017/07/30 16:44:00,0.0,0.0,0.94,-28.71167,-50.60224
2017/07/11 17:42:00,0.0,0.0,1.0,-23.17122,-52.900130000000004
2017/07/23 17:17:00,0.0,0.0,0.9,-20.3319,-43.65705
2017/07/09 19:05:10,0.0,0.0,1.0,-21.2379,-48.7328
2017/07/28 17:22:00,0.0,0.0,1.0,-27.327140000000004,-51.88902
2017/07/27 17:41:00,0.0,0.0,0.22,-28.84729,-52.141490000000005
2017/07/12 04:55:00,0.0,0.0,1.0,-23.00045,-50.4008
2017/07/27 17:41:00,0.0,0.0,1.0,-26.7574,-50.86521
2017/07/25 16:38:00,0.0,0.0,1.0,-27.01997,-52.74635
2017/07/27 16:02:00,0.0,0.0,1.0,-21.8743,-47.25323
2017/07/19 16:52:00,0.0,0.0,0.95,-23.98455,-53.64375
2017/07/04 20:09:22,0.0,0.0,1.0,-23.29,-52.42
2017/07/16 18:54:05,0.0,0.0,1.0,-20.94,-51.59
2017/07/31 18:06:00,0.0,0.0,0.95,-26.27879,-52.44831
2017/07/16 17:48:00,0.0,0.0,0.37,-24.555770000000003,-51.61234
2017/07/14 04:15:00,0.0,0.0,0.98,-15.848920000000001,-41.594809999999995
2017/07/19 16:51:00,0.0,0.0,0.93,-25.007270000000002,-50.57282
2017/07/28 17:22:00,0.0,0.0,0.2,-29.294190000000004,-52.78856999999999
2017/07/21 17:54:00,0.0,0.0,0.96,-25.17476,-50.2098
2017/07/23 23:01:43,0.0,0.0,1.0,-20.9719,-48.6773
2017/07/16 03:39:00,0.0,0.0,0.8,-22.849339999999998,-43.51894
2017/07/23 17:17:00,0.0,0.0,1.0,-21.623089999999998,-45.42904
2017/07/25 16:39:00,0.0,0.0,0.66,-24.73198,-50.18011
2017/07/16 17:48:00,0.0,0.0,0.86,-23.57412,-54.2795
2017/07/21 16:15:00,0.0,0.0,0.99,-17.55751,-39.93202
2017/07/25 16:39:00,0.0,0.0,0.73,-25.84802,-50.74499
2017/07/24 04:30:00,0.0,0.0,1.0,-23.14525,-52.81324
2017/07/29 17:04:00,0.0,0.0,1.0,-25.44538,-51.50486
2017/07/28 17:22:00,0.0,0.0,0.46,-27.1313,-51.67468
2017/07/29 17:04:00,0.0,0.0,1.0,-25.77338,-49.92155
2017/07/24 04:30:00,0.0,0.0,1.0,-23.1495,-52.80976
2017/07/24 21:09:18,0.0,0.0,1.0,-22.85,-51.44
2017/07/22 17:35:00,0.0,0.0,1.0,-26.00008,-50.70284
2017/07/21 17:54:00,0.0,0.0,1.0,-24.82769,-50.85074
2017/07/25 16:40:00,0.0,0.0,1.0,-21.14854,-48.91363
2017/07/08 16:57:00,0.0,0.0,0.06,-29.26363,-51.38517
2017/07/27 17:41:00,0.0,0.0,1.0,-27.625629999999997,-50.10949
2017/07/23 21:54:54,0.0,0.0,1.0,-18.5443,-49.577
2017/07/17 05:01:00,0.0,0.0,0.79,-20.873179999999998,-51.50675
2017/07/26 18:00:00,0.0,0.0,1.0,-25.0772,-51.38625
2017/07/28 17:23:00,0.0,0.0,0.67,-25.49805,-49.14535
2017/07/03 06:00:27,0.0,0.0,1.0,-21.5795,-49.755
2017/07/20 16:34:00,0.0,0.0,0.92,-19.94688,-44.294940000000004
2017/07/06 03:27:00,0.0,0.0,0.85,-22.90243,-43.75323
2017/07/07 22:09:22,0.0,0.0,1.0,-23.23,-54.47
2017/07/29 17:04:00,0.0,0.0,1.0,-24.412229999999997,-51.81969
2017/07/23 23:04:02,0.0,0.0,1.0,-22.93,-52.05
2017/07/29 17:04:00,0.0,0.0,1.0,-26.865609999999997,-49.87775
2017/07/21 00:54:08,0.0,0.0,1.0,-21.38,-49.7
2017/07/22 20:08:38,0.0,0.0,0.95,-17.44,-40.19
2017/07/29 17:03:00,0.0,0.0,0.96,-29.51483,-52.84325
