id,latitude,longitude,area(m²),bioma
57,-2.74,-42.865,2459075.1686348817,Cerrado
58,-2.84,-42.1,1229435.803345936,Cerrado
59,-2.84,-41.99,1229435.803345936,Cerrado
60,-2.855,-42.185,3688255.4440305936,Cerrado
61,-2.85,-42.12,1229425.4247286592,Cerrado
62,-2.85,-42.065,4917701.662453126,Cerrado
63,-2.86,-42.05,1229415.0096498718,Cerrado
64,-2.87,-42.165,2458809.116236672,Cerrado
65,-2.915,-42.12,2458714.1410257085,Cerrado
66,-2.96,-42.24,1229308.8537921652,Cerrado
67,-2.97,-42.25,1229298.0376991923,Cerrado
70,-3.075,-42.645,4916729.053177844,Cerrado
71,-3.07,-42.29,1229187.8718321586,Cerrado
72,-3.105,-42.58,2458296.8960672896,Cerrado
73,-3.13,-42.6,1229120.0226049891,Cerrado
74,-3.15,-42.69,7374605.595552479,Cerrado
77,-3.22,-42.74,6145078.905454655,Cerrado
79,-3.26,-42.855,2457937.0287961275,Cerrado
81,-3.275,-42.788333,6144759.131803722,Cerrado
82,-3.33,-42.2525,11059983.619314456,Cerrado
83,-3.38,-42.3,1228823.1936240443,Cerrado
84,-3.39,-42.31,1228810.846671168,Cerrado
85,-3.465,-42.62,4914868.313403957,Cerrado
88,-3.56,-42.92,1228595.3728698627,Cerrado
90,-3.57,-42.91,1228582.3699821883,Cerrado
92,-3.585,-42.925,3685694.9162000325,Cerrado
95,-3.63,-43.045,2457007.1749277273,Cerrado
96,-3.65,-43.03,3685431.068967473,Cerrado
97,-3.678636,-41.532272999999996,9827468.55028792,Cerrado
98,-3.771667,-43.175,4913244.838133437,Cerrado
99,-3.765,-43.125,3684971.445119568,Cerrado
100,-3.838333,-42.911667,8597536.549873764,Cerrado
101,-3.86,-42.98,1228189.4369489243,Cerrado
103,-3.87,-42.99,1228175.3410549106,Cerrado
104,-3.87,-42.97,1228175.3410549106,Cerrado
109,-4.11,-43.38,3683478.2989741196,Cerrado
113,-4.285,-43.32,4910232.868951328,Cerrado
114,-4.298333,-43.29,7365239.814958199,Cerrado
118,-4.695,-43.115,3680669.51013448,Cerrado
119,-4.705,-43.135,3680618.1188960476,Cerrado
120,-4.72,-43.12,1226844.0787698643,Cerrado
122,-4.82,-44.355,2453340.3323740815,Cerrado
130,-5.25,-43.41,1225880.876486534,Cerrado
131,-5.31,-43.36,1225765.395036185,Cerrado
133,-5.42,-43.475,2451100.5564910616,Cerrado
134,-5.465,-46.695,3676392.9689025707,Cerrado
138,-5.55,-43.35,1225290.3759556436,Cerrado
139,-5.635,-46.08,2450234.2253099056,Cerrado
140,-5.63,-45.92,1225127.3816116904,Cerrado
141,-5.635,-43.83,2450234.225312096,Cerrado
142,-5.64,-43.505,4900427.338444164,Cerrado
143,-5.645,-43.475,3675299.9568346636,Cerrado
144,-5.65,-43.49,1225086.2694327568,Cerrado
146,-5.725,-46.14,2449861.598052198,Cerrado
152,-5.83,-46.17,1224709.7159877666,Cerrado
153,-5.84,-46.18,1224688.4510149043,Cerrado
154,-5.895,-44.09,7347425.036457048,Cerrado
155,-5.92,-47.88,1224517.0227391268,Cerrado
156,-5.93,-47.89,1224495.43064989,Cerrado
157,-5.98,-46.02,1224386.9250652408,Cerrado
158,-5.99,-46.03,1224365.1149243421,Cerrado
