datahora,diasemchuva,precipitacao,riscofogo,latitude,longitude
2018/12/11 19:48:14,10.0,0.0,1.0,-21.04,-50.26
2018/12/06 04:54:00,6.0,0.0,0.24,-25.13288,-50.72139
2018/12/06 04:54:00,6.0,0.0,0.19,-25.043789999999998,-50.72371
2018/12/06 04:54:00,6.0,0.0,1.0,-25.00913,-50.682809999999996
2018/12/06 04:54:00,6.0,0.0,1.0,-25.00485,-50.68205
2018/12/06 04:54:00,6.0,0.0,1.0,-24.57005,-50.9096
2018/12/06 04:54:00,6.0,0.0,1.0,-24.5663,-50.90502
2018/12/06 04:54:00,6.0,0.0,1.0,-24.56583,-50.9091
2018/12/06 04:54:00,5.0,0.0,0.91,-20.996010000000002,-51.79457
2018/12/06 13:55:00,5.0,0.0,0.78,-26.045,-50.117
2018/12/06 13:55:00,5.0,0.0,0.88,-25.585,-50.228
2018/12/06 13:55:00,5.0,0.0,0.88,-25.583000000000002,-50.248000000000005
2018/12/06 13:55:00,5.0,0.0,0.17,-25.578000000000003,-50.24
2018/12/06 13:55:00,6.0,0.0,0.16,-25.51,-52.728
2018/12/06 16:40:00,5.0,0.0,0.36,-24.730999999999998,-49.044
2018/12/06 16:40:00,5.0,0.0,1.0,-24.729,-48.864
2018/12/06 16:40:00,5.0,0.0,0.4,-23.166,-47.75
2018/12/06 15:42:00,0.0,0.0,0.11,-9.58018,-36.004540000000006
2018/12/06 15:42:00,2.0,0.0,1.0,-9.549610000000001,-36.46741
2018/12/04 18:00:00,4.0,0.25,0.21,-23.60216,-54.75561
2018/12/05 21:04:47,0.0,0.0,1.0,-6.42,-35.15
2018/12/05 21:04:47,0.0,0.0,0.85,-6.44,-35.14
2018/12/05 21:04:26,0.0,0.0,0.29,-9.81,-36.14
2018/12/05 20:44:02,5.0,0.0,0.68,-25.466759,-52.672035
2018/12/05 20:44:02,5.0,0.0,0.69,-25.469851000000002,-52.686512
2018/12/05 20:44:29,5.0,0.0,1.0,-23.950836,-52.811527000000005
2018/12/06 15:42:00,0.0,0.0,0.38,-8.946589999999999,-36.28564
2018/12/06 15:42:00,0.0,0.0,0.38,-8.89108,-35.393440000000005
2018/12/06 15:42:00,0.0,0.0,0.04,-8.8846,-35.28078
2018/12/06 15:42:00,0.0,0.0,0.03,-8.76789,-35.76027
2018/12/06 15:42:00,0.0,0.0,0.08,-8.76188,-35.16114
2018/12/06 15:42:00,0.0,0.0,0.08,-8.75853,-35.161640000000006
2018/12/06 15:42:00,0.0,0.0,0.03,-8.75422,-35.76273
2018/12/06 15:42:00,0.0,0.0,1.0,-8.74238,-36.01234
2018/12/06 15:42:00,0.0,0.0,0.23,-8.7285,-35.49168
2018/12/06 03:06:00,0.0,0.0,1.0,-9.024519999999999,-35.979859999999995
2018/12/06 03:06:00,0.0,0.0,1.0,-9.02347,-35.98584
2018/12/06 03:06:00,9.0,0.0,1.0,-7.270010000000001,-35.00305
2018/12/06 03:06:00,2.0,0.0,1.0,-7.01846,-35.013870000000004
2018/12/06 03:06:00,2.0,0.0,1.0,-7.0176,-35.018879999999996
2018/12/06 03:06:00,0.0,0.0,1.0,-6.96126,-34.91883
2018/12/06 03:06:00,0.0,0.0,1.0,-6.720460000000001,-34.98196
2018/12/06 18:47:51,6.0,0.0,1.0,-25.19,-52.88
2018/12/06 18:47:48,6.0,0.0,0.17,-25.42,-53.03
2018/12/07 21:19:43,3.0,0.0,1.0,-7.03,-35.04
2018/12/07 21:19:28,2.0,0.0,0.7,-9.41,-35.8
2018/12/07 21:34:29,2.0,0.0,0.65,-9.38,-35.78
2018/12/21 16:06:00,0.0,0.0,0.89,-7.725739999999999,-34.8511
2018/12/31 01:04:49,7.0,0.0,0.93,-6.42,-35.06
2018/12/31 01:20:00,7.0,0.03,0.45,-10.638,-37.066
2018/12/31 01:20:00,7.0,0.03,1.0,-10.635,-37.052
2018/12/31 01:20:00,7.0,0.03,1.0,-10.625,-37.054
2018/12/31 03:42:00,7.0,0.0,1.0,-7.88317,-35.17499
2018/12/31 03:42:00,7.0,0.0,1.0,-7.499510000000001,-35.100429999999996
2018/12/31 03:42:00,0.0,0.0,1.0,-12.79068,-38.41137
2018/12/31 03:42:00,0.0,0.0,1.0,-12.78727,-38.4108
2018/12/31 03:42:00,7.0,0.08,1.0,-10.695089999999999,-37.11724
2018/12/31 03:42:00,7.0,0.08,1.0,-10.694519999999999,-37.1208
2018/12/31 16:12:00,0.0,0.3,1.0,-12.11234,-37.83698
2018/12/31 16:18:00,0.0,0.0,1.0,-11.271230000000001,-37.78187
2018/12/31 16:18:00,7.0,0.0,1.0,-10.97938,-37.16493
2018/12/31 16:18:00,0.0,0.0,1.0,-10.65784,-36.89062
2018/12/31 16:18:00,0.0,0.0,1.0,-10.65638,-36.89345
2018/12/31 16:18:00,7.0,0.03,1.0,-10.62495,-37.059509999999996
2018/12/31 16:18:00,7.0,0.03,1.0,-10.62411,-37.0545
2018/12/18 15:30:00,0.0,0.0,1.0,-6.15,-35.242
2018/12/18 15:18:00,4.0,0.0,1.0,-12.611839999999999,-38.05231
2018/12/18 15:18:00,4.0,0.0,1.0,-12.61135,-38.04782
2018/12/18 15:18:00,4.0,0.0,1.0,-12.60977,-38.05118
2018/12/18 15:18:00,0.0,0.0,0.85,-8.5932,-35.30485
