id,latitude,longitude,area(m²),bioma
79,0.89,-60.43,1230762.683865395,Amazonia
80,-1.06,-48.815,2461404.402723359,Amazonia
86,-2.755,-60.235,4918090.180162852,Amazonia
94,-2.9925,-48.39,7375657.704015749,Amazonia
95,-3.04,-49.01,1229221.304350617,Amazonia
96,-3.11,-48.255,2458285.5696347444,Amazonia
103,-3.22,-49.0,1229015.7883795092,Amazonia
104,-3.22,-48.98,1229015.7883806045,Amazonia
105,-3.23,-48.99,1229004.0245556035,Amazonia
108,-3.405,-49.135,3686382.9699798767,Amazonia
110,-3.535,-47.655,4914510.864460827,Amazonia
114,-3.55,-60.33,1228608.339317932,Amazonia
117,-3.65,-48.83,1228477.0351338673,Amazonia
118,-3.82,-47.23,1228245.456227503,Amazonia
120,-3.86,-49.1,1228189.4369489243,Amazonia
121,-3.87,-47.82,1228175.341053815,Amazonia
122,-3.8804550000000004,-47.940455,7368953.04720911,Amazonia
126,-4.07,-55.36,1227885.7736231035,Amazonia
127,-4.085,-47.735,4911453.856696734,Amazonia
128,-4.115,-47.08,4911289.4406791665,Amazonia
131,-4.205,-48.328333,6138418.0420666775,Amazonia
132,-4.211666999999999,-48.245,6138387.337094832,Amazonia
134,-4.26,-47.743333,8593149.18951248,Amazonia
137,-4.305,-59.71,4910107.645637051,Amazonia
141,-4.35,-48.25,1227455.9043359878,Amazonia
143,-4.39,-54.92,1227392.163886232,Amazonia
145,-4.405,-47.195,3682112.3506854363,Amazonia
146,-4.436429,-47.975,3681951.179040237,Amazonia
149,-4.545,-46.33,9817117.22931572,Amazonia
150,-4.55,-47.185,2454262.753277148,Amazonia
151,-4.615,-47.96,7362136.590627135,Amazonia
152,-4.62,-55.735,2454028.703132489,Amazonia
154,-4.655,-47.845,4907820.662353999,Amazonia
166,-4.8,-47.78,1226705.2398666746,Amazonia
169,-4.865,-56.231667,6132962.436503501,Amazonia
173,-4.905,-56.215,4906077.897833492,Amazonia
174,-4.93,-56.265,2452949.3177420003,Amazonia
175,-4.93,-55.81,1226474.6588720954,Amazonia
176,-4.926818,-48.264091,12264746.4067606,Amazonia
178,-4.95,-47.99,1226438.6390080487,Amazonia
179,-4.976667,-56.18,8584744.620442485,Amazonia
181,-5.0,-56.15,1226347.9525600818,Amazonia
184,-5.03,-46.105,2452586.208103907,Amazonia
189,-5.18,-49.05,17164119.218181267,Amazonia
195,-5.271667,-50.945,6129231.796806775,Amazonia
197,-5.316429,-55.910714,6128768.852538676,Amazonia
201,-5.42,-48.96,1225550.2782433406,Amazonia
203,-5.455,-49.025,4901923.618331035,Amazonia
208,-5.5564290000000005,-48.966429,8576951.643559756,Amazonia
213,-5.626429,-59.885,3675402.6463812287,Amazonia
224,-5.781000000000001,-57.589,7348913.984224399,Amazonia
227,-5.782222,-49.178333,44093270.63759352,Amazonia
229,-5.83,-52.1,1224709.7159866714,Amazonia
230,-5.849211,-53.815,18369964.315631915,Amazonia
237,-5.893333,-53.87,11021212.527304627,Amazonia
239,-5.915,-53.59,4898132.758185792,Amazonia
241,-5.919444,-59.929444,8571575.93865,Amazonia
242,-5.925,-53.845,3673507.884036716,Amazonia
249,-5.945,-53.625,4897851.879324938,Amazonia
