id,latitude,longitude,area(m²),bioma
4480,-16.216429,-59.065,3549502.88792647,Pantanal
4491,-16.256429,-56.055,3548799.128797288,Pantanal
4516,-16.32,-55.705,2365120.9222589745,Pantanal
4540,-16.375,-56.19,2364471.489476013,Pantanal
4562,-16.445,-55.7,2363641.856672676,Pantanal
4598,-16.531471,-55.672647,20082054.1410542,Pantanal
4604,-16.555,-55.625,3543526.6118549523,Pantanal
4639,-16.61,-57.13,1180836.3001423895,Pantanal
4654,-16.63,-55.065,2361432.594430026,Pantanal
4702,-16.8,-55.96,1179690.5699568845,Pantanal
4703,-16.78875,-58.31875,21235459.65790753,Pantanal
4705,-16.815,-55.975,4718398.281713668,Pantanal
4797,-17.165,-57.83,2354907.640807764,Pantanal
4807,-17.18,-57.82,1177360.8990016808,Pantanal
4810,-17.19,-57.81,1177298.9044208329,Pantanal
4817,-17.201667,-57.955,5886246.367595778,Pantanal
4856,-17.28,-58.1,1176739.3678053243,Pantanal
4858,-17.279545000000002,-58.064091000000005,15298047.716446787,Pantanal
4863,-17.29,-58.09,1176677.0209519598,Pantanal
4898,-17.4,-56.075,7055933.217648561,Pantanal
4909,-17.43,-56.15,3527401.367468654,Pantanal
4934,-17.464230999999998,-55.738845999999995,14107277.159347767,Pantanal
4946,-17.525,-56.18,2350403.4595673718,Pantanal
4959,-17.569545,-56.200455000000005,5874585.041087017,Pantanal
4967,-17.595,-56.225,3524307.2965703486,Pantanal
4968,-17.59,-55.91,1174790.2448447142,Pantanal
4969,-17.6,-55.925,2349453.6137596504,Pantanal
4973,-17.61,-55.91,1174663.3337381766,Pantanal
4980,-17.625,-55.92,2349136.107382703,Pantanal
4997,-17.67,-55.845,4697126.990282103,Pantanal
4998,-17.665,-55.81,2348627.196868113,Pantanal
5007,-17.68,-55.82,1174218.0370547506,Pantanal
5026,-17.712,-55.84,7044096.0788126085,Pantanal
5069,-17.8,-55.295,2346901.32656124,Pantanal
5071,-17.81,-55.24,1173386.4870024535,Pantanal
5073,-17.82,-55.25,1173322.2755869569,Pantanal
5076,-17.831667000000003,-55.481667,8212806.132940154,Pantanal
5077,-17.828125,-55.275,11732772.678589242,Pantanal
5081,-17.855,-55.445,3519259.5875902525,Pantanal
5082,-17.85,-55.35,1173129.4305044382,Pantanal
5083,-17.85,-55.245,2346258.8610110674,Pantanal
5085,-17.86,-55.36,1173065.0785418118,Pantanal
5086,-17.846905,-55.361667000000004,21116715.263611946,Pantanal
5092,-17.876429,-55.365,3518873.229875088,Pantanal
5112,-17.931667,-56.04666700000001,18762076.13858213,Pantanal
5134,-17.96125,-57.18,10551711.657274837,Pantanal
5135,-17.988332999999997,-56.055,4688965.999252197,Pantanal
5143,-18.015,-56.95,4688317.421942362,Pantanal
5144,-18.015,-56.295,3516156.924069858,Pantanal
5154,-18.04,-55.575,2343801.4738235343,Pantanal
5157,-18.05,-55.815,2343671.435367566,Pantanal
5158,-18.05,-55.455,2343671.435365376,Pantanal
5163,-18.085,-55.845,3514791.028859015,Pantanal
5164,-18.085,-55.815,3514791.028863396,Pantanal
5167,-18.105,-55.655,3514399.825382815,Pantanal
5173,-18.1025,-55.23,7029060.4998773765,Pantanal
5174,-18.11,-55.22,1171444.865184397,Pantanal
5180,-18.12,-57.5,1171379.6002634428,Pantanal
5186,-18.13,-55.23,1171314.3002478746,Pantanal
5187,-18.13,-55.22,1171314.300246779,Pantanal
5193,-18.135,-55.79,4685126.5307755135,Pantanal
5194,-18.125667,-55.208332999999996,12884848.96243719,Pantanal
5202,-18.156429,-55.785,3513419.9742710493,Pantanal
5292,-18.455,-57.038332999999994,5845831.529540293,Pantanal
5299,-18.46,-56.785,2338279.446063763,Pantanal
5300,-18.465,-56.005,7014771.845964283,Pantanal
5306,-18.48,-56.045,2338013.4070672668,Pantanal
5310,-18.485,-56.01,2337946.844763842,Pantanal
5324,-18.52,-55.92,1168740.2441224486,Pantanal
5328,-18.535,-55.928332999999995,9349054.646233425,Pantanal
5349,-18.59,-57.22,1168272.5915791665,Pantanal
5350,-18.59,-57.175,2336545.1831627144,Pantanal
5355,-18.6,-57.23,1168205.6439874312,Pantanal
5380,-18.76,-56.95333299999999,8169772.929258515,Pantanal
5383,-18.78,-56.98,1166994.6010691873,Pantanal
5386,-18.79,-57.01,1166926.9884376815,Pantanal
