,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-5.45,-47.72,Cerrado,1225490.8462769028,0.0,0.0,0.0
1,-6.325,-45.395,Cerrado,3670851.9432095336,0.0,6.0,0.04
2,-7.13,-47.06,Cerrado,1221640.6767203654,0.0,0.0,0.09
3,-7.31,-46.47,Cerrado,3663502.147922801,0.0,3.7,0.05
4,-7.3475,-44.13,Cerrado,12210605.740591746,0.0,6.2,0.22
5,-7.405,-45.29,Cerrado,2441825.6929284805,0.0,1.5,0.9
6,-7.535,-45.445,Cerrado,3661663.9927831166,0.0,0.0,0.95
7,-7.59,-46.475,Cerrado,2440815.5861845207,0.0,0.0,0.26
8,-7.64,-46.355,Cerrado,2440538.3223263603,0.0,0.0,0.1
9,-7.68,-44.08,Cerrado,1220157.6031937029,0.0,0.0,0.72
10,-7.683333,-44.088333,Cerrado,10981278.383248907,0.0,0.0,0.72
11,-7.681,-44.06,Cerrado,7320917.602810022,0.0,0.0,0.72
12,-7.796428999999999,-44.655,Cerrado,3659486.729043818,0.0,0.0,1.0
13,-7.81,-45.075,Cerrado,2439582.070269574,0.0,4.0,0.4
14,-7.82,-44.68,Cerrado,3659287.7517967713,0.0,0.0,1.0
15,-7.8702380000000005,-44.339286,Cerrado,20733650.57468743,0.0,0.0,0.68
16,-7.86,-44.32,Cerrado,1219648.4167830013,0.0,0.0,0.68
17,-7.86,-44.31,Cerrado,1219648.4167840965,0.0,0.0,0.68
18,-7.91,-44.35,Cerrado,1219504.8926479963,0.0,0.0,0.68
19,-7.94,-45.05,Cerrado,1219418.3434248702,0.0,4.0,0.4
20,-7.95,-45.065,Cerrado,2438778.842462816,0.0,4.0,0.4
21,-7.9631820000000015,-44.710454999999996,Cerrado,30484155.67412715,0.0,0.0,1.0
22,-7.971,-44.559,Cerrado,8535349.199379072,0.0,0.0,0.22
23,-7.97,-44.56,Cerrado,1219331.468170781,0.0,0.0,0.22
24,-8.01,-46.53,Cerrado,1219215.1273612913,0.0,25.2,0.03
25,-8.02,-46.54,Cerrado,1219185.9516042548,0.0,25.2,0.03
26,-8.388333,-45.098333000000004,Cerrado,8526597.382189276,0.0,0.1,0.16
27,-8.385,-44.495,Cerrado,3654304.004827335,0.0,0.0,1.0
28,-8.405,-46.12,Cerrado,2436070.2914447635,0.0,0.0,0.68
29,-8.425,-45.98,Cerrado,2435947.795270754,0.0,0.0,0.68
30,-8.428333,-44.893333,Cerrado,15833583.765325345,0.0,0.0,0.88
31,-8.615,-45.215,Cerrado,3652170.137564722,0.0,0.0,0.39
32,-8.625,-46.15,Cerrado,2434706.9107495854,0.0,0.8,1.0
33,-8.8,-46.21,Cerrado,3650396.105419455,0.0,0.8,1.0
34,-8.806111,-44.646111,Cerrado,6083865.368923991,0.0,5.1,0.15
35,-8.865,-46.275,Cerrado,9732686.261184307,0.0,0.8,1.0
36,-8.885667,-46.067,Cerrado,17031482.57258637,0.0,0.8,1.0
37,-8.89,-46.285,Cerrado,2433018.169409173,0.0,0.8,1.0
38,-8.9,-46.31,Cerrado,3649430.1726596663,0.0,0.8,1.0
39,-9.008636,-44.646817999999996,Cerrado,13377236.438761,0.0,0.0,1.0
40,-9.086667,-45.286667,Cerrado,13374603.24170844,0.0,0.2,1.0
41,-9.09,-49.445,Cerrado,2431710.0120111844,0.0,19.4,0.01
42,-9.13,-45.06,Cerrado,1215722.455197116,0.0,0.2,1.0
43,-9.119762,-45.427857,Cerrado,46196951.19038919,0.0,0.2,1.0
44,-9.14,-45.44,Cerrado,1215689.22714241,0.0,0.2,1.0
45,-9.145,-45.04,Cerrado,4862723.644375432,0.0,0.2,1.0
46,-9.19,-46.985,Cerrado,7293168.641380393,0.0,0.8,0.36
47,-9.305,-46.695,Cerrado,12151357.354661645,0.0,0.0,0.54
48,-9.384091,-45.400455,Cerrado,9718910.71314972,0.0,0.2,1.0
49,-9.485,-46.645,Cerrado,3643579.434024528,0.0,0.0,0.54
50,-9.63,-47.265,Cerrado,7284100.710721115,0.0,0.0,0.48
51,-9.665,-46.87,Cerrado,2427788.0310200783,0.0,0.0,0.05
52,-9.685,-46.885,Cerrado,3641488.5831090095,0.0,0.0,0.05
53,-9.69,-46.905,Cerrado,2427612.102672118,0.0,0.0,0.05
54,-9.975,-46.49,Cerrado,4851149.047217766,0.0,0.0,0.91
55,-10.025,-46.638333,Cerrado,6063045.750819792,0.0,0.0,0.61
56,-10.075,-46.3,Cerrado,2424845.697136997,0.0,0.0,0.89
57,-10.105,-46.58,Cerrado,2424625.64265389,0.0,0.0,0.19
58,-10.205,-46.915,Cerrado,4847774.880145619,0.0,0.0,0.42
59,-10.335,-46.97,Cerrado,2422916.9974053227,0.0,0.0,0.42
60,-10.49,-46.53,Cerrado,1210872.0097402134,0.0,0.0,0.44
61,-10.511,-46.51300000000001,Cerrado,8475608.017861817,0.0,0.0,0.44
62,-10.59,-49.87,Cerrado,1210489.033199823,0.0,0.2,0.01
63,-10.6,-49.86,Cerrado,1210450.537429445,0.0,0.2,0.01
64,-10.605,-49.825,Cerrado,3631313.080509887,0.0,0.2,0.01
65,-10.66,-45.775,Cerrado,2420437.612981917,0.0,0.0,1.0
66,-10.705,-46.16,Cerrado,2420088.3059860896,0.0,0.0,1.0
67,-10.73,-46.74,Cerrado,1209946.8152016078,0.0,0.0,0.45
68,-10.79,-49.78,Cerrado,7258351.977398555,0.0,1.4,0.01
69,-10.815,-45.431000000000004,Cerrado,9676834.626013152,0.0,0.0,1.0
70,-10.85,-46.73,Cerrado,1209476.439971422,0.0,0.0,0.16
71,-10.86,-49.895,Cerrado,2418874.016098593,0.0,5.6,0.03
72,-10.87,-49.88,Cerrado,1209397.5401355312,0.0,0.3,0.4
73,-10.869615,-46.727308,Cerrado,8465822.212866463,0.0,0.0,0.16
74,-10.88,-46.71,Cerrado,1209358.0362268398,0.0,0.0,0.16
75,-10.91,-49.87,Cerrado,3627717.92566592,0.0,7.9,0.04
76,-10.93,-46.015,Cerrado,14509919.578001693,0.0,0.0,1.0
77,-11.006111,-46.489444,Cerrado,4835404.81378867,0.0,0.0,0.52
78,-11.08,-45.49,Cerrado,1208560.4010429704,0.0,0.0,0.9
79,-11.09,-45.5,Cerrado,1208520.1415047958,0.0,0.0,0.9
80,-11.12,-46.63,Cerrado,1208399.1470576257,0.0,0.3,0.62
81,-11.281667,-45.545,Cerrado,8454033.63464874,0.0,0.0,0.9
82,-11.319,-46.069666999999995,Cerrado,18113598.907851856,0.0,0.0,1.0
83,-11.376667,-46.485,Cerrado,9658819.602018833,0.0,0.1,0.71
84,-11.387,-45.535,Cerrado,7243897.810284194,0.0,0.0,0.9
85,-11.39,-44.785,Cerrado,2414591.2651395737,0.0,0.0,0.9
86,-11.5,-46.055,Cerrado,2413677.078673816,0.0,0.0,1.0
87,-11.51,-46.04,Cerrado,1206796.7697894687,0.0,0.0,1.0
88,-11.58,-47.15,Cerrado,1206503.376927476,0.0,5.7,0.34
89,-11.67,-45.934,Cerrado,10855196.79164859,0.0,0.1,0.89
90,-11.695769,-45.441154,Cerrado,15678164.344946772,0.0,0.2,0.94
91,-11.755,-44.305,Cerrado,3617265.2350921705,0.0,0.0,0.47
92,-11.77,-49.705,Cerrado,2411396.3047914817,0.0,0.0,0.0
93,-11.77375,-45.755,Cerrado,18085044.35375081,0.0,0.2,0.94
94,-11.85,-49.71,Cerrado,1205355.2322364291,0.0,4.3,0.0
95,-11.848333,-49.708333,Cerrado,13258993.32055853,0.0,4.3,0.0
96,-12.06,-48.685,Cerrado,2408888.274408069,0.0,0.0,0.08
97,-12.355,-49.34,Cerrado,2406275.079384449,0.0,0.0,0.04
98,-12.48,-45.665,Cerrado,2405148.9838450337,0.0,0.0,1.0
99,-12.5,-45.65,Cerrado,1202483.883931966,0.0,0.0,1.0
100,-12.516428999999999,-45.680714,Cerrado,14428989.809551556,0.0,0.0,1.0
101,-12.53,-46.54,Cerrado,1202347.703220755,0.0,0.0,0.07
102,-12.605,-57.825,Cerrado,3606040.3669506838,0.0,0.2,0.58
103,-12.635,-44.64,Cerrado,2403737.054337532,0.0,0.0,0.72
104,-12.65,-58.12,Cerrado,1201799.7561882571,0.0,0.2,0.58
105,-12.675,-45.78,Cerrado,2403369.893757711,0.0,0.0,1.0
106,-12.73,-45.72,Cerrado,1201431.5928807538,0.0,1.2,0.99
107,-12.74,-45.73,Cerrado,1201385.4113306315,0.0,1.2,0.99
108,-12.825,-44.505,Cerrado,12010146.521363027,0.0,0.0,0.72
109,-12.925,-45.738333000000004,Cerrado,6002599.524154304,0.0,1.2,0.99
110,-12.995667,-45.854333000000004,Cerrado,19203177.356074154,0.0,0.0,1.0
111,-13.001667,-45.58,Cerrado,12001720.980486488,0.0,0.0,1.0
112,-13.04,-51.605,Cerrado,2399966.6408490315,0.0,0.0,0.0
113,-13.045,-45.41,Cerrado,7199758.0495697865,0.0,0.0,1.0
114,-13.084286,-45.560714000000004,Cerrado,13197448.576848967,0.0,0.0,1.0
115,-13.15,-49.53,Cerrado,1199461.152280168,0.0,0.0,0.12
116,-13.16,-49.54,Cerrado,1199413.467868508,0.0,0.0,0.12
117,-13.2,-51.995,Cerrado,2398444.7452986883,0.0,0.0,0.0
118,-13.221667000000002,-45.491667,Cerrado,8393886.202068752,0.0,0.0,1.0
119,-13.32,-56.33,Cerrado,1198645.6548925373,0.0,2.0,0.03
120,-13.338332999999999,-45.675,Cerrado,5992696.774855052,0.0,0.0,1.0
121,-13.356429,-45.705,Cerrado,3595405.2149083107,0.0,0.0,1.0
122,-13.365,-45.921667,Cerrado,8388972.16251634,0.0,0.0,0.66
123,-13.39,-57.565,Cerrado,2396613.7186679863,0.0,0.0,0.45
124,-13.405,-45.885,Cerrado,4792936.112042061,0.0,0.0,0.66
125,-13.41,-45.625,Cerrado,7189258.362496654,0.0,0.0,1.0
126,-13.43,-45.865,Cerrado,4792449.902933797,0.0,0.2,1.0
127,-13.426429,-45.605,Cerrado,3594386.0766952895,0.0,0.0,1.0
128,-13.5,-45.84,Cerrado,1197770.928949668,0.0,0.2,1.0
129,-13.51,-45.855,Cerrado,2395443.987332285,0.0,0.2,1.0
130,-13.5125,-54.87,Cerrado,9581530.987147026,0.0,0.1,0.16
131,-13.525,-57.69,Cerrado,4790643.083922482,0.0,0.4,0.07
132,-13.561667000000002,-53.275,Cerrado,5987432.98554535,0.0,0.9,0.0
133,-13.58,-52.685,Cerrado,2394756.8932108544,0.0,0.0,0.62
134,-13.595,-52.0,Cerrado,2394609.194489187,0.0,10.5,0.87
135,-13.62,-57.35,Cerrado,1197181.3483397309,0.0,0.0,0.01
136,-13.625,-45.390714,Cerrado,4788676.029527241,0.0,0.0,0.95
137,-13.635,-57.36,Cerrado,2394214.569472068,0.0,0.0,0.01
138,-13.64,-46.715,Cerrado,2394165.1699324204,0.0,0.0,0.67
139,-13.676538,-45.575769,Cerrado,11968895.697417315,0.0,0.0,0.95
140,-13.7,-57.73,Cerrado,1196785.4379990546,0.0,17.7,0.0
141,-13.725,-47.52,Cerrado,2393322.486018897,0.0,0.0,1.0
142,-13.78,-53.25,Cerrado,1196387.2430725694,0.0,0.9,0.0
143,-13.8,-55.52,Cerrado,1196287.3374461213,0.0,1.6,0.05
144,-13.84,-55.96,Cerrado,1196087.0979835065,29.0,0.7,0.01
145,-13.85,-55.97,Cerrado,1196036.9489117386,29.0,0.7,0.01
146,-13.865,-56.04,Cerrado,2391923.307900078,29.0,3.3,0.16
147,-13.955,-50.335,Cerrado,3586549.9467397304,0.0,0.0,0.0
148,-14.0,-57.62,Cerrado,1195280.4320622152,28.0,1.0,0.09
149,-14.019545,-57.610455,Cerrado,5975894.7484346675,28.0,1.0,0.09
150,-14.025,-45.745,Cerrado,3585486.079345121,0.0,0.0,0.44
151,-14.035,-45.73,Cerrado,2390205.504650384,0.0,0.0,0.44
152,-14.205,-58.761667,Cerrado,16719732.037788644,0.0,0.1,0.58
153,-14.305,-58.095,Cerrado,3581178.204388958,0.0,0.0,0.05
154,-14.31,-59.185,Cerrado,2387383.0841728537,0.0,0.0,0.0
155,-14.351667,-45.885,Cerrado,5967472.043965733,0.0,0.0,0.44
156,-14.375,-58.385,Cerrado,3580036.102135798,0.0,1.7,0.9
157,-14.38,-45.2,Cerrado,1193328.0212437636,0.0,0.0,1.0
158,-14.39,-45.19,Cerrado,1193275.9472243893,0.0,0.0,1.0
159,-14.455,-58.085,Cerrado,3578783.6192103205,0.0,0.0,0.05
160,-14.515,-59.18,Cerrado,4770540.588987004,0.0,0.0,0.0
161,-14.53,-59.19,Cerrado,1192543.1720678443,0.0,0.0,0.0
162,-14.575,-55.81166700000001,Cerrado,5961557.129641683,0.0,0.1,0.0
163,-14.625,-52.41,Cerrado,4768167.814677618,0.0,0.4,0.86
164,-14.62,-52.205,Cerrado,2384136.8357475405,0.0,25.6,0.44
165,-14.67,-58.78,Cerrado,1191803.4200018083,0.0,6.3,0.13
166,-14.71,-52.085,Cerrado,4766363.125087521,0.0,25.6,0.44
167,-14.725,-52.7,Cerrado,2383021.7811149512,0.0,0.4,0.86
168,-14.86,-46.725,Cerrado,2381576.6348175863,0.0,0.0,1.0
169,-14.876429000000002,-46.715,Cerrado,3572095.97073122,0.0,0.0,1.0
170,-14.976429000000001,-44.415,Cerrado,3570475.9317209413,0.0,0.0,0.7
171,-14.99,-52.165,Cerrado,2380172.755135393,0.0,0.0,0.5
172,-15.01,-54.62,Cerrado,3569933.5610290607,0.0,0.1,1.0
173,-15.016429,-48.895,Cerrado,3569824.930530058,0.0,0.0,1.0
174,-15.04,-48.895,Cerrado,2379629.602648049,0.0,0.0,1.0
175,-15.045,-52.33,Cerrado,4759204.783454455,0.0,0.0,0.91
176,-15.095,-54.625,Cerrado,3568517.811365093,0.0,0.0,1.0
177,-15.195,-45.375,Cerrado,3566929.275681498,0.0,0.0,0.7
178,-15.2,-45.36,Cerrado,1188939.7887755008,0.0,0.0,0.7
179,-15.21,-45.35,Cerrado,1188884.7985932108,0.0,0.0,0.7
180,-15.235,-48.37,Cerrado,2377494.3266754267,0.0,0.0,0.98
181,-15.24,-54.71,Cerrado,1188719.6149836287,0.0,0.1,0.85
182,-15.245,-48.39,Cerrado,2377384.097747176,0.0,0.0,0.98
183,-15.25,-54.695,Cerrado,2377328.965533666,0.0,0.1,0.85
184,-15.275,-54.12,Cerrado,2377052.9849125748,0.0,0.0,1.0
185,-15.29,-54.13,Cerrado,1188443.598864864,0.0,0.0,1.0
186,-15.31,-46.795,Cerrado,2376665.8878217214,0.0,0.0,1.0
187,-15.4,-54.075,Cerrado,2375666.479369059,0.0,2.8,0.07
188,-16.01,-51.575,Cerrado,2368741.288787336,0.0,0.0,0.3
189,-16.02,-53.535,Cerrado,2368625.5644150474,0.0,0.2,0.25
190,-16.025,-51.6,Cerrado,2368567.666823232,0.0,0.0,0.3
191,-16.02,-51.555,Cerrado,2368625.5644150474,0.0,0.0,0.3
192,-16.165,-51.69,Cerrado,2366939.597050804,0.0,0.0,0.3
193,-16.22,-55.085,Cerrado,2366296.211982737,0.0,0.0,0.11
194,-16.275,-55.175,Cerrado,3548505.3947545686,0.0,0.0,0.11
195,-16.44,-46.115,Cerrado,2363701.239864587,0.0,0.0,1.0
