,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-2.925,-41.405,Caatinga,4917385.673881569,,,
1,-2.92,-40.14,Caatinga,1229351.7536048105,0.0,0.2,
2,-2.93,-40.465,Caatinga,2458682.166669758,,,
3,-2.93,-40.155,Caatinga,2458682.166669758,,,
4,-2.94,-40.105,Caatinga,2458660.753217826,,,
5,-2.95,-41.16,Caatinga,1229319.6334269135,,,
6,-2.95,-40.93,Caatinga,1229319.6334269135,,,
7,-2.955,-40.865,Caatinga,7375874.6820126325,,,
8,-2.9610000000000003,-40.139,Caatinga,11063757.97901176,,,
9,-2.977,-41.105,Caatinga,13522223.823875727,,,
10,-2.985,-41.625,Caatinga,3687839.777461283,,,
11,-2.985,-41.465,Caatinga,4917126.962614754,,,
12,-2.99,-41.595,Caatinga,2458552.592310003,,,
13,-2.99,-41.16,Caatinga,1229276.2961550015,,,
14,-3.0,-41.665,Caatinga,2458530.7414009958,,,
15,-3.0,-41.15,Caatinga,1229265.3707004976,,,
16,-3.005,-41.08,Caatinga,2458519.7794904574,,,
17,-3.0,-40.015,Caatinga,2458530.7414009958,,,
18,-3.02,-41.75,Caatinga,1229243.4104310542,,,
19,-3.016429,-41.615,Caatinga,3687741.229654258,,,
20,-3.01625,-41.19875,Caatinga,4916984.640086408,,,
21,-3.02,-40.435,Caatinga,2458486.8208621084,,,
22,-3.025,-40.338333,Caatinga,6146183.947711548,0.0,0.9,
23,-3.021923,-41.415769,Caatinga,13521710.254661122,,,
24,-3.03,-41.32,Caatinga,1229232.37561721,,,
25,-3.04,-41.34,Caatinga,1229221.304349522,,,
26,-3.04,-41.31,Caatinga,1229221.304350617,,,
27,-3.05,-41.45,Caatinga,1229210.1966301813,,,
28,-3.05,-41.35,Caatinga,1229210.1966301813,,,
29,-3.05,-41.3,Caatinga,1229210.1966290858,,,
30,-3.0464290000000003,-41.210714,Caatinga,6146073.198592872,,,
31,-3.065,-41.475,Caatinga,9833547.624257697,,,
32,-3.06,-41.385,Caatinga,2458398.104918374,,,
33,-3.06,-41.235,Caatinga,2458398.104918374,,,
34,-3.06,-40.02,Caatinga,3687597.157372085,,,
35,-3.065,-39.96,Caatinga,2458386.924292441,,,
36,-3.071552,-41.379138,Caatinga,33187914.26106312,,,
37,-3.07,-41.14,Caatinga,1229187.8718321586,,,
38,-3.07,-40.0,Caatinga,1229187.8718321586,,,
39,-3.07,-39.87,Caatinga,3687563.6154942857,,,
40,-3.085,-41.675,Caatinga,3687518.7107421462,,,
41,-3.08,-41.43,Caatinga,1229176.6547578585,,,
42,-3.08,-41.265,Caatinga,2458353.309515717,,,
43,-3.08,-41.15,Caatinga,1229176.6547578585,,,
44,-3.08,-41.12,Caatinga,1229176.654756763,,,
45,-3.085,-40.96,Caatinga,2458342.055987573,,,
46,-3.088333,-40.895,Caatinga,4916672.821990968,,,
47,-3.076429,-40.685,Caatinga,3687541.181345685,,,
48,-3.08,-39.97,Caatinga,1229176.654756763,,,
49,-3.086429,-41.495,Caatinga,3687507.4572161925,,,
50,-3.095,-41.31,Caatinga,4916650.31493468,,,
51,-3.09,-41.245,Caatinga,2458330.8024572385,,,
52,-3.095,-41.11,Caatinga,2458319.5124752508,,,
53,-3.095,-40.53,Caatinga,2458319.5124796317,,,
54,-3.095,-39.95,Caatinga,2458319.5124752508,,,
55,-3.105,-41.475,Caatinga,3687451.007315017,,,
56,-3.105,-41.438333,Caatinga,4916605.118562744,,,
57,-3.1,-41.26,Caatinga,1229154.1112488222,,,
58,-3.1,-41.14,Caatinga,1229154.111247727,,,
59,-3.1,-40.67,Caatinga,1229154.111247727,,,
60,-3.115,-41.68,Caatinga,2458274.206752736,,,
61,-3.11,-41.3,Caatinga,1229142.7848173722,,,
62,-3.11,-41.16,Caatinga,3687428.3544532117,,,
63,-3.103889,-40.919444,Caatinga,6145747.866932844,,,
64,-3.11,-40.66,Caatinga,1229142.7848173722,,,
65,-3.106429,-39.805,Caatinga,3687439.6808813764,,,
66,-3.103571,-39.685,Caatinga,4916605.082108901,,,
67,-3.12,-41.44,Caatinga,1229131.4219353641,,,
68,-3.12,-39.995,Caatinga,2458262.8438729187,,,
69,-3.13,-41.66,Caatinga,3687360.0313600274,,,
70,-3.125,-41.593333,Caatinga,9833039.830354687,,,
71,-3.13,-40.565,Caatinga,2458240.0452099782,,,
72,-3.13,-40.535,Caatinga,2458240.0452099782,,,
73,-3.14,-39.985,Caatinga,2458217.17364373,,,
74,-3.15,-41.63,Caatinga,1229097.1145903743,,,
75,-3.15,-41.145,Caatinga,2458194.229178558,,,
76,-3.15,-39.8,Caatinga,1229097.114589279,,,
77,-3.16,-41.035,Caatinga,4916342.423633302,,,
78,-3.17,-41.61,Caatinga,1229074.060772433,,,
79,-3.17,-39.91,Caatinga,1229074.060772433,,,
80,-3.18,-39.92,Caatinga,1229062.4791936495,,,
81,-3.19,-40.61,Caatinga,1229050.861161023,,,
82,-3.205,-40.615,Caatinga,3687094.238191218,,,
83,-3.205,-39.96,Caatinga,2458066.7224394567,,,
84,-3.2183330000000003,-40.958333,Caatinga,6145102.36019697,,,
85,-3.22,-40.58,Caatinga,6145078.868999718,,,
