,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-16.355,-58.295,Pantanal,4729415.782250471,,,
1,-17.425,-57.031923,Pantanal,14110108.153054552,,,
2,-17.77,-55.455,Pantanal,2347285.9624946564,,,
3,-17.775,-55.1,Pantanal,7041665.674954442,,,
4,-18.475,-56.04,Pantanal,2338079.93433303,,,
5,-18.495,-56.4,Pantanal,4675627.3702430455,,,
6,-18.74,-57.17,Pantanal,1167264.701700523,,,
7,-18.88,-57.37,Pantanal,1166316.900598235,,,
8,-18.895,-55.255,Pantanal,3498678.8171648565,,,
9,-19.170714,-57.365,Pantanal,5821589.98376646,,,
10,-19.445,-57.345,Pantanal,4649688.95526885,,,
11,-19.627,-57.441,Pantanal,8128212.157295271,,,
12,-19.96,-57.7075,Pantanal,8111426.641646832,,,
13,-20.02,-56.155,Pantanal,2316688.691471456,,,
14,-20.21,-57.695,Pantanal,6941829.379918577,,,
15,-20.21,-58.05,Pantanal,1156971.5749004087,,,
16,-20.23,-58.035,Pantanal,2313652.685675431,,,
17,-20.485,-57.82833299999999,Pantanal,11549477.284679728,,,
18,-20.96,-57.62,Pantanal,1151430.380596161,,,
19,-20.97,-57.64,Pantanal,1151355.1810712877,,,
20,-21.275,-57.46,Pantanal,6894269.846303565,,,
