,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,2.21,-60.79,Amazonia,1230016.148277162,0.0,1.2,0.01
1,0.77,-60.36,Amazonia,1230799.0284756538,0.0,0.0,0.09
2,-1.69,-53.63,Amazonia,1230386.1175356582,0.0,0.0,
3,-4.24,-47.78,Amazonia,1227628.1865131792,0.0,0.0,
4,-6.405,-50.32,Amazonia,4893711.790918387,0.0,0.0,
5,-6.58,-51.09,Amazonia,1223014.0113772505,0.0,0.0,
6,-6.59,-51.1,Amazonia,1222990.0217208092,0.0,0.0,
7,-6.849,-48.303000000000004,Amazonia,11001106.985986397,0.0,0.0,
8,-8.84,-50.3,Amazonia,1216670.3447117216,0.0,0.4,0.07
9,-8.84,-50.245,Amazonia,2433340.689427824,0.0,0.4,0.07
10,-8.85,-50.315,Amazonia,2433276.330064464,0.0,0.4,0.07
11,-8.86,-50.27,Amazonia,1216605.9491891451,0.0,0.4,0.07
12,-8.980714,-50.060714000000004,Amazonia,9729699.551973723,0.0,0.4,0.07
13,-9.146429,-50.215,Amazonia,3647001.153038815,0.0,0.4,0.07
14,-9.17,-61.4,Amazonia,1215589.3261456646,0.0,0.7,0.01
15,-9.405,-50.595,Amazonia,4859182.053311863,0.0,0.4,0.07
16,-9.413667,-50.823667,Amazonia,9718124.501234427,0.0,0.4,0.07
17,-9.441667,-50.445,Amazonia,6073412.196897299,0.0,0.4,0.07
18,-9.466111,-50.609444,Amazonia,4858324.147637721,0.0,0.4,0.07
19,-9.53,-63.125,Amazonia,2428730.3041236443,0.0,17.3,0.0
20,-9.59,-50.42,Amazonia,1214156.5723687543,0.0,0.4,0.07
21,-9.67,-50.675,Amazonia,2427752.888667067,0.0,0.4,0.07
22,-9.68,-50.69,Amazonia,1213841.2658848322,0.0,0.4,0.07
23,-9.785,-64.925,Amazonia,4853878.833968279,0.0,0.2,0.03
24,-9.8,-53.55,Amazonia,1213416.30920741,0.0,0.4,0.07
25,-9.81,-53.54,Amazonia,1213380.6615694938,0.0,0.4,0.07
26,-9.91,-50.605,Amazonia,2426044.401245691,0.0,0.4,0.07
27,-9.9225,-50.6275,Amazonia,10916730.938067095,0.0,0.4,0.07
28,-9.935,-50.615,Amazonia,3638777.993069972,0.0,0.4,0.07
29,-9.93,-50.61,Amazonia,1212950.075479091,0.0,0.4,0.07
30,-9.99,-50.6,Amazonia,1212732.8342660288,0.0,0.4,0.07
31,-9.958824,-50.593824,Amazonia,43661604.46297132,0.0,0.4,0.07
32,-10.026667,-53.68,Amazonia,10913394.784082398,0.0,0.4,0.07
33,-10.075,-53.620714,Amazonia,4849728.015928208,0.0,0.4,0.07
34,-10.095,-51.855,Amazonia,3637066.946298088,0.0,0.4,0.07
35,-10.348333,-56.121667,Amazonia,8479852.392030643,0.0,0.4,0.07
36,-10.34,-50.725,Amazonia,2422879.438401137,0.0,0.4,0.07
37,-10.35,-50.745,Amazonia,2422804.2482977696,0.0,0.4,0.07
38,-10.39,-57.715,Amazonia,2422502.767144615,0.0,0.4,0.07
39,-10.435,-52.045,Amazonia,4844324.426941917,0.0,0.4,0.07
40,-10.526428999999998,-52.085,Amazonia,3632195.997820795,0.0,0.4,0.07
41,-10.656429,-52.085,Amazonia,3630695.131332193,0.0,0.4,0.07
42,-10.7,-52.25,Amazonia,1210063.59894671,0.0,0.4,0.07
43,-10.715,-52.285,Amazonia,3629996.2652862463,0.0,0.4,0.07
44,-10.71,-52.26,Amazonia,1210024.707040475,0.0,0.4,0.07
45,-10.755,-52.81,Amazonia,2419698.4867472053,0.0,0.4,0.07
46,-10.8,-55.455,Amazonia,2419346.119290036,0.0,0.4,0.07
47,-10.845,-56.705,Amazonia,4837984.551742277,0.0,0.4,0.07
48,-10.885,-54.605,Amazonia,4837353.065106696,0.0,0.4,0.07
49,-10.918333,-54.215,Amazonia,6045958.583589938,0.0,0.4,0.07
50,-10.96,-54.505,Amazonia,2418081.418674253,0.0,0.4,0.07
51,-11.026111,-55.639444,Amazonia,4835084.680170955,0.0,0.4,0.07
52,-11.03,-54.9,Amazonia,1208761.1591199164,0.0,0.4,0.07
53,-11.03625,-52.38875,Amazonia,4834924.397491116,0.0,0.4,0.07
54,-11.049167,-52.56,Amazonia,9669487.610308174,0.0,0.4,0.07
55,-11.09,-52.54,Amazonia,1208520.1415047958,0.0,0.4,0.07
56,-11.1,-52.55,Amazonia,1208479.84599141,0.0,0.4,0.07
57,-11.14,-52.23,Amazonia,1208318.304247093,0.0,0.4,0.07
58,-11.145,-52.21,Amazonia,2416596.133137604,0.0,0.4,0.07
59,-11.15,-54.73,Amazonia,1208277.8288927006,0.0,0.4,0.07
60,-11.165,-52.2225,Amazonia,6041105.493256243,0.0,0.4,0.07
61,-11.17,-56.185,Amazonia,2416393.5405559964,0.0,0.4,0.07
62,-11.2,-54.275,Amazonia,2416149.825252396,0.0,0.4,0.07
63,-11.196429,-52.505,Amazonia,3624265.393059752,0.0,0.4,0.07
64,-11.215,-54.175,Amazonia,4832055.4317344325,0.0,0.4,0.07
65,-11.238333,-52.418333000000004,Amazonia,8455424.25319741,0.0,0.4,0.07
66,-11.24,-55.86,Amazonia,1207911.9322994994,0.0,0.4,0.07
67,-11.28,-52.245,Amazonia,2415496.753286484,0.0,0.4,0.07
68,-11.3,-55.005,Amazonia,2415332.76617851,0.0,0.4,0.07
69,-11.37,-56.06,Amazonia,1207378.2732044156,0.0,0.4,0.07
70,-11.38,-56.05,Amazonia,1207336.970859373,0.0,0.4,0.07
71,-11.385,-55.885,Amazonia,3621928.2359989462,0.0,0.4,0.07
72,-11.42,-54.75,Amazonia,1207171.4020469112,0.0,0.4,0.07
73,-11.48,-57.585,Amazonia,2413843.941262027,0.0,0.4,0.07
74,-11.481667,-54.788332999999994,Amazonia,14482980.144390065,0.0,0.4,0.07
75,-11.476429,-52.635,Amazonia,3620807.573635325,0.0,0.4,0.07
76,-11.48,-52.605,Amazonia,2413843.9412598363,0.0,0.4,0.07
77,-11.495,-56.105,Amazonia,3620599.0852362285,0.0,0.4,0.07
78,-11.51,-56.1,Amazonia,1206796.769786183,0.0,0.4,0.07
79,-11.525,-55.895,Amazonia,3620223.051524935,0.0,0.4,0.07
80,-11.565,-52.135,Amazonia,4826265.562147593,0.0,0.4,0.07
81,-11.6,-54.702,Amazonia,8444892.424655443,0.0,0.4,0.07
82,-11.639615,-55.755768999999994,Amazonia,13268839.788210755,0.0,0.4,0.07
83,-11.625,-55.288332999999994,Amazonia,6031590.266143712,0.0,0.4,0.07
84,-11.63,-56.185,Amazonia,2412585.465665502,0.0,0.4,0.07
85,-11.64,-56.17,Amazonia,1206250.4962483014,0.0,0.4,0.07
86,-11.67,-55.245,Amazonia,2412247.14197082,0.0,0.4,0.07
87,-11.68,-58.445,Amazonia,2412162.381471198,0.0,0.4,0.07
88,-11.71,-54.68,Amazonia,1205953.834487577,0.0,0.4,0.07
89,-11.72,-54.67,Amazonia,1205911.3105800715,0.0,0.4,0.07
90,-11.73,-54.89,Amazonia,1205868.7507608808,0.0,0.4,0.07
91,-11.74,-52.77,Amazonia,1205826.1550321954,0.0,0.4,0.07
92,-11.745,-52.75,Amazonia,2411609.678429496,0.0,0.4,0.07
93,-11.75,-52.445,Amazonia,4823134.0576676605,0.0,0.4,0.07
94,-11.76,-54.945,Amazonia,2411481.711692679,0.0,0.4,0.07
95,-11.76,-52.76,Amazonia,1205740.8558463396,0.0,0.4,0.07
96,-11.76,-52.365,Amazonia,4822963.387487912,0.0,0.4,0.07
97,-11.77,-54.35,Amazonia,1205698.1523946458,0.0,0.4,0.07
98,-11.785,-56.07,Amazonia,7233804.152425933,0.0,0.4,0.07
99,-11.815,-55.725,Amazonia,3616538.055626364,0.0,0.4,0.07
100,-11.81,-51.96,Amazonia,1205526.9795345422,0.0,0.4,0.07
101,-11.82,-51.57,Amazonia,1205484.0965583748,0.0,0.4,0.07
