,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-8.425,-40.345,Caatinga,3653937.02302392,0.0,0.0,0.46
1,-8.43,-40.34,Caatinga,1217958.5675164936,0.0,0.0,0.46
2,-8.445,-40.335,Caatinga,7307474.956290827,0.0,0.0,0.46
3,-8.69,-37.595,Caatinga,2434297.4000913342,0.0,0.0,1.0
4,-9.09,-40.49,Caatinga,3647564.981875085,0.0,0.0,1.0
5,-9.130714,-40.185,Caatinga,6078579.011788086,0.0,0.0,1.0
6,-9.135,-40.11,Caatinga,2431411.68233843,0.0,0.0,0.29
7,-9.78,-36.985,Caatinga,2426974.992447103,0.0,0.0,1.0
8,-10.325,-44.435,Caatinga,4845984.158754293,0.0,0.0,1.0
9,-10.821667,-40.426667,Caatinga,19353275.76070806,0.0,0.0,1.0
10,-10.83,-39.505,Caatinga,2419110.3916596,0.0,19.8,1.0
11,-10.95,-39.01,Caatinga,3627241.467475078,0.0,29.9,0.0
12,-10.97,-38.99,Caatinga,1209000.881540914,0.0,29.9,0.0
13,-10.98,-38.98,Caatinga,1208961.0177552518,0.0,29.9,0.0
14,-11.159,-40.949,Caatinga,7249383.322142371,0.0,0.0,0.99
15,-11.206429,-39.900714,Caatinga,6040252.489706783,0.0,0.0,0.9
16,-11.21,-38.265,Caatinga,2416068.442970321,0.0,0.0,1.0
17,-11.485,-41.39,Caatinga,2413802.2435784843,0.0,0.0,0.1
18,-11.5,-41.4,Caatinga,1206838.5393369077,0.0,0.0,0.1
19,-11.565,-38.68,Caatinga,2413132.781073797,0.0,38.2,0.02
20,-11.72,-40.435,Caatinga,2411822.621160143,0.0,0.0,0.96
21,-11.825,-41.2,Caatinga,2410925.274243135,0.0,0.0,0.54
22,-11.84,-41.19,Caatinga,1205398.222910413,0.0,0.0,0.26
23,-12.22,-41.41,Caatinga,1203739.349564533,0.0,0.0,0.56
24,-12.223929,-41.412857,Caatinga,21667085.768710684,0.0,0.0,0.54
25,-12.635,-39.6,Caatinga,2403737.054337532,0.0,0.6,0.96
26,-12.92,-41.115,Caatinga,2401096.043648981,0.0,0.0,0.57
27,-13.065,-40.86,Caatinga,2399730.0427950458,0.0,0.0,0.1
28,-13.545,-41.95,Caatinga,4790201.737693122,0.0,0.0,0.1
29,-13.56,-41.93,Caatinga,1197476.7814767924,0.0,0.0,0.54
30,-13.766429,-41.265,Caatinga,3589361.290664898,0.0,0.0,0.74
31,-13.78,-42.135,Caatinga,2392774.486147329,0.0,0.0,0.98
32,-15.89,-43.5,Caatinga,1185062.2288371937,0.0,1.0,0.99
33,-15.90625,-43.49875,Caatinga,4739846.748251226,0.0,1.0,0.99
