,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-3.245,-39.91,Caatinga,2457972.611846021,0.0,0.0,
1,-3.465,-39.87,Caatinga,2457434.1566997883,0.0,0.0,
2,-3.495,-39.875,Caatinga,3686043.3705770057,0.0,0.0,
3,-3.59,-39.24,Caatinga,1228556.254890215,0.0,0.0,
4,-3.63,-39.435,Caatinga,4914014.31341804,0.0,0.0,
5,-3.65,-39.35,Caatinga,1228477.0351338673,0.0,0.0,
6,-3.66,-39.34,Caatinga,1228463.7043149378,0.0,0.0,
7,-3.675,-39.37,Caatinga,2456887.270432191,0.0,0.0,
8,-3.69,-39.36,Caatinga,1228423.4932457095,0.0,0.0,
9,-3.695,-38.84,Caatinga,2456833.50993488,0.0,0.0,
10,-3.72,-40.37,Caatinga,1228382.9542715128,0.0,0.0,
11,-3.72,-40.35,Caatinga,1228382.9542715128,0.0,0.0,
12,-3.98,-40.58,Caatinga,3684053.6460388033,0.0,0.0,
13,-4.072273,-39.539545000000004,Caatinga,12278813.08091002,0.0,0.0,
14,-4.105,-39.201667,Caatinga,4911319.417278396,0.0,0.0,
15,-4.1,-39.18,Caatinga,1227841.0818876731,0.0,0.0,
16,-4.12,-39.22,Caatinga,1227811.1052884422,0.0,0.0,
17,-4.136,-39.203,Caatinga,6138919.994411831,0.0,0.0,
18,-4.18,-41.42,Caatinga,1227720.3014287162,0.0,0.0,
19,-4.198333,-41.435,Caatinga,4910774.2299375655,0.0,0.0,
20,-4.2,-41.4,Caatinga,1227689.742125479,0.0,0.0,
21,-4.216429,-41.415,Caatinga,3682992.482152935,0.0,0.0,
22,-4.281667,-39.239667,Caatinga,15958436.39108632,0.0,0.0,
23,-4.26,-39.22,Caatinga,1227597.1902106882,0.0,0.0,
24,-4.345,-40.458333,Caatinga,4909871.149587674,0.0,0.0,
25,-4.36,-40.475,Caatinga,2454880.047679934,0.0,0.0,
26,-4.61,-40.255,Caatinga,2454062.35728414,0.0,0.0,
27,-4.63,-40.25,Caatinga,1226997.4880891487,0.0,0.0,
28,-4.64,-40.26,Caatinga,1226980.5882074959,0.0,0.0,
29,-4.65,-40.25,Caatinga,1226963.6519289538,0.0,0.0,
30,-4.68,-40.545,Caatinga,2453825.2493714057,0.0,0.0,
31,-4.745,-41.215,Caatinga,3680394.1617356087,0.0,0.0,
32,-4.74,-41.2,Caatinga,1226809.5874229404,0.0,0.0,
33,-4.756429,-41.185,Caatinga,3680342.188128322,0.0,0.0,
34,-4.885,-39.99,Caatinga,2453110.333626781,0.0,0.0,
35,-4.89,-39.96,Caatinga,1226546.2619207534,0.0,0.0,
36,-4.89,-39.935,Caatinga,2453092.523841507,0.0,0.0,
37,-4.9,-39.975,Caatinga,2453056.831483751,0.0,0.0,
38,-4.96,-37.495,Caatinga,2452841.148992049,0.0,0.0,
39,-5.09,-36.86,Caatinga,1226182.4246482565,0.0,0.0,
40,-5.105,-40.435,Caatinga,3678454.331635523,0.0,0.0,
41,-5.1,-36.87,Caatinga,1226163.8507374965,0.0,0.0,
42,-5.125,-40.47,Caatinga,2452234.5044948547,0.0,0.0,
43,-5.125,-36.858333,Caatinga,6130576.91970997,0.0,0.0,
44,-5.136111,-40.446111,Caatinga,6130464.675858846,0.0,0.0,
45,-5.165,-40.71,Caatinga,4904168.915945646,0.0,0.0,
46,-5.17,-37.855,Caatinga,2452065.629396648,0.0,0.0,
47,-5.18,-40.72,Caatinga,1226013.9497438788,0.0,0.0,
48,-5.18,-40.69,Caatinga,1226013.949744974,0.0,0.0,
49,-5.220556,-37.909444,Caatinga,7355647.730967162,0.0,0.0,
50,-5.20375,-37.82875,Caatinga,6129842.568943015,0.0,0.0,
51,-5.22,-37.87,Caatinga,1225938.1261455878,0.0,0.0,
52,-5.23,-38.14,Caatinga,1225919.0793008874,0.0,0.0,
53,-5.23,-37.905,Caatinga,2451838.158601775,0.0,0.0,
54,-5.24,-38.13,Caatinga,1225899.9960822982,0.0,0.0,
55,-5.238636,-37.895909,Caatinga,8581299.899818452,0.0,0.0,
56,-5.25,-37.92,Caatinga,1225880.876488725,0.0,0.0,
57,-5.32,-38.12,Caatinga,1225746.0208221024,0.0,0.0,
58,-5.335,-38.13,Caatinga,2451433.7735053063,0.0,0.0,
59,-5.33,-38.11,Caatinga,1225726.6102319404,0.0,0.0,
60,-5.415,-40.23,Caatinga,2451120.294412271,0.0,0.0,
61,-5.43,-40.22,Caatinga,1225530.5039580993,0.0,0.0,
62,-5.44,-41.15,Caatinga,1225510.6933011594,0.0,0.0,
63,-5.449,-41.169,Caatinga,6127454.195018292,0.0,0.0,
64,-5.47,-41.15,Caatinga,1225451.043130818,0.0,0.0,
65,-5.51,-38.18,Caatinga,1225371.0004538405,0.0,0.0,1.0
66,-5.52,-41.19,Caatinga,1225350.8988726004,0.0,0.0,1.0
67,-5.535,-41.210714,Caatinga,4901302.869410965,0.0,0.0,1.0
68,-5.526429,-38.175,Caatinga,3676012.42073383,0.0,0.0,1.0
69,-5.541,-38.139,Caatinga,7351883.657679712,0.0,0.0,1.0
70,-5.53,-37.46,Caatinga,1225330.7609306148,0.0,0.0,1.0
71,-5.54,-38.905,Caatinga,2450621.173242623,0.0,0.0,1.0
72,-5.54,-37.815,Caatinga,2450621.173244813,0.0,0.0,1.0
73,-5.54,-37.445,Caatinga,2450621.173244813,0.0,0.0,1.0
74,-5.54,-37.405,Caatinga,2450621.173244813,0.0,0.0,1.0
75,-5.55,-38.175,Caatinga,2450580.7519090967,0.0,0.0,1.0
76,-5.55,-37.83,Caatinga,1225290.3759545484,0.0,0.0,1.0
77,-5.55,-37.795,Caatinga,2450580.7519090967,0.0,0.0,1.0
