,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-17.43,-57.32,Pantanal,1175800.4675568684,0.0,0.0,0.2
1,-17.687,-57.049,Pantanal,17612887.78290674,0.0,0.0,0.83
2,-17.8,-57.17,Pantanal,1173450.6632817152,0.0,0.0,0.16
3,-17.985,-56.68,Pantanal,2344515.421470696,0.0,0.0,0.06
4,-18.015,-57.165,Pantanal,4688252.508031079,0.0,0.0,0.38
5,-18.41,-57.425,Pantanal,2338943.317129547,0.0,0.7,0.47
6,-18.43,-57.265,Pantanal,2338677.978962932,0.0,0.3,
7,-18.506429,-57.490714000000004,Pantanal,5844167.822349906,0.0,0.1,0.38
8,-18.56,-56.75,Pantanal,1168473.2242368404,0.0,0.2,0.05
9,-18.575,-56.765,Pantanal,3505152.267566175,0.0,0.0,0.54
10,-18.62,-56.81,Pantanal,1168071.6437566949,0.0,2.1,0.3
11,-18.715,-57.555,Pantanal,3502333.361539057,0.0,32.0,0.0
12,-18.71,-57.485,Pantanal,2334933.8194793933,0.0,84.8,0.0
13,-18.725,-57.50833299999999,Pantanal,5836795.502253667,0.0,32.0,0.0
14,-18.741,-57.133,Pantanal,10505449.682982553,0.0,1.4,0.38
15,-18.77,-57.26,Pantanal,1167062.178710129,0.0,0.0,0.56
16,-18.81,-57.68,Pantanal,1166791.6582205018,0.0,0.1,0.39
17,-18.81,-57.67,Pantanal,1166791.6582226923,0.0,40.4,0.0
18,-18.815,-56.995,Pantanal,4667031.197717232,0.0,0.3,1.0
19,-18.835,-57.355,Pantanal,4666489.177210285,0.0,115.8,0.0
20,-18.85,-57.37,Pantanal,1166520.578012187,0.0,4.5,0.09
21,-19.031,-57.103,Pantanal,10487712.521718765,0.0,16.3,0.01
22,-19.145,-57.14,Pantanal,2329008.1628276533,0.0,4.1,0.29
23,-19.155,-57.24,Pantanal,4657740.771438931,0.0,0.0,0.45
24,-19.22,-57.15,Pantanal,1163986.5703862822,0.0,0.0,1.0
25,-19.22,-57.14,Pantanal,1163986.5703873776,0.0,0.0,1.0
26,-19.23,-57.17,Pantanal,1163917.4199267705,0.0,0.1,0.36
27,-19.226817999999998,-57.174091000000004,Pantanal,30262958.243091185,0.0,0.0,0.42
28,-19.31,-57.89,Pantanal,1163362.959528978,0.0,32.2,0.0
29,-19.32,-57.9,Pantanal,1163293.4949090302,0.0,3.0,0.03
30,-19.352,-57.19725,Pantanal,68621231.6921913,0.0,0.0,1.0
31,-19.4,-57.21,Pantanal,1162736.521766623,0.0,35.0,0.0
32,-19.535,-57.383570999999996,Pantanal,19750350.80454205,0.0,0.4,0.33
33,-19.625,-57.695,Pantanal,3483509.462836837,0.0,0.0,1.0
34,-19.725,-57.515,Pantanal,4641803.45766569,0.0,0.5,0.35
35,-19.76,-57.55875,Pantanal,15083058.518564334,0.0,0.0,0.92
36,-19.81,-57.58,Pantanal,1159847.0111272659,0.0,0.1,0.81
37,-19.946429000000002,-57.770714,Pantanal,5794378.015628401,0.0,52.5,0.0
38,-19.96,-57.82,Pantanal,1158775.2444597613,0.0,1.3,0.33
39,-19.97,-57.77,Pantanal,1158703.5149721354,0.0,0.1,1.0
40,-19.972273,-57.744091000000004,Pantanal,8110709.277169504,0.0,0.0,1.0
41,-19.99,-57.817,Pantanal,26646303.451411024,0.0,0.4,0.38
42,-20.21,-58.06,Pantanal,1156971.5749025994,0.0,0.0,1.0
43,-20.21,-58.04,Pantanal,1156971.5748993135,0.0,0.0,1.0
44,-20.217,-57.721000000000004,Pantanal,10412526.27390002,0.0,0.0,1.0
45,-20.22,-58.03,Pantanal,1156898.9762455076,0.0,57.2,0.0
46,-20.23,-58.05,Pantanal,1156826.3428377155,0.0,0.0,1.0
47,-20.24,-58.035,Pantanal,2313507.3493891144,0.0,0.0,1.0
48,-20.32,-58.09,Pantanal,1156171.0790169586,0.0,3.6,1.0
49,-20.35,-57.69,Pantanal,1155952.032605353,0.0,1.7,1.0
50,-20.36,-57.68,Pantanal,1155878.9476881817,0.0,1.7,0.97
51,-20.39,-57.985,Pantanal,9245275.668799955,0.0,0.0,0.57
52,-20.425,-57.54,Pantanal,2310806.090396065,0.0,0.0,0.48
53,-20.55,-57.615,Pantanal,2308967.4793034936,0.0,0.0,0.03
54,-20.705,-57.855,Pantanal,3460045.9435772826,0.0,0.0,0.61
55,-20.89,-57.89,Pantanal,1151955.808023872,0.0,20.0,0.19
56,-20.9,-57.88,Pantanal,1151880.850815254,0.0,36.8,0.0
57,-20.915,-57.865,Pantanal,3455267.52408094,0.0,0.7,0.13
58,-21.061667,-57.698333,Pantanal,8054888.784409745,0.0,1.7,1.0
