,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,1.67,-55.835,Amazonia,2460796.754732888,0.0,0.0,0.0
1,-1.09,-48.195,Amazonia,2461380.8667208347,0.0,0.1,0.6
2,-1.21,-49.175,Amazonia,2461280.15520081,0.0,0.1,0.6
3,-1.375,-49.4,Amazonia,4922254.03833632,0.0,0.1,0.6
4,-1.46,-55.16,Amazonia,1230518.2954860334,0.0,0.1,0.6
5,-1.53,-55.22,Amazonia,1230480.1103668488,0.0,0.1,0.6
6,-1.59,-55.54,Amazonia,1230445.9574800024,0.0,0.1,0.6
7,-1.61,-55.53,Amazonia,1230434.281335679,0.0,0.1,0.6
8,-1.62,-48.0,Amazonia,1230428.388541132,0.0,0.1,0.6
9,-1.64,-48.21,Amazonia,1230416.4935127425,0.0,0.1,0.6
10,-1.67,-54.85,Amazonia,1230398.3773653489,0.0,0.1,0.6
11,-1.695,-48.31,Amazonia,2460766.050439014,0.0,0.1,0.6
12,-1.715,-47.98,Amazonia,2460741.1659859987,0.0,0.1,0.6
13,-1.725,-55.375,Amazonia,3691096.068519104,0.0,0.1,0.6
14,-1.73,-55.37,Amazonia,1230361.1601256684,0.0,0.1,0.6
15,-1.73,-55.355,Amazonia,7382166.887790464,0.0,0.1,0.6
16,-1.765,-47.41,Amazonia,2460677.678086693,0.0,0.1,0.6
17,-1.775,-47.658333,Amazonia,6151658.665847625,0.0,0.1,0.6
18,-1.785,-47.765,Amazonia,4921303.5444501685,0.0,0.1,0.6
19,-1.79,-55.27,Amazonia,1230322.629641829,0.0,0.1,0.6
20,-1.8,-47.66,Amazonia,1230316.0802180832,0.0,0.1,0.6
21,-1.81,-55.34,Amazonia,1230309.4943196836,0.0,0.1,0.6
22,-1.815,-55.255,Amazonia,4921224.732528246,0.0,0.1,0.6
23,-1.835,-55.205,Amazonia,3690881.943931692,0.0,0.1,0.6
24,-1.855,-48.145,Amazonia,4921117.607208371,0.0,0.1,0.6
25,-1.86,-52.17,Amazonia,1230276.017659687,0.0,0.1,0.6
26,-1.88,-48.65,Amazonia,1230262.3716529591,0.0,0.1,0.6
27,-1.88,-48.4,Amazonia,1230262.37165515,0.0,0.1,0.6
28,-1.915,-47.725,Amazonia,4920952.541998481,0.0,0.1,0.6
29,-1.92,-48.225,Amazonia,2460469.2838544585,0.0,0.1,0.6
30,-1.93,-48.24,Amazonia,1230227.6183056028,0.0,0.1,0.6
31,-1.99,-48.78,Amazonia,1230184.710584019,0.0,0.1,0.6
32,-2.005,-46.385,Amazonia,4920695.095675551,0.0,0.1,0.6
33,-2.02,-48.685,Amazonia,2460325.528611088,0.0,0.1,0.6
34,-2.115,-48.995,Amazonia,3690277.151016595,0.0,0.1,0.6
35,-2.12,-49.75,Amazonia,1230087.2392458648,0.0,0.1,0.6
36,-2.13,-49.765,Amazonia,2460158.972279851,0.0,0.1,0.6
37,-2.14,-48.095,Amazonia,2460143.393114283,0.0,0.1,0.6
38,-2.16,-55.97,Amazonia,1230056.0079785655,0.0,0.1,0.6
39,-2.16,-48.13,Amazonia,1230056.007980756,0.0,0.1,0.6
40,-2.18,-48.78,Amazonia,1230040.1735145177,0.0,0.1,0.6
41,-2.255,-48.71,Amazonia,2459958.9808365568,0.0,0.1,0.6
42,-2.355,-49.865,Amazonia,4919581.578302523,0.0,0.1,0.6
43,-2.365,-49.155,Amazonia,3689664.6674401374,0.0,0.1,0.6
44,-2.37,-47.75,Amazonia,1229882.470216565,0.0,0.1,0.6
45,-2.39,-49.13,Amazonia,1229865.104019684,0.0,0.1,0.6
46,-2.395,-49.02,Amazonia,2459721.4702382567,0.0,0.1,0.6
47,-2.435,-49.121666999999995,Amazonia,6149131.902733946,0.0,0.1,0.6
48,-2.426429,-47.860714,Amazonia,6149167.364478397,0.0,0.1,0.6
49,-2.44,-49.02,Amazonia,1229821.0503475445,0.0,0.1,0.6
50,-2.47,-49.245,Amazonia,4919176.685711991,0.0,0.1,0.6
51,-2.53,-49.28,Amazonia,1229739.4563652738,0.0,0.1,0.6
52,-2.545,-49.365,Amazonia,4918902.262583368,0.0,0.1,0.6
53,-2.595,-54.855,Amazonia,4918714.743615178,0.0,0.1,0.6
54,-2.675,-47.615,Amazonia,13525585.302973084,0.0,0.1,0.6
55,-2.665,-47.28,Amazonia,2459223.0456324164,0.0,0.1,0.6
56,-2.67,-47.32,Amazonia,1229606.661642545,0.0,0.1,0.6
