,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,3.875,-61.135,Amazonia,11053521.54019805,0.0,15.6,0.0
1,3.36,-60.435,Amazonia,2457695.5564022493,0.0,0.0,0.0
2,2.665,-60.09,Amazonia,2459223.045630226,0.0,0.0,0.0
3,2.21,-55.92,Amazonia,3690048.408364498,0.0,0.0,0.01
4,2.21,-55.88,Amazonia,1230016.1482749714,0.0,0.0,0.01
5,1.915,-55.845,Amazonia,3690717.9000712526,0.0,0.0,0.01
6,1.88,-55.835,Amazonia,2460524.7433103,0.0,0.0,0.01
7,1.765,-56.01576899999999,Amazonia,8612368.50739287,0.0,0.0,0.01
8,1.715,-55.818332999999996,Amazonia,6151849.786165978,0.0,0.0,0.01
9,1.695,-55.98,Amazonia,2460766.0504423,0.0,0.0,0.01
10,1.68,-55.96,Amazonia,1230392.2656900208,0.0,0.0,0.01
11,1.6840000000000002,-55.843,Amazonia,6151955.180299028,0.0,0.0,0.01
12,1.655,-56.06,Amazonia,2460814.9438394457,0.0,0.0,0.01
13,1.655,-55.835,Amazonia,3691219.3963967073,0.0,0.0,0.01
14,1.64,-55.82,Amazonia,1230416.493511647,0.0,0.0,0.98
15,1.625,-56.06,Amazonia,2460850.8478075867,0.0,0.0,0.01
16,1.636282,-55.923205,Amazonia,75055526.86146177,0.0,0.0,0.01
17,1.545,-55.743570999999996,Amazonia,11074247.962150134,0.0,0.0,0.98
18,1.5,-55.735,Amazonia,2460993.38862746,0.0,0.0,0.98
19,1.165,-50.955,Amazonia,4922638.288598081,0.0,0.2,
20,0.931667,-51.193667,Amazonia,11076737.752125677,0.0,0.2,
21,0.7,-50.91,Amazonia,1230817.80297839,0.0,0.2,
22,0.375,-51.035,Amazonia,3692643.9472001065,0.0,0.2,
23,0.29,-51.455,Amazonia,2461783.723481995,0.0,0.2,
24,0.28,-51.475,Amazonia,2461785.803494524,0.0,0.2,
25,0.24,-51.475,Amazonia,7385380.108164888,0.0,0.2,
26,0.17,-51.11,Amazonia,1230901.9333838995,0.0,0.2,
27,0.16,-51.1,Amazonia,1230902.535493885,0.0,0.2,
28,-0.855,-48.688333,Amazonia,6153867.552938677,0.0,0.2,
29,-1.03,-48.8,Amazonia,1230713.640978245,0.0,0.2,
30,-1.05,-48.805,Amazonia,4922824.167725991,0.0,0.2,
31,-1.06,-48.82,Amazonia,1230702.2013605842,0.0,0.2,
32,-1.125,-49.055,Amazonia,3692026.8007561364,0.0,0.2,
33,-1.13,-48.9,Amazonia,3692022.6591666485,0.0,0.2,
34,-1.133333,-48.86,Amazonia,8614707.1254606,0.0,0.2,
35,-1.16,-49.14,Amazonia,3691985.0565236537,0.0,0.2,
36,-1.18,-49.05,Amazonia,1230653.1590988336,0.0,0.2,
37,-1.195,-49.165,Amazonia,4922586.619345285,0.0,0.2,
38,-1.19,-48.9,Amazonia,1230648.8350867894,0.0,0.2,
39,-1.203,-49.059,Amazonia,11075773.77989879,0.0,0.2,
40,-1.205,-48.91,Amazonia,2461284.552184068,0.0,0.2,
41,-1.37625,-49.01375,Amazonia,17227851.35907797,0.0,0.2,
42,-1.385,-48.94,Amazonia,2461114.4396266616,0.0,0.2,
43,-1.398333,-49.045,Amazonia,6152742.850698836,0.0,0.2,
44,-1.39,-49.04,Amazonia,1230554.692960554,0.0,0.2,
45,-1.44,-48.955,Amazonia,9844220.435763435,0.0,0.2,
46,-1.465,-60.32,Amazonia,2461031.2454057583,0.0,0.8,0.3
47,-1.4709999999999999,-48.917,Amazonia,8613595.922034262,0.0,0.2,
48,-1.56,-55.54,Amazonia,1230463.1980911302,0.0,0.2,
49,-1.575,-48.12,Amazonia,2460909.2285313928,0.0,0.2,
50,-1.59,-55.1,Amazonia,1230445.9574789072,0.0,0.2,
51,-1.635,-60.25,Amazonia,2460838.9527770057,0.0,0.0,0.39
52,-1.64,-47.38,Amazonia,1230416.4935127425,0.0,0.2,
53,-1.66,-55.63,Amazonia,1230404.4525605466,0.0,0.2,
54,-1.67,-47.45,Amazonia,1230398.3773675393,0.0,0.2,
55,-1.68,-48.21,Amazonia,1230392.2656911162,0.0,0.2,
56,-1.695,-50.01,Amazonia,2460766.050439014,0.0,0.2,
57,-1.71,-47.605,Amazonia,4921494.810678087,0.0,0.2,
58,-1.715,-45.86,Amazonia,2460741.165988189,0.0,0.2,
59,-1.76,-55.09,Amazonia,1230342.0590366672,0.0,0.2,
60,-1.77,-55.38,Amazonia,1230335.6190489307,0.0,0.2,
61,-1.84,-55.22,Amazonia,1230289.517754657,0.0,0.2,
62,-1.87,-48.64,Amazonia,1230269.2128958406,0.0,0.2,
63,-1.89,-55.52,Amazonia,1230255.4939376146,0.0,0.2,
64,-1.9325,-48.35,Amazonia,8611607.33890782,0.0,0.2,
65,-1.935,-48.725,Amazonia,4920896.35302547,0.0,0.2,
66,-1.93,-46.95,Amazonia,1230227.6183056028,0.0,0.2,
67,-2.015,-47.4,Amazonia,2460332.8805122655,0.0,0.2,
68,-2.12,-48.735,Amazonia,2460174.47849392,0.0,0.2,
69,-2.17,-50.87,Amazonia,1230048.1089816778,0.0,0.2,
70,-2.17,-49.76,Amazonia,6150240.508435925,0.0,0.2,
71,-2.245,-48.02,Amazonia,2459975.398837016,0.0,0.2,
72,-2.41,-49.27,Amazonia,1229847.5919504743,0.0,0.2,
73,-2.42,-49.26,Amazonia,1229838.7812153895,0.0,0.2,
74,-2.43,-47.88,Amazonia,1229829.9340144128,0.0,0.2,
75,-2.44,-47.89,Amazonia,1229821.0503464493,0.0,0.2,
76,-2.455,-48.435,Amazonia,4919230.607646502,0.0,0.2,
77,-2.46,-49.24,Amazonia,1229803.173611752,0.0,0.2,
78,-2.495,-49.275,Amazonia,3689310.0501106204,0.0,0.2,
79,-2.56,-54.76,Amazonia,1229711.6019990079,0.0,0.2,
80,-2.616429,-54.785,Amazonia,3688974.266272848,0.0,0.2,
81,-2.66,-47.615,Amazonia,2459232.7679775525,0.0,0.2,
82,-2.67,-47.6,Amazonia,1229606.661642545,0.0,0.2,
83,-2.685,-54.955,Amazonia,4918368.020813852,0.0,0.2,
84,-2.68,-48.075,Amazonia,2459193.8056739867,0.0,0.2,
85,-2.68,-47.63,Amazonia,1229596.9028380888,0.0,0.2,
86,-2.69,-48.585,Amazonia,2459174.215137673,0.0,0.2,
87,-2.71,-48.085,Amazonia,2459134.815295981,0.0,0.2,
88,-2.7783330000000004,-47.361667,Amazonia,8606460.809855403,0.0,0.2,
89,-2.785,-58.14,Amazonia,2458984.4590022583,0.0,0.0,0.01
90,-2.83,-52.18,Amazonia,1229446.1455049885,0.0,0.2,
91,-2.866429,-45.345,Amazonia,3688224.125887639,0.0,0.2,
92,-2.955,-65.2075,Amazonia,6146565.828230322,0.0,0.0,0.1
93,-2.965,-48.95,Amazonia,2458606.891494644,0.0,0.2,
94,-2.98,-65.24,Amazonia,1229287.1851501854,0.0,0.0,0.11
95,-2.98,-47.9,Amazonia,1229287.1851523758,0.0,0.2,
96,-2.99,-54.09,Amazonia,1229276.296156097,0.0,0.2,
97,-3.0,-51.11,Amazonia,1229265.3707004976,0.0,0.2,
98,-3.01,-48.905,Amazonia,4917017.635168601,0.0,0.2,
99,-3.01,-47.45,Amazonia,1229254.4087921502,0.0,0.2,
100,-3.02,-46.33,Amazonia,1229243.4104310542,0.0,0.2,
101,-3.029444,-47.599444,Amazonia,8604604.450335631,0.0,0.2,
102,-3.045,-59.2,Amazonia,4916863.001959407,0.0,0.0,0.41
103,-3.045,-47.67,Amazonia,2458431.500981894,0.0,0.2,
104,-3.04625,-44.475,Amazonia,11062924.983471407,0.0,0.2,
105,-3.045667,-50.376999999999995,Amazonia,30730421.13057537,0.0,0.2,
106,-3.08,-47.62,Amazonia,1229176.6547578585,0.0,0.2,
107,-3.08,-47.61,Amazonia,1229176.654756763,0.0,0.2,
108,-3.09,-59.525,Amazonia,2458330.802455048,0.0,0.0,0.46
109,-3.09,-50.37,Amazonia,1229165.4012297143,0.0,0.2,
110,-3.095,-47.778333,Amazonia,6145793.136208086,0.0,0.2,
111,-3.08,-47.601667,Amazonia,7375059.855633987,0.0,0.2,
112,-3.09,-44.15,Amazonia,1229165.4012297143,0.0,0.2,
113,-3.1,-68.08,Amazonia,1229154.111251013,0.0,4.3,0.0
114,-3.0989999999999998,-59.288999999999994,Amazonia,7374913.30460983,0.0,13.0,0.01
115,-3.1,-47.59,Amazonia,1229154.1112488222,0.0,0.2,
116,-3.1,-47.55,Amazonia,1229154.111247727,0.0,0.2,
117,-3.1,-47.54,Amazonia,1229154.1112488222,0.0,0.2,
118,-3.1,-47.5,Amazonia,1229154.1112488222,0.0,0.2,
119,-3.1,-47.48,Amazonia,1229154.1112488222,0.0,0.2,
120,-3.101667,-47.560333,Amazonia,15978991.718846008,0.0,0.2,
121,-3.12,-50.37,Amazonia,1229131.4219375546,0.0,0.2,
122,-3.1325,-61.19,Amazonia,7374720.062727722,0.0,0.0,0.26
123,-3.14,-44.47,Amazonia,1229108.5868196746,0.0,0.2,
124,-3.15,-44.46,Amazonia,1229097.1145903743,0.0,0.2,
125,-3.16,-61.2,Amazonia,1229085.605906135,0.0,25.1,0.01
126,-3.17,-61.19,Amazonia,1229074.0607746234,0.0,0.1,0.41
127,-3.18,-61.18,Amazonia,1229062.4791925545,0.0,0.1,0.41
128,-3.19,-60.89,Amazonia,6145254.2693622215,0.0,0.0,0.49
129,-3.19,-50.26,Amazonia,1229050.861162118,0.0,0.2,
130,-3.21,-47.84,Amazonia,7374188.439938451,0.0,0.2,
131,-3.2325,-50.64,Amazonia,8603051.663089765,0.0,0.2,
132,-3.23,-47.85,Amazonia,1229004.0245556035,0.0,0.2,
133,-3.24,-60.935,Amazonia,2457984.4485644707,0.0,0.0,0.46
134,-3.255,-47.98,Amazonia,7373846.705884453,0.0,0.2,
135,-3.265,-50.285,Amazonia,3686893.6335811983,0.0,0.2,
136,-3.28,-64.8,Amazonia,1228944.6587248042,0.0,0.2,0.35
137,-3.28,-61.19,Amazonia,1228944.6587258994,0.0,0.0,0.56
138,-3.295,-64.815,Amazonia,3686786.0097057517,0.0,0.0,0.06
139,-3.295,-61.245,Amazonia,3686786.009706847,0.0,0.0,0.26
140,-3.3,-61.26,Amazonia,1228920.6572668375,0.0,0.0,0.26
141,-3.3,-50.6,Amazonia,1228920.6572668375,0.0,0.2,
142,-3.31,-61.28,Amazonia,1228908.6018669463,0.0,0.0,0.41
143,-3.325,-47.806999999999995,Amazonia,29493491.473778546,0.0,0.2,
144,-3.34,-61.275,Amazonia,2457744.4340067096,0.0,0.0,0.41
145,-3.35,-59.57,Amazonia,3686580.0110287117,0.0,0.0,0.56
146,-3.345769,-50.675769,Amazonia,12288685.457152175,0.0,0.2,
147,-3.35,-61.29,Amazonia,1228860.0158231377,0.0,0.0,0.46
148,-3.37,-59.58,Amazonia,1228835.5041340298,0.0,0.0,0.36
149,-3.378333,-59.388332999999996,Amazonia,9830573.129152602,0.0,4.1,0.01
150,-3.38,-59.59,Amazonia,1228823.1936240443,0.0,0.0,0.56
151,-3.395,-64.925,Amazonia,4915218.619888756,0.0,0.0,0.26
152,-3.395,-54.895,Amazonia,4915218.619886566,0.0,0.0,0.77
153,-3.4,-59.37,Amazonia,1228798.4632732102,0.0,8.7,0.01
154,-3.41,-58.06,Amazonia,1228786.043434552,0.0,3.4,0.01
155,-3.42,-58.18,Amazonia,6143867.899305693,0.0,27.6,0.56
156,-3.42,-50.44,Amazonia,1228773.5871497171,0.0,0.2,
157,-3.42,-50.4,Amazonia,1228773.5871497171,0.0,0.2,
158,-3.42,-47.385,Amazonia,2457547.174299433,0.0,0.2,
159,-3.44,-59.54,Amazonia,1228748.565257945,0.0,0.0,0.49
160,-3.44,-58.19,Amazonia,1228748.5652557549,0.0,0.0,0.25
161,-3.45,-64.5,Amazonia,1228735.999647723,0.0,0.0,0.19
162,-3.465,-59.221667000000004,Amazonia,6143591.7109974725,0.0,6.2,0.01
163,-3.475,-47.935,Amazonia,4914817.686556065,0.0,0.2,
164,-3.495,-44.81,Amazonia,2457357.997781556,0.0,0.2,
165,-3.505,-65.055,Amazonia,3686005.090698418,0.0,0.0,0.13
166,-3.505,-60.3,Amazonia,2457332.4657134074,0.0,0.0,0.56
