,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,4.19,-60.75166700000001,Amazonia,9821594.35346694,0.0,20.7,0.0
1,4.045,-60.625,Amazonia,4911691.0471314285,0.0,20.7,0.0
2,3.99,-60.665,Amazonia,2456006.6979983742,0.0,20.7,0.0
3,3.915,-59.71,Amazonia,2456222.9083627164,0.0,20.7,0.0
4,3.645,-60.705,Amazonia,3685457.6941712038,0.0,20.7,0.0
5,3.63,-60.72,Amazonia,1228503.5874649591,0.0,20.7,0.0
6,3.21,-60.735,Amazonia,2458055.0315079046,0.0,20.7,0.0
7,2.97,-60.66,Amazonia,1229298.0376991923,0.0,20.7,0.0
8,2.96,-60.65,Amazonia,1229308.85379107,0.0,20.7,0.0
9,2.85,-60.82,Amazonia,3688276.274181597,0.0,20.7,0.0
10,2.59,-61.32,Amazonia,1229683.4194583376,0.0,20.7,0.0
11,2.54,-60.53,Amazonia,1229730.208042775,0.0,20.7,0.0
12,2.4290000000000003,-60.928999999999995,Amazonia,6149158.480807149,0.0,20.7,0.0
13,2.02,-61.09,Amazonia,1230162.7643077346,0.0,20.7,0.0
14,1.989,-61.191,Amazonia,7381100.948065544,0.0,20.7,0.0
15,1.83,-60.84,Amazonia,7381763.851379969,0.0,20.7,0.0
16,1.66,-60.7,Amazonia,1230404.4525638323,0.0,20.7,0.0
17,1.15,-60.625,Amazonia,2461331.8244579886,0.0,0.0,0.01
18,0.57,-60.72,Amazonia,1230847.926273592,0.0,0.0,0.01
19,0.56,-60.73,Amazonia,1230849.9880203176,0.0,0.0,0.01
20,0.56,-60.72,Amazonia,1230849.9880203176,0.0,0.0,0.01
21,0.56,-60.71,Amazonia,1230849.9880203176,0.0,0.0,0.01
22,0.55,-60.72,Amazonia,1230852.0132759605,0.0,0.0,0.01
23,-6.575,-51.105,Amazonia,3669089.940823907,0.0,18.7,
24,-11.46,-57.455,Amazonia,2414010.516372749,0.0,26.2,0.0
25,-11.56,-56.6,Amazonia,1206587.3830987946,0.0,26.2,0.0
26,-11.59,-55.42,Amazonia,1206461.3199551215,0.0,0.1,0.0
27,-11.66,-54.08,Amazonia,1206165.9153246307,0.0,0.1,0.0
28,-11.66,-52.73,Amazonia,1206165.915325726,0.0,0.1,0.0
29,-11.67,-52.72,Amazonia,1206123.5709865051,0.0,0.1,0.0
30,-11.715,-56.525,Amazonia,4823730.2901374865,0.0,26.2,0.0
31,-11.715,-54.41,Amazonia,2411865.1450665533,0.0,0.1,0.0
32,-11.74,-54.885,Amazonia,2411652.310064391,0.0,0.1,0.0
33,-11.975,-56.87,Amazonia,2409629.6315253517,0.0,26.2,0.0
34,-11.985,-54.315,Amazonia,3614292.275072529,0.0,0.1,0.0
35,-12.005,-52.82,Amazonia,2409368.564950103,0.0,0.1,0.0
36,-12.02,-54.345,Amazonia,2409237.7984238146,0.0,0.1,0.0
37,-12.12,-54.16,Amazonia,1204180.9179144795,0.0,0.1,0.0
38,-12.145,-55.405,Amazonia,4816283.430352522,0.0,0.1,0.0
39,-12.15,-55.555,Amazonia,2408097.6480060243,0.0,26.2,0.0
40,-12.18,-55.93,Amazonia,1203916.4072861492,0.0,26.2,0.0
41,-12.21,-57.45,Amazonia,1203783.667789082,0.0,26.2,0.0
42,-12.225,-57.59,Amazonia,2407434.345049785,0.0,26.2,0.0
43,-12.56,-51.735,Amazonia,2404422.4001224125,0.0,0.1,0.0
44,-12.62,-57.655,Amazonia,4807748.870246238,0.0,26.2,0.0
45,-12.71,-54.71,Amazonia,1201523.8485668555,0.0,0.1,0.0
46,-12.805,-57.3,Amazonia,2402168.7081491463,0.0,26.2,0.0
47,-12.845,-56.83,Amazonia,2401796.678105571,0.0,26.2,0.0
48,-12.92,-51.9,Amazonia,1200548.021825586,0.0,0.1,0.0
49,-12.945,-57.245,Amazonia,4801723.184452356,0.0,26.2,0.0
50,-13.02,-57.83,Amazonia,1200077.7950952798,0.0,26.2,0.0
51,-13.035,-54.715,Amazonia,4800027.792141413,0.0,0.1,0.0
52,-13.09,-57.16,Amazonia,1199746.5077580141,0.0,26.2,0.0
53,-13.12,-57.68,Amazonia,1199603.9909530135,0.0,26.2,0.0
54,-13.135,-57.67,Amazonia,2399065.214757544,0.0,26.2,0.0
55,-13.21,-56.59,Amazonia,1199174.5094568979,0.0,26.2,0.0
56,-13.266429,-56.515,Amazonia,3596707.8162708767,0.0,26.2,0.0
57,-13.315,-57.07,Amazonia,4794727.38880057,0.0,26.2,0.0
58,-13.33,-57.06,Amazonia,1198597.3627379227,0.0,26.2,0.0
59,-13.33,-53.42,Amazonia,1198597.3627379227,0.0,0.1,0.0
60,-13.355,-53.93,Amazonia,2396952.9430605527,0.0,0.1,0.0
61,-13.405,-53.23,Amazonia,2396468.056023221,0.0,0.1,0.0
62,-13.48,-56.57,Amazonia,1197868.692359965,0.0,26.2,0.0
63,-13.53,-57.06,Amazonia,1197624.015940147,0.0,26.2,0.0
64,-13.595,-53.54,Amazonia,2394609.194488092,0.0,0.1,0.0
65,-16.180999999999994,-59.839,Amazonia,7100351.434361378,0.0,1.7,0.0
66,-16.2,-59.82,Amazonia,1183265.2105221895,0.0,1.7,0.0
67,-16.26,-59.195,Amazonia,2365826.944905368,0.0,3.7,0.01
