,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-8.34,-44.145,Caatinga,2436466.4132862967,0.0,0.0,1.0
1,-9.08,-36.725,Caatinga,2431776.1067014867,0.0,0.0,1.0
2,-9.125,-40.248333,Caatinga,4862989.396531886,0.0,0.2,1.0
3,-9.13,-37.76,Caatinga,1215722.455196021,0.0,0.0,1.0
4,-9.149,-40.249,Caatinga,6078279.778605892,0.0,0.2,1.0
5,-9.2,-40.125,Caatinga,2430978.1998328147,0.0,0.0,1.0
6,-9.196429,-40.095,Caatinga,3646500.7446288886,0.0,0.0,1.0
7,-9.21,-40.11,Caatinga,1215455.6189038113,0.0,0.0,1.0
8,-9.67,-37.095,Caatinga,2427752.888667067,0.0,0.0,0.87
9,-9.92,-37.22,Caatinga,1212986.156088956,0.0,22.6,0.01
10,-9.93,-37.23,Caatinga,1212950.075480186,0.0,22.6,0.01
11,-9.93,-36.7,Caatinga,1212950.075480186,0.0,0.6,0.66
12,-9.94,-36.715,Caatinga,2425827.9175908808,0.0,0.6,0.66
13,-9.94,-36.69,Caatinga,1212913.9587954404,0.0,0.6,0.66
14,-10.105,-43.13,Caatinga,4849251.285306685,0.0,0.0,1.0
15,-10.635,-38.97,Caatinga,2420631.028217752,0.0,0.0,1.0
16,-10.69,-39.51,Caatinga,1210102.4548470662,0.0,0.0,0.88
17,-10.7,-39.52,Caatinga,1210063.59894671,0.0,0.0,0.88
18,-11.08,-42.18,Caatinga,1208560.4010407794,0.0,0.2,1.0
19,-11.108333,-42.215,Caatinga,4833798.353554212,0.0,0.0,1.0
20,-11.091667,-42.194333,Caatinga,20545002.83219835,0.0,0.2,1.0
21,-11.2,-38.62,Caatinga,1208074.9126251026,0.0,0.0,1.0
22,-11.21,-38.63,Caatinga,1208034.2214851605,0.0,0.0,1.0
23,-11.545,-39.27,Caatinga,2413300.5778586995,0.0,0.6,1.0
24,-11.5525,-39.25,Caatinga,7239775.921918274,0.0,0.6,1.0
25,-12.225,-43.29,Caatinga,2407434.3450486897,0.0,0.0,1.0
26,-12.421364,-39.664091,Caatinga,8419918.11941151,0.0,0.0,1.0
27,-12.44,-39.66,Caatinga,1202755.2778998485,0.0,0.0,1.0
28,-13.18,-43.695,Caatinga,2398635.983542481,0.0,0.0,1.0
29,-13.21,-43.725,Caatinga,2398349.0189116057,0.0,0.0,1.0
30,-15.145,-43.795,Caatinga,3567752.1752201607,0.0,0.0,1.0
31,-15.18,-43.87,Caatinga,3567148.987829465,0.0,0.0,1.0
32,-15.26,-43.57,Caatinga,3565827.909634225,0.0,0.0,1.0
33,-15.275,-43.55,Caatinga,2377052.9849125748,0.0,0.0,1.0
34,-15.43,-43.69,Caatinga,1187666.0328313145,0.0,0.0,1.0
35,-15.445,-43.675,Caatinga,3562774.836694708,0.0,0.0,1.0
36,-15.46,-43.01,Caatinga,1187498.5066490879,0.0,0.0,1.0
37,-15.466110999999998,-43.029444,Caatinga,4749826.287551849,0.0,0.0,1.0
38,-15.888333,-43.528333,Caatinga,5925425.912458372,0.0,0.0,1.0
39,-15.92,-43.52,Caatinga,1184889.8107940524,0.0,0.0,1.0
40,-15.911667000000001,-43.709444,Caatinga,9479405.849766418,0.0,0.0,1.0
41,-15.925,-43.68,Caatinga,2369722.0780760013,0.0,0.0,1.0
