,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,4.375,-60.335,Amazonia,3682240.414160808,0.0,0.3,0.03
1,4.29,-60.985,Amazonia,2455100.845286741,0.0,0.3,0.03
2,4.275,-60.965,Amazonia,3682713.733931237,0.0,0.3,0.03
3,4.26,-60.905,Amazonia,7365583.10484862,0.0,0.3,0.03
4,3.98,-60.605,Amazonia,2456035.764025869,0.0,0.3,0.03
5,3.14,-60.005,Amazonia,2458217.17364373,0.0,0.3,0.03
6,3.0983330000000002,-60.32166700000001,Amazonia,9833221.49066349,0.0,0.3,0.03
7,2.49,-60.305,Amazonia,2459552.1700277524,0.0,0.3,0.03
8,-6.58,-51.11,Amazonia,1223014.0113772505,0.0,0.2,
9,-8.31,-55.105,Amazonia,2436648.202945291,0.0,13.2,0.01
10,-9.16,-61.41,Amazonia,6078113.276942825,0.0,1.9,0.0
11,-9.366429,-56.565,Amazonia,3644779.086088685,0.0,5.2,0.0
12,-9.57,-57.41,Amazonia,1214226.2433549373,0.0,5.2,0.0
13,-9.6,-50.42,Amazonia,1214121.682717341,0.0,13.2,0.01
14,-9.92,-50.61,Amazonia,1212986.156088956,0.0,13.2,0.01
15,-9.93,-50.62,Amazonia,1212950.075480186,0.0,13.2,0.01
16,-9.93,-50.61,Amazonia,1212950.075479091,0.0,13.2,0.01
17,-9.93,-50.595,Amazonia,2425900.1509603723,0.0,13.2,0.01
18,-9.94,-50.61,Amazonia,1212913.9587943451,0.0,13.2,0.01
19,-10.715,-52.275,Amazonia,3630035.193201645,0.0,5.2,0.0
20,-10.745,-53.78,Amazonia,2419776.5946180583,0.0,5.2,0.0
21,-10.885,-54.62,Amazonia,2418676.5325555387,0.0,5.2,0.0
22,-11.15,-54.745,Amazonia,2416555.6577810203,0.0,5.2,0.0
23,-11.155,-54.66,Amazonia,2416515.1464557983,0.0,5.2,0.0
24,-11.141667,-52.220556,Amazonia,6041591.449309138,0.0,5.2,0.0
25,-11.16,-52.21,Amazonia,1208237.3175663834,0.0,5.2,0.0
26,-11.21,-52.24,Amazonia,1208034.221484065,0.0,5.2,0.0
27,-11.22,-52.25,Amazonia,1207993.4943820557,0.0,5.2,0.0
28,-11.3,-52.235,Amazonia,2415332.76617851,0.0,5.2,0.0
29,-11.34,-54.54,Amazonia,1207501.9645613295,0.0,5.2,0.0
30,-11.41,-52.085,Amazonia,2414425.6963271117,0.0,5.2,0.0
31,-11.46,-58.78,Amazonia,1207005.2581852793,0.0,5.2,0.0
32,-11.505,-52.08,Amazonia,2413635.309126377,0.0,5.2,0.0
33,-11.52,-52.07,Amazonia,1206754.9643117248,0.0,5.2,0.0
34,-11.57,-51.995,Amazonia,2413090.795950004,0.0,5.2,0.0
35,-11.585,-54.705,Amazonia,3619426.01683991,0.0,5.2,0.0
36,-11.64,-55.66,Amazonia,1206250.4962483014,0.0,5.2,0.0
37,-11.68,-52.505,Amazonia,2412162.381471198,0.0,5.2,0.0
38,-11.715,-55.095,Amazonia,4823730.2901331065,0.0,5.2,0.0
39,-11.725,-54.415,Amazonia,3617648.8120996426,0.0,5.2,0.0
40,-11.735,-54.9,Amazonia,2411694.9057908854,0.0,5.2,0.0
41,-11.75,-54.88,Amazonia,1205783.523394015,0.0,5.2,0.0
42,-11.746429,-52.765,Amazonia,3617393.2018180345,0.0,5.2,0.0
43,-11.805,-54.715,Amazonia,4822193.612269323,0.0,5.2,0.0
44,-11.9,-54.08,Amazonia,1205139.7404179457,0.0,5.2,0.0
45,-11.935,-52.65,Amazonia,2409976.7154873065,0.0,5.2,0.0
46,-11.97,-52.8,Amazonia,1204836.5443952864,0.0,5.2,0.0
47,-11.98,-54.31,Amazonia,1204793.087127875,0.0,5.2,0.0
48,-11.99,-54.33,Amazonia,1204749.5939728743,0.0,5.2,0.0
49,-12.03,-54.345,Amazonia,2409150.5250590984,0.0,5.2,0.0
50,-12.056429,-57.795,Amazonia,3613376.1559331343,0.0,5.2,0.0
51,-12.095,-54.4,Amazonia,2408581.490162048,0.0,5.2,0.0
52,-12.1975,-51.605,Amazonia,6019228.172024301,0.0,5.2,0.0
53,-12.23,-54.465,Amazonia,2407389.990963933,0.0,5.2,0.0
54,-12.255,-54.5,Amazonia,2407167.8978223745,0.0,5.2,0.0
55,-12.28,-52.8,Amazonia,1203472.687202162,0.0,5.2,0.0
56,-12.32,-54.5,Amazonia,1203294.1952014777,0.0,5.2,0.0
57,-12.395,-52.61,Amazonia,2405915.9445143025,0.0,5.2,0.0
58,-12.46,-56.505,Amazonia,2405329.913165717,0.0,5.2,0.0
59,-12.46,-52.005,Amazonia,2405329.913165717,0.0,5.2,0.0
60,-12.480714,-51.88071400000001,Amazonia,9620550.577629048,0.0,5.2,0.0
61,-12.49,-56.46,Amazonia,1202529.2058436545,0.0,5.2,0.0
62,-12.61,-54.55,Amazonia,1201982.9783235071,0.0,5.2,0.0
63,-12.62,-54.54,Amazonia,1201937.2265164806,0.0,5.2,0.0
64,-12.635,-57.3,Amazonia,2403737.0543353404,0.0,5.2,0.0
65,-12.651364,-57.682272999999995,Amazonia,7210706.711171201,0.0,5.2,0.0
66,-12.650385,-51.974231,Amazonia,7210752.606243816,0.0,5.2,0.0
67,-12.67,-51.97,Amazonia,1201707.9302277265,0.0,5.2,0.0
68,-12.76,-57.725,Amazonia,2402585.881628109,0.0,5.2,0.0
