,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-15.88,-56.04,Pantanal,7110832.481516258,0.0,0.0,1.0
1,-16.27,-58.6,Pantanal,1182854.7256406357,0.0,0.0,1.0
2,-16.27,-55.565,Pantanal,2365709.4512878424,0.0,0.0,1.0
3,-16.28,-58.615,Pantanal,2365591.886940025,0.0,0.0,1.0
4,-16.28,-58.59,Pantanal,1182795.9434678215,0.0,0.0,1.0
5,-16.29,-55.62,Pantanal,1182737.1259287668,0.0,0.0,1.0
6,-16.47,-55.6875,Pantanal,7090093.604492896,0.0,0.0,1.0
7,-16.49,-55.835,Pantanal,2363106.701111331,0.0,0.0,1.0
8,-16.495,-55.705,Pantanal,4726094.282454625,0.0,0.0,1.0
9,-16.53,-55.665,Pantanal,9450340.05305329,0.0,0.0,1.0
10,-16.52,-55.65,Pantanal,1181374.564891412,0.0,0.1,1.0
11,-16.561,-55.71100000000001,Pantanal,7086873.872758618,0.0,0.0,1.0
12,-16.566429,-58.095,Pantanal,3543287.453707867,0.0,0.0,1.0
13,-16.58,-58.08,Pantanal,1181016.039645892,0.0,0.0,1.0
14,-16.59,-55.665,Pantanal,2361912.323601707,0.0,0.0,1.0
15,-16.59,-55.605,Pantanal,2361912.3235995164,0.0,0.0,1.0
16,-16.655,-56.73,Pantanal,2361132.180975922,0.0,0.0,1.0
17,-16.805,-55.63,Pantanal,4718640.970647105,0.0,0.0,1.0
18,-17.065,-54.99,Pantanal,2356142.598696045,0.0,0.0,1.0
19,-17.19,-57.86,Pantanal,3531896.7132548327,0.0,0.0,0.65
20,-17.186429,-57.825,Pantanal,3531958.7078378717,0.0,0.0,0.7
21,-17.29625,-56.314375,Pantanal,12943010.379810633,0.0,0.2,1.0
22,-17.335,-56.025,Pantanal,3529156.798122093,0.0,0.0,1.0
23,-17.350556,-56.351667000000006,Pantanal,7057875.724380578,0.0,0.0,1.0
24,-17.35,-56.06,Pantanal,1176302.2002403142,0.0,0.0,1.0
25,-17.36,-56.045,Pantanal,4704958.392287063,0.0,0.0,1.0
26,-17.398636,-56.297727,Pantanal,27048433.39648861,0.0,0.0,1.0
27,-17.338125,-56.063281,Pantanal,152929961.89042833,0.0,0.0,1.0
28,-17.385,-55.341667,Pantanal,5880446.174628275,0.0,0.0,0.95
29,-17.47,-55.99,Pantanal,3526646.269206278,0.0,0.0,1.0
30,-17.568333,-55.835,Pantanal,28198070.643172536,0.0,0.0,1.0
31,-17.57,-55.83,Pantanal,1174917.0152529744,0.0,0.0,1.0
