,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-3.595,-38.87,Caatinga,2457099.397579416,0.0,2.7,
1,-8.06,-41.735,Caatinga,2438137.7727565253,0.0,0.0,1.0
2,-8.335,-36.58,Caatinga,2436496.747762537,0.0,0.0,1.0
3,-8.34,-44.13,Caatinga,1218233.2066442438,0.0,0.0,1.0
4,-8.35,-44.145,Caatinga,2436405.671938715,0.0,0.0,1.0
5,-8.58,-40.63,Caatinga,1217494.3213227473,0.0,0.0,0.94
6,-8.59,-40.62,Caatinga,1217463.0820983176,0.0,0.0,0.94
7,-8.975,-39.840714,Caatinga,13378642.979601165,0.0,1.7,1.0
8,-8.99,-40.545,Caatinga,2432367.7057917314,0.0,0.0,1.0
9,-9.26,-43.215,Caatinga,4861150.651242557,0.0,0.0,1.0
10,-9.31,-40.23,Caatinga,1215118.8215324278,0.0,0.0,0.94
11,-9.46,-40.43,Caatinga,1214606.8520876816,0.0,0.1,1.0
12,-9.481667,-40.345,Caatinga,6072724.297722364,0.0,0.0,1.0
13,-9.480833,-40.434166999999995,Caatinga,7287193.324403225,0.0,0.1,1.0
14,-9.535,-40.335,Caatinga,3643026.110148119,0.0,0.0,1.0
15,-9.61,-40.335,Caatinga,2428173.5139295207,0.0,0.0,1.0
16,-9.628333,-40.595,Caatinga,4856102.15047157,0.0,0.0,1.0
17,-9.655,-40.61,Caatinga,2427858.2796260267,0.0,0.2,1.0
18,-9.77,-41.865,Caatinga,2427046.071196983,0.0,0.0,1.0
19,-10.12,-42.405,Caatinga,4849030.725961447,0.0,0.0,1.0
20,-10.14,-42.4,Caatinga,1212184.0505278422,0.0,0.0,1.0
21,-10.38875,-44.438125,Caatinga,18168732.654047567,0.0,0.0,1.0
22,-10.475,-44.55833300000001,Caatinga,6054626.6732854135,0.0,0.0,1.0
23,-10.47,-42.425,Caatinga,2421896.345502933,0.0,0.0,1.0
24,-10.500556,-42.443889,Caatinga,9686670.921498677,0.0,0.0,1.0
25,-10.589545,-43.260455,Caatinga,6052445.129978999,0.0,0.0,1.0
26,-10.655,-39.195,Caatinga,7261506.29019075,0.0,0.0,1.0
27,-10.66,-39.18,Caatinga,1210218.8064920537,0.0,0.0,1.0
28,-10.73,-41.3,Caatinga,3629840.445604823,0.0,0.0,1.0
29,-10.923,-42.8565,Caatinga,14510236.832936605,0.0,0.0,1.0
30,-10.985,-41.861000000000004,Caatinga,13298610.879187806,0.0,0.0,1.0
31,-10.991667,-41.855,Caatinga,6044645.453732364,0.0,0.0,1.0
32,-11.005,-41.855,Caatinga,3626563.6032690518,0.0,0.0,1.0
33,-11.11,-43.305,Caatinga,2416879.0290231514,0.0,0.0,1.0
34,-11.13,-43.305,Caatinga,2416717.487278834,0.0,0.0,1.0
35,-11.145,-43.325,Caatinga,3624914.437382505,0.0,0.0,1.0
36,-11.21,-42.186667,Caatinga,8456239.334622623,0.0,0.0,1.0
37,-11.31,-38.595,Caatinga,2415250.6647646073,0.0,0.8,1.0
38,-11.9,-44.17,Caatinga,1205139.740420136,0.0,0.0,1.0
39,-11.9,-42.94,Caatinga,1205139.7404179457,0.0,0.0,1.0
40,-11.91,-44.18,Caatinga,1205096.5343691371,0.0,0.0,1.0
41,-11.915,-42.925,Caatinga,3615246.3611753937,0.0,0.6,1.0
42,-11.92,-42.94,Caatinga,1205053.2924327392,0.0,0.0,1.0
43,-11.925,-44.15,Caatinga,4820169.891905873,0.0,0.0,1.0
44,-11.925,-44.12,Caatinga,2410063.3070360143,0.0,0.0,1.0
45,-11.94,-44.175,Caatinga,2409933.401770253,0.0,0.0,1.0
46,-11.94,-44.135,Caatinga,2409933.401770253,0.0,0.0,1.0
47,-11.955,-44.16,Caatinga,2409803.3170534014,0.0,0.0,1.0
48,-11.95,-42.49,Caatinga,1204923.3512761027,0.0,0.0,1.0
49,-11.965,-42.5,Caatinga,2409716.5101758707,0.0,0.0,1.0
50,-12.013889,-43.650556,Caatinga,18069282.94996882,0.0,0.0,1.0
51,-12.03,-43.67,Caatinga,1204575.2625295492,0.0,0.0,1.0
52,-12.495,-42.718999999999994,Caatinga,9620142.895436144,0.0,0.0,1.0
53,-12.707857,-40.42857100000001,Caatinga,15619855.783218864,0.0,0.0,1.0
54,-12.95,-43.885,Caatinga,2400814.6590026845,0.0,0.0,1.0
55,-12.97,-43.895,Caatinga,2400626.711409669,0.0,0.0,1.0
56,-13.31,-43.69,Caatinga,3596081.733903652,0.0,0.0,1.0
57,-13.355,-44.1225,Caatinga,5992406.5573382825,0.0,0.0,1.0
58,-14.17,-44.535,Caatinga,2388826.6933661858,0.0,0.0,1.0
59,-14.191667,-43.739444,Caatinga,7165761.12622357,0.0,0.0,1.0
60,-14.22,-43.735,Caatinga,2388312.7221417963,0.0,0.0,1.0
61,-14.23,-43.755,Caatinga,2388209.7140745292,0.0,0.0,1.0
62,-14.411667000000001,-42.80833300000001,Caatinga,9545425.612799156,0.0,0.0,1.0
63,-14.441667,-44.295,Caatinga,5965127.4312029015,0.0,0.0,1.0
64,-14.44,-44.32,Caatinga,1193015.0429461254,0.0,0.0,1.0
65,-14.45,-44.33,Caatinga,1192962.7552660229,0.0,0.0,1.0
66,-14.45,-44.32,Caatinga,1192962.7552649279,0.0,0.0,1.0
67,-14.45,-44.3,Caatinga,1192962.7552649279,0.0,0.0,1.0
68,-14.460455,-44.310455,Caatinga,7157410.1973421415,0.0,0.0,1.0
69,-15.24,-43.54,Caatinga,1188719.6149836287,0.0,0.0,1.0
70,-15.265,-43.585,Caatinga,3565717.5386868026,0.0,0.0,1.0
71,-15.254412,-43.560294,Caatinga,11886423.62422377,0.0,0.0,1.0
72,-15.28,-43.54,Caatinga,1188498.8730931643,0.0,0.0,1.0
73,-15.76,-43.225,Caatinga,2371611.379240877,0.0,1.1,1.0
