,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-7.165,-44.615,Cerrado,4886198.25284866,0.0,0.0,0.19
1,-7.245,-45.89,Cerrado,2442679.291011949,0.0,0.0,0.02
2,-7.26,-45.9,Cerrado,1221300.032032032,0.0,0.0,0.02
3,-7.37,-46.33,Cerrado,3663021.019735338,0.0,0.0,0.0
4,-7.405,-44.39,Cerrado,2441825.6929306714,0.0,0.0,0.47
5,-7.575,-45.45,Cerrado,2440898.4028628576,0.0,0.0,0.46
6,-7.62,-45.645,Cerrado,2440649.445354594,0.0,0.0,0.46
7,-7.77,-45.555,Cerrado,2439808.9551984,0.0,0.0,0.46
8,-7.855,-44.64,Cerrado,2439325.429704406,0.0,1.3,0.27
9,-7.89,-44.35,Cerrado,6097812.018725856,0.0,0.0,0.25
10,-7.975,-45.125,Cerrado,3657936.3427758235,0.0,0.0,0.75
11,-8.0,-45.075,Cerrado,7315465.528935699,0.0,0.1,0.96
12,-8.03,-45.115,Cerrado,2438313.479253334,0.0,13.6,0.0
13,-8.06,-47.145,Cerrado,2438137.7727565253,0.0,17.4,0.0
14,-8.052999999999999,-45.306999999999995,Cerrado,9752843.97140946,0.0,0.0,0.07
15,-8.35,-45.915,Cerrado,2436405.671938715,0.0,16.1,0.0
16,-9.15,-45.09,Cerrado,1215655.9629471072,0.0,0.1,0.33
17,-9.16,-45.1,Cerrado,1215622.6626177796,0.0,0.1,0.33
18,-9.35625,-45.00875,Cerrado,4859830.295226185,0.0,0.0,0.19
19,-9.39,-45.195,Cerrado,2429693.565044399,0.0,0.0,0.81
20,-9.395,-45.1,Cerrado,4859318.79524228,0.0,0.0,0.43
21,-9.41,-45.11,Cerrado,1214778.4115569908,0.0,0.0,0.43
22,-9.42,-45.1,Cerrado,1214744.1718952542,0.0,0.0,0.43
23,-10.07,-47.9,Cerrado,1212441.1593950577,0.0,1.4,0.0
24,-10.08,-47.89,Cerrado,1212404.537740844,0.0,1.4,0.0
25,-10.14,-49.8,Cerrado,1212184.0505267472,0.0,0.0,0.02
26,-10.56,-48.385,Cerrado,4842417.181551858,0.0,0.3,0.48
27,-10.72,-46.88,Cerrado,1209985.7791250758,0.0,0.2,0.0
28,-10.729614999999999,-46.854231,Cerrado,8469588.67047822,0.0,0.2,0.0
29,-11.03,-48.47,Cerrado,1208761.1591199164,0.0,6.2,0.07
30,-11.09,-48.065,Cerrado,2417040.283011782,0.0,1.7,0.7
31,-11.87,-45.64,Cerrado,1205269.143196119,0.0,19.1,0.12
32,-11.88,-45.63,Cerrado,1205226.0448330794,0.0,19.1,0.12
33,-12.07,-46.71,Cerrado,1204400.357009653,0.0,0.0,0.14
34,-12.35,-45.565,Cerrado,7218959.626969156,0.0,19.1,0.12
35,-12.470999999999998,-45.608999999999995,Cerrado,7215763.631590608,0.0,19.1,0.12
36,-12.5,-45.66,Cerrado,1202483.883934157,0.0,19.1,0.12
37,-12.515,-45.65,Cerrado,2404831.6588107063,0.0,19.1,0.12
38,-12.53,-46.53,Cerrado,1202347.7032218506,0.0,0.0,0.01
39,-12.54,-58.1,Cerrado,1202302.2379909058,0.0,14.6,0.02
40,-12.55,-58.11,Cerrado,1202256.7369435644,0.0,14.6,0.02
41,-12.56,-58.1,Cerrado,1202211.2000579205,0.0,14.6,0.02
42,-12.61,-58.21,Cerrado,1201982.9783235071,0.0,0.0,0.04
43,-12.62,-58.2,Cerrado,1201937.2265186708,0.0,0.0,0.04
44,-12.7,-46.21,Cerrado,1201569.922697359,0.0,0.0,0.04
