,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-2.96,-41.965,Cerrado,4917235.378708246,0.0,0.0,
1,-4.415,-43.11,Cerrado,2454704.0514329537,0.0,1.7,1.0
2,-4.48,-43.345,Cerrado,2454493.2357884096,0.0,1.2,0.58
3,-5.645,-43.47,Cerrado,2450193.1131331627,0.0,14.2,0.01
4,-12.885,-44.525,Cerrado,3602111.894761435,0.0,6.2,0.0
5,-13.24,-48.93,Cerrado,1199030.7053634278,0.0,0.7,0.0
6,-13.43,-45.425,Cerrado,2396224.9514668984,0.0,6.2,0.0
7,-13.67,-45.58,Cerrado,1196934.1721334278,0.0,0.0,0.74
8,-14.3,-58.44,Cerrado,1193743.3311529085,0.0,3.3,0.15
9,-14.969000000000001,-44.403,Cerrado,10711590.278922958,0.0,0.0,0.99
10,-17.435,-50.275,Cerrado,3527338.527677354,0.0,0.0,0.03
11,-17.676429000000006,-49.750714,Cerrado,5871217.623890397,0.0,9.2,0.91
12,-17.705,-50.38,Cerrado,4696298.147063783,0.0,4.0,0.0
13,-17.73,-50.6,Cerrado,1173898.913143774,0.0,0.8,0.1
14,-17.74,-50.615,Cerrado,2347669.965787459,0.0,0.8,0.1
15,-17.765,-50.56,Cerrado,2347349.998197216,0.0,0.8,0.1
16,-17.88,-49.96,Cerrado,3518808.8076421823,0.0,8.3,0.01
17,-17.89,-49.94,Cerrado,1172871.8118551427,0.0,8.3,0.01
18,-17.91,-51.16,Cerrado,3518228.375254809,0.0,2.5,0.07
19,-17.925,-50.505,Cerrado,7035940.178337492,0.0,4.0,0.0
20,-18.145,-50.365,Cerrado,10541371.11085205,0.0,0.0,0.47
21,-18.12,-49.525,Cerrado,2342759.2005225047,0.0,1.8,0.21
22,-18.13,-50.26,Cerrado,1171314.300246779,0.0,10.8,0.19
23,-18.14,-50.25,Cerrado,1171248.9651420724,0.0,10.8,0.19
24,-18.16,-51.31,Cerrado,1171118.1896630535,0.0,17.2,0.06
25,-18.18,-49.56,Cerrado,1170987.2738362441,0.0,1.8,0.21
26,-18.19,-49.55,Cerrado,1170921.7632989895,0.0,23.1,0.13
27,-18.63,-50.565,Cerrado,2336009.182239769,0.0,3.8,0.47
28,-19.011667000000006,-50.865,Cerrado,5827221.65719627,0.0,3.8,0.47
29,-19.03,-50.88,Cerrado,1165293.7933082862,0.0,3.8,0.47
30,-19.04,-50.87,Cerrado,1165225.3065205538,0.0,3.8,0.47
31,-19.075,-50.255,Cerrado,3494990.282943386,0.0,3.8,0.47
32,-20.21,-49.035,Cerrado,2313943.149800817,0.0,3.0,0.32
33,-20.355,-52.04,Cerrado,2311830.98029244,0.0,0.0,0.4
34,-20.4,-48.52,Cerrado,1155586.2608542177,0.0,0.4,0.02
35,-20.405,-48.715,Cerrado,3466685.5240716045,0.0,0.6,0.18
36,-20.41,-48.7,Cerrado,1155513.002357693,0.0,0.6,0.18
37,-20.41,-48.53,Cerrado,1155513.0023587884,0.0,0.4,0.02
38,-20.56,-54.68,Cerrado,1154409.96068441,0.0,17.3,0.0
39,-20.92,-51.87,Cerrado,1151730.8325445957,0.0,0.0,0.07
40,-20.93,-51.86,Cerrado,1151655.771482555,0.0,0.0,0.07
41,-20.956429,-54.575,Cerrado,3454366.306685325,0.0,14.7,0.91
42,-20.965,-52.23,Cerrado,2302785.5616641627,0.0,0.0,0.07
43,-21.05,-54.645,Cerrado,4603009.356408805,0.0,14.7,0.91
44,-21.175,-47.515,Cerrado,3449455.8491910063,0.0,0.0,0.0
45,-21.23,-56.52,Cerrado,1149387.8508763188,0.0,3.7,0.1
46,-21.315,-55.095,Cerrado,3446180.6302314308,0.0,1.6,0.14
47,-21.415,-54.77,Cerrado,4591895.148175223,0.0,0.0,0.08
48,-21.46,-56.68,Cerrado,1147628.0436893932,0.0,0.0,0.34
49,-21.46,-56.67,Cerrado,1147628.0436904887,0.0,0.0,0.34
50,-21.459,-53.717,Cerrado,8033319.3090518,0.0,4.3,0.01
51,-21.456481,-56.635369999999995,Cerrado,27544302.85698083,0.0,0.0,0.34
52,-21.4925,-54.65,Cerrado,8031779.9602076765,0.0,0.0,0.08
53,-21.49,-53.73,Cerrado,1147397.1568945677,0.0,4.3,0.01
54,-21.5,-53.74,Cerrado,1147320.125597731,0.0,4.3,0.01
55,-21.5,-47.95,Cerrado,1147320.1255988262,0.0,0.3,0.21
56,-21.515,-53.72,Cerrado,2294409.0192692745,0.0,4.3,0.01
57,-21.521,-47.93899999999999,Cerrado,5735752.628048233,0.0,0.3,0.21
58,-21.555,-55.245,Cerrado,3440648.87779141,0.0,1.6,0.14
59,-21.55,-55.23,Cerrado,1146934.451490435,0.0,1.6,0.14
60,-21.575,-56.01,Cerrado,2293482.57329912,0.0,0.0,0.77
61,-21.575,-55.225,Cerrado,3440185.206279918,0.0,1.6,0.14
62,-21.57,-54.785,Cerrado,2293559.880636645,0.0,0.0,0.31
63,-21.59,-56.0,Cerrado,1146625.291151057,0.0,0.0,0.77
64,-21.609,-54.699,Cerrado,5732429.896353868,0.0,0.0,0.31
65,-21.606429000000002,-54.955,Cerrado,3439488.922833758,0.0,1.2,0.56
66,-21.62,-54.985,Cerrado,2292786.117392973,0.0,1.2,0.56
67,-21.62,-54.71,Cerrado,1146393.0586975815,0.0,0.0,0.31
68,-21.67,-54.235,Cerrado,2292010.6296983813,0.0,0.0,0.92
69,-21.75,-53.91,Cerrado,1145383.1318581535,0.0,0.0,0.89
70,-21.779667,-55.107667000000006,Cerrado,14887017.865553958,0.0,1.1,0.76
71,-21.770714,-53.905,Cerrado,5726058.1757673165,0.0,0.0,0.89
72,-21.985,-55.13,Cerrado,2287085.4250432868,0.0,42.8,0.04
73,-22.088333,-55.035,Cerrado,4570936.063286167,0.0,42.8,0.04
74,-22.25,-53.505,Cerrado,2282889.107126717,0.0,4.3,0.01
75,-22.305,-54.878333,Cerrado,4564104.043842799,0.0,0.9,0.06
76,-22.335,-54.88,Cerrado,6844598.636941755,0.0,0.9,0.06
77,-22.46,-55.465,Cerrado,2279529.43039006,0.0,0.2,0.02
78,-22.83,-49.41,Cerrado,1136768.1781747476,0.0,0.1,0.9
