,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-2.75,-42.67,Cerrado,1229527.5702867922,0.0,17.6,
1,-2.805,-42.745,Cerrado,4917887.347386527,0.0,0.0,0.81
2,-2.825,-42.385,Cerrado,3688359.0479253824,0.0,0.0,
3,-2.8483330000000002,-42.395,Cerrado,6147116.672100808,0.0,0.0,
4,-2.84,-42.3,Cerrado,1229435.8033448409,0.0,0.1,
5,-2.84,-42.2,Cerrado,1229435.8033448409,0.0,0.0,
6,-2.846429,-42.445,Cerrado,3688286.6527999686,0.0,5.4,
7,-2.86,-42.185,Cerrado,4917660.002147834,0.0,0.0,
8,-2.8633330000000004,-42.223333000000004,Cerrado,8605894.470198907,0.0,0.0,
9,-2.87,-42.075,Cerrado,2458809.116236672,0.0,0.0,
10,-2.876429,-42.285,Cerrado,3688192.698377677,0.0,0.0,
11,-2.891,-42.245,Cerrado,7376290.67673663,0.0,0.0,
12,-2.885,-42.165,Cerrado,3688171.685942122,0.0,0.0,
13,-2.89,-42.23,Cerrado,1229383.5456827807,0.0,0.0,
14,-2.89,-42.22,Cerrado,1229383.5456827807,0.0,0.0,
15,-2.915,-42.145,Cerrado,4917428.282051417,0.0,0.0,
16,-2.92,-42.565,Cerrado,2458703.507209621,0.0,0.0,
17,-2.92,-42.5,Cerrado,1229351.753607001,0.0,0.0,
18,-2.925,-42.305,Cerrado,3688044.59054888,0.0,0.0,
19,-2.93,-42.55,Cerrado,1229341.083334879,0.0,0.0,
20,-2.93,-42.41,Cerrado,1229341.0833337836,0.0,0.0,
21,-2.945,-42.54,Cerrado,2458650.010032541,0.0,0.0,
22,-2.94,-42.4,Cerrado,1229330.376608913,0.0,0.0,
23,-2.96,-43.19,Cerrado,1229308.853789975,0.0,0.2,0.21
24,-2.975,-42.505,Cerrado,4917170.445705327,0.0,1.0,
25,-2.99,-42.28,Cerrado,1229276.296156097,0.0,0.0,
26,-3.0,-42.265,Cerrado,2458530.741398805,0.0,0.0,
27,-3.015,-43.245,Cerrado,3687741.229654258,0.0,0.0,0.5
28,-3.01,-42.36,Cerrado,1229254.4087921502,0.0,0.0,
29,-3.025,-43.41,Cerrado,2458475.7860493595,0.0,0.0,0.54
30,-3.02,-43.29,Cerrado,1229243.4104321494,0.0,0.0,0.14
31,-3.016429,-42.855,Cerrado,3687741.229657544,0.0,0.0,
32,-3.036429,-42.895,Cerrado,3687674.984317349,0.0,4.7,
33,-3.04,-43.2925,Cerrado,7375316.68193052,0.0,0.0,0.57
34,-3.055,-42.595,Cerrado,3687619.445717359,0.0,0.0,
35,-3.0625,-42.29,Cerrado,8604415.619098073,0.0,6.2,
36,-3.06,-42.5,Cerrado,1229199.052459187,0.0,0.0,
37,-3.0625,-42.41,Cerrado,6145961.720414851,0.0,0.0,
38,-3.08,-42.56,Cerrado,1229176.654756763,0.0,0.5,
39,-3.1,-43.35,Cerrado,1229154.1112499174,0.0,0.0,0.56
40,-3.12,-43.97,Cerrado,1229131.4219364594,0.0,0.0,0.34
41,-3.12,-43.12,Cerrado,1229131.4219364594,0.0,0.0,
42,-3.105952,-43.099286,Cerrado,20895449.19284267,0.0,0.0,
43,-3.125,-43.178333,Cerrado,4916514.288414367,0.0,2.0,
44,-3.141364,-42.668636,Cerrado,12291085.795320822,0.0,0.0,
45,-3.143571,-43.311429,Cerrado,14749222.626886984,0.0,0.0,0.67
46,-3.128333,-42.769444,Cerrado,20895130.92281996,0.0,1.1,0.86
47,-3.1611540000000002,-43.065769,Cerrado,8603576.114631554,0.0,4.4,
48,-3.165,-42.695,Cerrado,3687245.2725868924,0.0,0.0,
49,-3.165,-42.52,Cerrado,2458159.6666785683,0.0,0.3,
50,-3.175,-43.155,Cerrado,3687210.600737421,0.0,0.0,1.0
51,-3.190455,-42.614090999999995,Cerrado,8603367.609714704,0.0,0.0,
