,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,4.853889,-60.246111,Amazonia,6133068.712952533,0.0,1.5,0.23
1,4.79,-60.1675,Amazonia,8587058.982013345,0.0,1.5,0.23
2,4.520455,-60.66318199999999,Amazonia,17180549.91394987,0.0,1.5,0.23
3,4.450556,-60.978333,Amazonia,6136477.268098673,0.0,1.5,0.23
4,4.44,-60.38,Amazonia,1227311.6690887143,0.0,1.5,0.23
5,4.425,-60.365,Amazonia,3681999.657975483,0.0,1.5,0.23
6,4.4,-60.24,Amazonia,1227376.1377446041,0.0,1.5,0.23
7,4.390385,-60.439615,Amazonia,11046513.376006728,0.0,1.5,0.23
8,4.39,-60.25,Amazonia,1227392.1638851368,0.0,1.5,0.23
9,4.345,-60.728333,Amazonia,6137311.209839865,0.0,1.5,0.23
10,4.31,-60.685,Amazonia,2455038.1243847176,0.0,1.5,0.23
11,4.3,-60.665,Amazonia,2455069.5212523337,0.0,1.5,0.23
12,4.225,-60.755,Amazonia,3682946.29723486,0.0,1.5,0.23
13,4.22,-60.75,Amazonia,1227659.0371547285,0.0,1.5,0.23
14,4.223889,-60.729443999999994,Amazonia,4910620.741496037,0.0,1.5,0.23
15,4.21,-60.75,Amazonia,1227674.4078478585,0.0,1.5,0.23
16,4.129615,-60.94576899999999,Amazonia,13505681.252806405,0.0,1.5,0.23
17,4.11,-60.94,Amazonia,1227826.1117980029,0.0,1.5,0.23
18,4.07,-60.03,Amazonia,1227885.7736220085,0.0,1.5,0.23
19,4.07,-59.995,Amazonia,2455771.547244017,0.0,1.5,0.23
20,4.06,-60.02,Amazonia,1227900.5980244507,0.0,1.5,0.23
21,4.05,-60.03,Amazonia,1227915.3860037168,0.0,1.5,0.23
22,4.05,-60.01,Amazonia,1227915.3860037168,0.0,1.5,0.23
23,4.04,-60.57,Amazonia,1227930.1375619974,0.0,1.5,0.23
24,4.017666999999999,-60.568999999999996,Amazonia,17191433.18472914,0.0,1.5,0.23
25,4.03,-60.57,Amazonia,1227944.8526960071,0.0,1.5,0.23
26,3.9972220000000003,-61.156110999999996,Amazonia,11051971.753949173,0.0,1.5,0.23
27,4.0,-60.515,Amazonia,4911955.081805066,0.0,1.5,0.23
28,3.983571,-61.135,Amazonia,3684039.11302177,0.0,1.5,0.23
29,3.978846,-61.080385,Amazonia,12280207.740459753,0.0,1.5,0.23
30,3.997,-61.005,Amazonia,19647761.575963616,0.0,1.5,0.23
31,3.95,-60.71,Amazonia,3684183.7510904223,0.0,1.5,0.23
32,3.9525,-60.68,Amazonia,6140263.041313373,0.0,1.5,0.23
33,3.955,-60.57,Amazonia,7368324.303816442,0.0,1.5,0.23
34,3.94,-60.55,Amazonia,1228075.6498186393,0.0,1.5,0.23
35,3.925,-61.33,Amazonia,2456194.315866084,0.0,1.5,0.23
36,3.925,-60.6825,Amazonia,6140478.632448672,0.0,1.5,0.23
37,3.918333,-61.00833299999999,Amazonia,8596701.540810294,0.0,1.5,0.23
38,3.91,-60.245,Amazonia,2456237.186395612,0.0,1.5,0.23
39,3.9,-60.99,Amazonia,1228132.834803144,0.0,1.5,0.23
40,3.895,-60.255,Amazonia,3684426.914767184,0.0,1.5,0.23
41,3.89,-61.0,Amazonia,1228147.0399820202,0.0,1.5,0.23
42,3.893571,-60.835,Amazonia,3684426.914767184,0.0,1.5,0.23
43,3.88,-60.85,Amazonia,1228161.2087300532,0.0,1.5,0.23
44,3.895769,-60.544231,Amazonia,20878357.190785848,0.0,1.5,0.23
45,3.86,-60.87,Amazonia,1228189.4369489243,0.0,1.5,0.23
46,3.845,-60.86,Amazonia,2456421.015861995,0.0,1.5,0.23
47,3.815,-60.935,Amazonia,3684764.196175251,0.0,1.5,0.23
48,3.82,-60.56,Amazonia,1228245.4562285985,0.0,1.5,0.23
49,3.81,-60.55,Amazonia,1228259.369973874,0.0,1.5,0.23
50,3.8,-60.54,Amazonia,1228273.2472883065,0.0,1.5,0.23
51,3.773,-61.07899999999999,Amazonia,14739693.246765442,0.0,1.5,0.23
52,3.75,-60.005,Amazonia,2456684.1747890757,0.0,1.5,0.23
53,3.7438239999999996,-60.877353,Amazonia,12283529.925147125,0.0,1.5,0.23
54,3.718846,-61.048077,Amazonia,9827090.66015344,0.0,1.5,0.23
55,3.6975,-60.875,Amazonia,6142076.963698338,0.0,1.5,0.23
56,3.673571,-61.055,Amazonia,3685337.6074929764,0.0,1.5,0.23
57,3.66,-60.76,Amazonia,1228463.7043138426,0.0,1.5,0.23
58,3.65,-61.055,Amazonia,2456954.070265544,0.0,1.5,0.23
59,3.65,-60.78,Amazonia,1228477.035132772,0.0,1.5,0.23
60,3.64,-60.845,Amazonia,2456980.659035146,0.0,1.5,0.23
61,3.62,-60.84,Amazonia,3685550.4269269817,0.0,1.5,0.23
62,3.61,-60.15,Amazonia,1228529.9940540588,0.0,1.5,0.23
63,3.595,-60.14,Amazonia,2457099.397580511,0.0,1.5,0.23
64,3.51,-61.065,Amazonia,2457319.681461173,0.0,1.5,0.23
65,3.225,-60.72,Amazonia,4916039.62586694,0.0,1.5,0.23
66,3.21,-60.7,Amazonia,1229027.515756143,0.0,1.5,0.23
67,3.175,-60.315,Amazonia,3687210.600741801,0.0,1.5,0.23
68,3.18,-60.27,Amazonia,1229062.4791925545,0.0,1.5,0.23
69,3.188684,-60.825526,Amazonia,19664836.57726888,0.0,1.5,0.23
70,3.17,-60.26,Amazonia,1229074.0607746234,0.0,1.5,0.23
71,3.1625,-60.355,Amazonia,6145404.866358869,0.0,1.5,0.23
72,3.145,-60.28166700000001,Amazonia,9832834.27788264,0.0,1.5,0.23
73,3.14,-60.25,Amazonia,1229108.586821865,0.0,1.5,0.23
74,3.1275,-60.325,Amazonia,8603851.375310317,0.0,1.5,0.23
