,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-16.19,-57.7,Pantanal,1183323.7097234523,0.0,1.7,0.15
1,-17.93,-56.525,Pantanal,2345227.26229752,0.0,11.3,0.03
2,-19.13,-57.19,Pantanal,6987781.686251466,0.0,0.5,0.02
3,-19.733182,-57.45,Pantanal,19726919.854575515,0.0,0.0,0.24
4,-19.74,-57.45,Pantanal,1160344.4884829968,0.0,1.1,0.18
5,-19.775,-57.535,Pantanal,4640383.834928423,0.0,0.0,0.13
6,-19.79,-57.52,Pantanal,1159989.321617509,0.0,0.0,0.08
7,-19.925,-57.695,Pantanal,3477113.853215128,0.0,1.4,0.05
8,-20.366818,-57.448636,Pantanal,21960675.77573921,0.0,0.0,0.94
9,-20.39,-57.465,Pantanal,2311318.9692723714,0.0,0.0,0.9
10,-20.41,-57.78,Pantanal,1155513.002357693,0.0,0.0,0.66
11,-20.42,-57.79,Pantanal,1155439.7091542792,0.0,0.4,0.36
12,-20.43,-57.78,Pantanal,1155366.3812417856,0.0,0.0,0.66
13,-20.44,-57.77,Pantanal,1155293.018620212,0.0,0.0,0.66
14,-20.44,-57.455,Pantanal,2310586.0372426147,0.0,0.6,0.86
15,-20.534285999999998,-57.881429000000004,Pantanal,17318951.69283565,0.0,30.8,0.0
16,-20.59,-57.78,Pantanal,1154188.4156954968,0.0,0.0,0.73
17,-20.6,-57.77,Pantanal,1154114.4980079392,0.0,0.0,0.73
18,-21.205,-57.318332999999996,Pantanal,5747928.158268693,0.0,0.0,0.13
19,-21.25,-57.78,Pantanal,1149235.5496375638,0.0,0.0,0.68
