,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-3.0464290000000003,-41.725,Caatinga,3687641.6976076937,0.0,0.0,
1,-3.06,-41.745,Caatinga,2458398.104918374,0.0,0.0,
2,-3.28,-41.445,Caatinga,2457889.3174474183,0.0,0.0,
3,-3.305,-40.711667,Caatinga,4915646.462867676,0.0,0.0,
4,-3.3325,-40.68,Caatinga,8602214.892286938,0.0,0.0,
5,-3.32,-40.65,Caatinga,1228896.5100263543,0.0,0.0,
6,-3.33,-40.64,Caatinga,1228884.381735205,0.0,0.0,
7,-3.465,-40.665,Caatinga,3686157.5542954924,0.0,0.0,
8,-3.485,-40.645,Caatinga,3686068.829765944,0.0,0.0,
9,-3.48,-40.63,Caatinga,1228698.0841728544,0.0,0.0,
10,-3.58,-40.645,Caatinga,2457138.6613098183,0.0,0.0,
11,-3.576429,-39.900714,Caatinga,6142872.731928008,0.0,0.0,
12,-3.570385,-39.358846,Caatinga,11057267.262733644,0.0,0.0,
13,-3.59,-40.63,Caatinga,1228556.254890215,0.0,0.0,
14,-3.59,-38.84,Caatinga,1228556.254890215,0.0,0.0,
15,-3.6,-40.62,Caatinga,1228543.1426892013,0.0,0.0,
16,-3.6,-38.85,Caatinga,1228543.1426902965,0.0,0.0,
17,-3.605,-40.66,Caatinga,2457073.136744356,0.0,0.0,
18,-3.6289999999999996,-39.419000000000004,Caatinga,6142531.122401733,0.0,0.0,
19,-3.645,-39.485,Caatinga,4913934.72930288,0.0,0.0,
20,-3.655,-40.395,Caatinga,4913881.47889542,0.0,0.0,
21,-3.6679410000000003,-40.20205900000001,Caatinga,15969934.47600397,0.0,0.0,
22,-3.68,-40.385,Caatinga,2456873.866742813,0.0,0.0,
23,-3.68,-38.93,Caatinga,1228436.933371407,0.0,0.0,
24,-3.69,-38.92,Caatinga,1228423.4932479002,0.0,0.0,
25,-3.715,-38.91,Caatinga,2456779.457967824,0.0,0.0,
26,-3.71,-38.835,Caatinga,2456793.007392621,0.0,0.0,
27,-3.72,-41.115,Caatinga,2456765.9085430256,0.0,0.0,
28,-3.73,-41.1,Caatinga,1228369.368413682,0.0,0.0,
29,-3.73,-40.375,Caatinga,2456738.736827364,0.0,0.0,
30,-3.79,-40.59,Caatinga,1228287.0881729908,0.0,0.0,
31,-3.805,-40.571667,Caatinga,6141338.481811573,0.0,0.0,
32,-3.82,-40.58,Caatinga,1228245.4562285985,0.0,0.0,
33,-3.83,-40.595,Caatinga,2456463.012109341,0.0,0.0,
34,-3.84,-40.61,Caatinga,1228217.5194455187,0.0,0.0,
35,-3.85,-40.58,Caatinga,1228203.496411,0.0,0.0,
36,-3.86,-40.57,Caatinga,1228189.436946734,0.0,0.0,
37,-3.89,-40.5,Caatinga,7368853.793105716,0.0,0.0,
38,-3.9,-40.61,Caatinga,1228132.834803144,0.0,0.0,
39,-3.9,-40.59,Caatinga,1228132.834803144,0.0,0.0,
40,-3.905,-40.395,Caatinga,3684370.021200946,0.0,0.0,
41,-3.91,-40.6,Caatinga,1228118.5931999965,0.0,0.0,
42,-3.965,-41.065,Caatinga,3684126.0561354514,0.0,0.0,
43,-3.96,-39.59,Caatinga,1228046.83876652,0.0,0.0,
44,-3.96,-39.58,Caatinga,1228046.83876652,0.0,0.0,
45,-3.975,-40.541667,Caatinga,8596183.160452826,0.0,0.0,
46,-3.98,-40.515,Caatinga,4912071.491625275,0.0,0.0,
47,-3.966538,-39.615,Caatinga,31928912.869600866,0.0,0.0,
48,-4.01,-39.565,Caatinga,2455948.347388993,0.0,0.0,
49,-4.03,-39.38,Caatinga,1227944.8526981971,0.0,0.0,
50,-4.04,-39.39,Caatinga,1227930.1375609022,0.0,0.0,
51,-4.065,-40.545,Caatinga,4911572.743295109,0.0,0.0,
52,-4.07,-39.405,Caatinga,2455771.547244017,0.0,0.0,
53,-4.07,-39.34,Caatinga,1227885.7736231035,0.0,0.0,
54,-4.07,-39.31,Caatinga,1227885.7736231035,0.0,0.0,
55,-4.091,-39.319,Caatinga,7367150.954135288,0.0,0.0,
56,-4.1,-39.89,Caatinga,1227841.0818876731,0.0,0.0,
57,-4.1,-39.86,Caatinga,1227841.081886578,0.0,0.0,
58,-4.11,-39.615,Caatinga,4911304.410764455,0.0,0.0,
59,-4.105,-39.581666999999996,Caatinga,6139190.43934541,0.0,0.0,
60,-4.12,-40.55,Caatinga,7366896.608328789,0.0,0.0,
61,-4.11,-39.88,Caatinga,1227826.1117969076,0.0,0.0,
62,-4.11,-39.85,Caatinga,1227826.1117969076,0.0,0.0,
63,-4.11,-39.59,Caatinga,3683478.3353885324,0.0,0.0,
64,-4.106111,-39.423889,Caatinga,7366986.6109618815,0.0,0.0,
65,-4.11,-39.31,Caatinga,1227826.1117969076,0.0,0.0,
66,-4.1225,-39.885,Caatinga,7366806.460017231,0.0,0.0,
67,-4.132143,-39.590714,Caatinga,8594602.48596181,0.0,0.0,
68,-4.135,-40.625,Caatinga,3683358.02839034,0.0,0.0,
69,-4.13,-39.1,Caatinga,1227796.062361182,0.0,0.0,
70,-4.14,-40.1,Caatinga,1227780.9830140313,0.0,0.0,
71,-4.14,-39.57,Caatinga,1227780.9830129358,0.0,0.0,
72,-4.132333,-39.094333,Caatinga,12277960.368666016,0.0,0.0,
73,-4.14,-39.06,Caatinga,1227780.9830151263,0.0,0.0,
74,-4.15,-40.585,Caatinga,2455531.734487409,0.0,0.0,
75,-4.15,-40.11,Caatinga,1227765.8672426094,0.0,0.0,
76,-4.15,-39.89,Caatinga,1227765.8672437046,0.0,0.0,
77,-4.15,-39.61,Caatinga,1227765.8672437046,0.0,0.0,
78,-4.15,-39.53,Caatinga,1227765.8672437046,0.0,0.0,
79,-4.15,-39.115,Caatinga,2455531.734487409,0.0,0.0,
80,-4.15,-39.07,Caatinga,1227765.8672437046,0.0,0.0,
81,-4.16,-39.88,Caatinga,1227750.715056773,0.0,0.0,
82,-4.17,-40.385,Caatinga,2455471.052899904,0.0,0.0,
83,-4.178333,-39.536667,Caatinga,18415697.145035747,0.0,0.0,
84,-4.185,-40.9,Caatinga,2455425.34140864,0.0,0.0,
85,-4.185,-39.49,Caatinga,2455425.341413021,0.0,0.0,
86,-4.191667,-40.369444,Caatinga,7366199.607769381,0.0,0.0,
87,-4.19,-40.35,Caatinga,1227705.039984305,0.0,0.0,
88,-4.19,-39.72,Caatinga,1227705.039982114,0.0,0.0,
89,-4.2,-40.525,Caatinga,2455379.484248768,0.0,0.0,
90,-4.2,-40.5,Caatinga,1227689.7421243838,0.0,0.0,
91,-4.21,-40.51,Caatinga,1227674.407846763,0.0,0.0,
92,-4.21,-39.59,Caatinga,1227674.407846763,0.0,0.0,
93,-4.2125,-39.71,Caatinga,22098184.57931824,0.0,0.0,
94,-4.225,-39.6,Caatinga,2455302.667195342,0.0,0.0,
95,-4.225,-39.637308000000004,Caatinga,9821241.37374664,0.0,0.0,
96,-4.2466669999999995,-39.116667,Caatinga,9820916.80476196,0.0,0.0,
97,-4.245,-39.615,Caatinga,3682869.079592213,0.0,0.0,
98,-4.26,-40.03,Caatinga,1227597.1902117834,0.0,0.0,
99,-4.247308,-39.156538,Caatinga,12276126.883619335,0.0,0.0,
100,-4.27,-40.02,Caatinga,1227581.6374367264,0.0,0.0,
101,-4.27,-39.19,Caatinga,1227581.6374356314,0.0,0.0,
102,-4.292273000000002,-40.010455,Caatinga,6137736.414781949,0.0,0.0,
103,-4.31,-39.99,Caatinga,1227519.062193454,0.0,0.0,
104,-4.343182,-39.364090999999995,Caatinga,11047245.59012369,0.0,0.0,
105,-4.36,-40.7,Caatinga,1227440.023839967,0.0,0.0,
106,-4.375,-40.71,Caatinga,2454832.260548456,0.0,0.0,
107,-4.375,-40.340714,Caatinga,4909680.474415188,0.0,0.0,
108,-4.38,-40.615,Caatinga,2454816.307226893,0.0,0.0,
109,-4.39,-40.36,Caatinga,1227392.163886232,0.0,0.0,
110,-4.4,-40.65,Caatinga,1227376.1377446041,0.0,0.0,
111,-4.401667,-40.335,Caatinga,4909488.452017817,0.0,0.0,
112,-4.405,-40.615,Caatinga,4909472.425877283,0.0,0.0,
113,-4.41,-40.64,Caatinga,1227360.0751951332,0.0,0.0,
114,-4.45,-40.38,Caatinga,1227295.4609045892,0.0,0.0,
115,-4.46,-40.39,Caatinga,1227279.2163049541,0.0,0.0,
116,-4.450862,-40.434655,Caatinga,38046287.09661563,0.0,0.0,
117,-4.498636,-40.690455,Caatinga,8590529.788184466,0.0,0.0,
118,-4.56,-40.68,Caatinga,1227114.767982421,0.0,0.0,
119,-4.56,-39.135,Caatinga,2454229.535964842,0.0,0.0,
120,-4.5702940000000005,-40.654412,Caatinga,12270964.292926526,0.0,0.0,
121,-4.575,-39.97,Caatinga,2454179.5643781563,0.0,0.0,
122,-4.57,-39.16,Caatinga,1227098.1229217113,0.0,0.0,
123,-4.59,-39.96,Caatinga,1227064.7235888129,0.0,0.0,
124,-4.586429,-39.155,Caatinga,3681210.8886340717,0.0,0.0,
125,-4.615,-39.64,Caatinga,2454045.530208315,0.0,0.0,
126,-4.62,-40.56,Caatinga,1227014.35156734,0.0,0.0,
127,-4.629,-40.541,Caatinga,6135004.267517188,0.0,0.0,
128,-4.635,-39.69,Caatinga,2453978.0762966448,0.0,0.0,
129,-4.645,-39.275,Caatinga,3680924.828346137,0.0,0.0,
130,-4.65,-40.55,Caatinga,1226963.6519278586,0.0,0.0,
131,-4.75,-40.56,Caatinga,1226792.287155787,0.0,0.0,
132,-4.765,-40.54,Caatinga,4907082.428886328,0.0,0.0,
133,-4.795,-39.54,Caatinga,2453427.961982761,0.0,0.0,
134,-4.8,-39.165,Caatinga,2453410.4797333493,0.0,0.0,
135,-4.8,-39.03,Caatinga,1226705.2398666746,0.0,0.0,
136,-4.801667,-39.51,Caatinga,12267034.661653345,0.0,0.0,
137,-4.815,-39.008333,Caatinga,4906733.329859113,0.0,0.0,
138,-4.81,-38.895,Caatinga,2453375.442447319,0.0,0.0,
139,-4.83,-38.92,Caatinga,1226652.574755723,0.0,0.0,
140,-4.83,-38.895,Caatinga,2453305.149509255,0.0,0.0,
141,-4.84,-38.91,Caatinga,1226634.9469297056,0.0,0.0,
142,-4.8875,-40.475,Caatinga,7359348.810662333,0.0,0.0,
143,-4.89,-37.43,Caatinga,1226546.2619207534,0.0,0.0,
144,-4.97,-38.015,Caatinga,2452804.9471851746,0.0,0.0,
145,-5.015,-38.995,Caatinga,7357923.315388616,0.0,0.0,
146,-5.02,-40.54,Caatinga,1226311.423273203,0.0,0.0,
147,-5.035,-40.53,Caatinga,2452567.852500006,0.0,0.0,
148,-5.036111,-40.559444,Caatinga,4905117.349393921,0.0,0.0,
149,-5.05,-40.58,Caatinga,1226256.3564527386,0.0,0.0,
150,-5.071667,-40.875,Caatinga,6131078.706294898,0.0,0.0,
151,-5.07,-40.91,Caatinga,1226219.463318538,0.0,0.0,
152,-5.08,-40.9,Caatinga,1226200.962174175,0.0,0.0,
153,-5.085,-36.88,Caatinga,2452383.3868246223,0.0,0.0,
154,-5.09,-37.99,Caatinga,1226182.424649352,0.0,0.0,
155,-5.1,-40.885,Caatinga,2452327.701477183,0.0,0.0,
156,-5.105,-37.975,Caatinga,3678454.3316311417,0.0,0.0,
157,-5.11,-36.8725,Caatinga,12261452.331719356,0.0,0.0,
158,-5.11,-36.825,Caatinga,2452290.480894741,0.0,0.0,
159,-5.12,-39.48,Caatinga,1226126.5937745937,0.0,0.0,
