,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-3.01,-41.75,Caatinga,1229254.4087910547,0.0,0.0,
1,-3.02,-41.76,Caatinga,1229243.4104321494,0.0,0.0,
2,-4.82,-37.425,Caatinga,2453340.3323718905,0.0,0.0,
3,-9.0,-40.57,Caatinga,1216151.1308719434,0.0,0.0,1.0
4,-9.01,-40.58,Caatinga,1216118.372698662,0.0,0.0,1.0
5,-9.26,-40.275,Caatinga,2430575.343685005,0.0,0.0,1.0
6,-9.365,-40.27,Caatinga,2429864.0770793282,0.0,0.0,1.0
7,-9.44,-40.41,Caatinga,1214675.5842233743,0.0,0.0,1.0
8,-9.446429,-40.435,Caatinga,3643958.056652026,0.0,0.0,1.0
9,-9.45,-40.4,Caatinga,1214641.236214326,0.0,0.0,1.0
10,-9.469,-40.449,Caatinga,6072896.543371232,0.0,0.0,1.0
11,-9.55,-40.33,Caatinga,1214295.7699233089,0.0,0.0,1.0
12,-9.63,-40.32,Caatinga,1214016.7971528128,0.0,0.0,1.0
13,-9.64,-40.33,Caatinga,1213981.763098922,0.0,0.0,1.0
14,-9.795,-41.77,Caatinga,2426868.2299647117,0.0,0.0,1.0
15,-9.896111,-43.933889,Caatinga,7278421.19922981,0.0,0.0,1.0
16,-9.99,-44.295,Caatinga,4850931.337064115,0.0,0.0,1.0
17,-10.022273,-44.284091,Caatinga,8488366.014720738,0.0,0.0,1.0
18,-10.17,-42.22,Caatinga,1212073.320130604,0.0,0.0,1.0
19,-10.176428999999999,-42.209286,Caatinga,13332732.412738524,0.0,0.0,1.0
20,-10.23,-42.375,Caatinga,4847403.507437691,0.0,0.0,1.0
21,-10.865,-43.19,Caatinga,2418834.5481837327,0.0,0.0,1.0
22,-10.88,-43.155,Caatinga,2418716.072451489,0.0,0.0,1.0
23,-11.06,-43.495,Caatinga,2417281.624396134,0.0,0.0,1.0
24,-11.081818,-43.455,Caatinga,15711204.406699196,0.0,0.0,1.0
25,-11.095,-43.47,Caatinga,2416999.9874962056,0.0,0.0,1.0
26,-11.09,-43.45,Caatinga,1208520.1415037005,0.0,0.0,1.0
27,-11.09,-41.78,Caatinga,1208520.141505891,0.0,0.0,1.0
28,-11.102273,-43.480455,Caatinga,6042358.8625096725,0.0,0.0,1.0
29,-11.1,-41.77,Caatinga,1208479.84599141,0.0,0.0,1.0
30,-11.11,-41.785,Caatinga,2416879.029025342,0.0,0.0,1.0
31,-11.135,-42.34,Caatinga,2416677.047885414,0.0,0.0,1.0
32,-11.15,-42.33,Caatinga,1208277.82889051,0.0,0.0,1.0
33,-11.313333,-43.265,Caatinga,16906548.932462852,0.0,0.0,1.0
34,-11.32,-43.23,Caatinga,3622752.701228167,0.0,0.0,1.0
35,-11.34,-41.41,Caatinga,1207501.9645613295,0.0,0.0,1.0
36,-11.35,-43.27,Caatinga,1207460.7700553937,0.0,0.0,1.0
37,-11.355,-41.43,Caatinga,2414880.309658118,0.0,0.0,1.0
38,-11.35,-41.4,Caatinga,1207460.7700564892,0.0,0.0,1.0
39,-11.465,-41.46,Caatinga,2413968.8905596733,0.0,0.0,1.0
40,-11.656429,-42.115,Caatinga,3618540.0543959513,0.0,0.0,1.0
41,-11.82,-43.925,Caatinga,2410968.19311894,0.0,0.0,1.0
42,-11.839,-43.949,Caatinga,13259251.228699513,0.0,0.0,1.0
43,-11.86,-43.93,Caatinga,1205312.205663902,0.0,0.0,1.0
44,-11.885,-44.407857,Caatinga,14462669.224245947,0.0,0.0,1.0
45,-12.07,-42.5,Caatinga,1204400.357009653,0.0,0.0,1.0
46,-12.085,-42.48,Caatinga,4817382.31179593,0.0,0.0,1.0
47,-12.41,-43.75,Caatinga,1202890.4910951843,0.0,6.9,1.0
48,-12.426428999999999,-43.767857,Caatinga,8419692.728245823,0.0,6.9,1.0
49,-12.485667,-43.376999999999995,Caatinga,10822943.85357813,0.0,6.9,1.0
50,-12.515,-43.355,Caatinga,3607270.1850025393,0.0,6.9,1.0
51,-12.855,-42.478333,Caatinga,4803453.594389247,0.0,9.2,1.0
