,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-2.795,-42.44,Cerrado,2458964.10280489,0.0,0.0,
1,-2.88,-42.27,Cerrado,1229394.0701285754,0.0,0.0,
2,-2.95,-42.16,Cerrado,1229319.6334269135,0.0,0.0,
3,-3.16,-42.68,Cerrado,1229085.6059083254,0.0,0.3,
4,-3.17,-42.69,Cerrado,1229074.0607735282,0.0,0.0,
5,-3.23,-42.74,Cerrado,1229004.0245556035,0.0,0.0,0.37
6,-3.24,-42.75,Cerrado,1228992.2242822354,0.0,0.7,0.68
7,-3.255,-42.86,Cerrado,2457948.901962945,0.0,5.8,
8,-3.25,-42.74,Cerrado,1228980.387564881,0.0,0.7,0.68
9,-3.28,-42.855,Cerrado,2457889.3174496084,0.0,0.0,
10,-3.3,-42.83,Cerrado,1228920.6572668375,0.0,0.0,
11,-3.37,-42.315,Cerrado,2457671.00826806,0.0,0.0,
12,-3.415,-43.355,Cerrado,4915119.261164156,0.0,0.0,0.16
13,-3.538333,-42.915,Cerrado,6143093.3802014375,0.0,0.8,
14,-3.586429,-42.925,Cerrado,3685681.840435338,0.0,0.8,
15,-3.67,-41.53,Cerrado,1228450.3370618795,0.0,3.9,
16,-3.706429,-42.903571,Cerrado,9827225.972236248,0.0,0.8,
17,-3.83,-43.005,Cerrado,2456463.01210496,0.0,0.0,
18,-3.93,-43.005,Cerrado,2456180.0014089164,0.0,0.9,
19,-4.2111540000000005,-43.303461999999996,Cerrado,27008989.47781981,0.0,0.0,0.35
20,-4.29,-43.015,Cerrado,2455100.8452889314,0.0,0.0,
21,-4.825,-44.355,Cerrado,4906645.481883336,0.0,0.0,0.01
22,-4.916429,-43.805,Cerrado,3679495.7616088674,0.0,0.0,0.04
23,-5.46,-46.64,Cerrado,1225470.9628875193,0.0,0.0,0.14
24,-5.47,-46.65,Cerrado,1225451.043130818,0.0,0.0,0.44
25,-5.54,-46.22,Cerrado,1225310.586622407,0.0,0.0,1.0
26,-5.63,-43.49,Cerrado,1225127.3816116904,0.0,0.0,1.0
27,-5.64,-43.48,Cerrado,1225106.843700406,0.0,0.0,1.0
28,-5.78,-46.31,Cerrado,1224815.495617229,0.0,0.0,1.0
29,-5.79,-46.325,Cerrado,2449588.824780093,0.0,0.0,1.0
30,-5.815,-46.105,Cerrado,3674235.218388917,0.0,0.0,1.0
31,-5.879167,-45.063333,Cerrado,8572199.710465873,0.0,0.0,1.0
32,-5.885,-43.478333,Cerrado,17144206.255168654,0.0,0.0,1.0
33,-5.9,-47.51,Cerrado,1224560.0978813646,0.0,0.0,1.0
34,-5.9,-45.06,Cerrado,1224560.09788246,0.0,0.0,1.0
35,-5.9,-45.005,Cerrado,2449120.1957627293,0.0,0.0,1.0
36,-5.928333,-45.05833300000001,Cerrado,6122520.301087988,0.0,0.0,1.0
37,-5.99,-45.035,Cerrado,2448730.2298464933,0.0,0.0,1.0
38,-6.0,-45.18,Cerrado,1224343.2684391264,0.0,0.0,1.0
39,-6.0,-45.02,Cerrado,1224343.2684391264,0.0,0.0,1.0
40,-6.015,-45.14125,Cerrado,22037740.412329417,0.0,0.0,1.0
41,-6.015,-42.61,Cerrado,2448620.8520705304,0.0,0.0,1.0
42,-6.03,-45.03,Cerrado,6121387.518425398,0.0,0.0,1.0
43,-6.04,-42.625,Cerrado,2448511.038226293,0.0,0.0,1.0
44,-6.055,-46.021667,Cerrado,4896867.77019219,0.0,0.0,1.0
45,-6.06,-45.5825,Cerrado,8569546.142139565,0.0,1.4,1.0
46,-6.05,-45.26,Cerrado,1224233.490934824,0.0,0.0,0.95
47,-6.06,-45.27,Cerrado,1224211.4264187568,0.0,0.0,0.95
48,-6.075,-47.541667,Cerrado,4896690.890688391,0.0,0.0,1.0
49,-6.0760000000000005,-45.383,Cerrado,6120858.079065064,0.0,0.0,1.0
50,-6.08,-45.36,Cerrado,1224167.1883744823,0.0,0.0,1.0
51,-6.08,-45.19,Cerrado,1224167.188373387,0.0,0.0,1.0
52,-6.054286,-45.22,Cerrado,45296788.96500245,0.0,0.0,1.0
53,-6.102778,-47.641667,Cerrado,7344692.26487791,0.0,0.0,1.0
54,-6.09,-47.56,Cerrado,1224145.0148495608,0.0,0.0,1.0
55,-6.082826,-45.34413,Cerrado,19586519.399640404,0.0,0.0,1.0
56,-6.076429,-45.126428999999995,Cerrado,11017637.336838627,0.0,0.0,1.0
57,-6.1,-45.19,Cerrado,1224122.80499018,0.0,0.0,1.0
58,-6.1,-45.15,Cerrado,1224122.80499018,0.0,0.0,1.0
59,-6.105,-45.12,Cerrado,2448223.3637854247,0.0,0.0,1.0
60,-6.11,-45.6,Cerrado,1224100.558793054,0.0,0.0,1.0
61,-6.125,-45.301667,Cerrado,6120346.743586208,0.0,0.0,1.0
62,-6.125,-45.14,Cerrado,2448134.2336601787,0.0,0.0,1.0
63,-6.125,-45.095,Cerrado,4896268.467324738,0.0,0.0,1.0
64,-6.131667,-42.505,Cerrado,6120302.069527326,0.0,0.0,1.0
65,-6.13,-47.225,Cerrado,2448111.91479742,3.0,0.0,1.0
66,-6.13,-45.395,Cerrado,2448111.91479742,0.0,0.0,1.0
67,-6.129444,-45.059444,Cerrado,8568346.95506755,0.0,0.0,1.0
68,-6.1175,-45.555417,Cerrado,30602223.679261696,0.0,0.0,1.0
69,-6.14,-45.425,Cerrado,2448067.204402984,0.0,0.0,1.0
70,-6.16,-45.415,Cerrado,2447977.5656139283,0.0,0.0,1.0
71,-6.18,-45.74,Cerrado,6119719.0541020585,0.0,0.0,1.0
72,-6.19,-44.988333000000004,Cerrado,9791392.714028558,0.0,0.0,1.0
73,-6.2,-45.725,Cerrado,2447797.41608108,0.0,0.0,1.0
74,-6.205,-47.76,Cerrado,9791099.226262586,0.0,0.0,1.0
75,-6.21,-45.745,Cerrado,2447752.1970458333,0.0,0.0,1.0
76,-6.21,-45.435,Cerrado,2447752.1970436424,0.0,0.0,1.0
77,-6.22,-45.45,Cerrado,1223853.4526774057,0.0,0.0,1.0
78,-6.236429,-47.605,Cerrado,3671446.874497402,0.0,0.0,1.0
79,-6.245,-45.45,Cerrado,2447593.3491642205,0.0,0.0,1.0
80,-6.25,-45.425,Cerrado,2447570.5943339514,0.0,0.0,1.0
81,-6.255,-44.275,Cerrado,9790191.212694418,0.0,0.0,1.0
82,-6.246429,-45.70071400000001,Cerrado,15909367.92902291,0.0,0.0,1.0
83,-6.275,-45.72,Cerrado,2447456.4932294264,0.0,0.0,1.0
84,-6.275,-45.67,Cerrado,2447456.4932349026,0.0,0.0,1.0
85,-6.28,-46.875,Cerrado,2447433.629422066,0.0,0.0,1.0
86,-6.305,-45.765,Cerrado,3670989.9615502083,0.0,0.0,1.0
87,-6.31,-45.74,Cerrado,1223648.0053281968,0.0,0.0,1.0
88,-6.31,-45.72,Cerrado,1223648.0053260059,0.0,0.0,1.0
89,-6.32,-45.75,Cerrado,1223624.996214762,0.0,0.0,1.0
90,-6.32,-45.71,Cerrado,1223624.9962169523,0.0,0.0,1.0
91,-6.319,-47.559,Cerrado,6118124.9447546825,0.0,0.0,1.0
92,-6.341,-42.458999999999996,Cerrado,7341426.941661008,0.0,0.0,1.0
93,-6.33,-42.45,Cerrado,1223601.950781106,0.0,0.0,1.0
94,-6.34,-45.725,Cerrado,2447157.738047887,0.0,0.0,1.0
95,-6.34,-45.36,Cerrado,1223578.8690239436,0.0,0.0,0.97
96,-6.34,-45.34,Cerrado,1223578.8690239436,0.0,0.0,0.97
97,-6.34,-42.43,Cerrado,1223578.8690239436,0.0,0.0,1.0
98,-6.345,-45.565,Cerrado,7341403.859907133,0.0,0.0,1.0
99,-6.355,-45.35,Cerrado,2447088.347490041,0.0,0.0,0.97
100,-6.374091,-45.535909000000004,Cerrado,11011561.35270641,0.0,0.0,1.0
101,-6.365,-45.5,Cerrado,2447042.002365849,0.0,0.0,1.0
102,-6.375,-45.44,Cerrado,2446995.584596836,0.0,0.0,1.0
103,-6.37,-45.055,Cerrado,2447018.811644739,0.0,0.0,1.0
104,-6.385,-44.11,Cerrado,2446949.0941895708,0.0,0.0,1.0
105,-6.395,-47.268333,Cerrado,6117244.678025824,0.0,0.0,0.28
106,-6.395,-45.625,Cerrado,3670365.446561352,0.0,0.0,1.0
107,-6.39,-45.56,Cerrado,1223462.915415105,0.0,0.0,1.0
108,-6.395,-44.965,Cerrado,4893805.0622946825,0.0,0.0,1.0
109,-6.4,-45.61,Cerrado,1223439.6157322363,0.0,0.0,1.0
110,-6.4,-44.1,Cerrado,1223439.6157322363,0.0,0.0,1.0
111,-6.395,-45.14100000000001,Cerrado,9787656.61498458,0.0,0.0,1.0
112,-6.4125,-45.72,Cerrado,7340497.605732253,0.0,0.0,1.0
113,-6.4583330000000005,-44.768333,Cerrado,9786368.813039178,0.0,0.0,1.0
114,-6.48,-47.575,Cerrado,2446503.821638211,0.0,0.0,1.0
115,-6.545,-42.17,Cerrado,2446195.3693815856,0.0,0.0,1.0
